"lon","lat","ID","Ciudad"
-70.68707,-33.496944,678,"Gran Santiago"
-70.60216,-33.591961,679,"Gran Santiago"
-70.72216,-33.501108,680,"Gran Santiago"
-70.6679,-33.584485,681,"Gran Santiago"
-70.5638,-33.484359,682,"Gran Santiago"
-70.75098,-33.362988,683,"Gran Santiago"
-70.76289,-33.441788,684,"Gran Santiago"
-70.70372,-33.434437,685,"Gran Santiago"
-70.60374,-33.562657,686,"Gran Santiago"
-70.77342,-33.529498,687,"Gran Santiago"
-70.74272,-33.465021,688,"Gran Santiago"
-70.55939,-33.580901,689,"Gran Santiago"
-70.55671,-33.575079,690,"Gran Santiago"
-70.59302,-33.614522,691,"Gran Santiago"
-70.50599,-33.357883,692,"Gran Santiago"
-70.67846,-33.598136,693,"Gran Santiago"
-70.7595,-33.442406,694,"Gran Santiago"
-70.61784,-33.557085,695,"Gran Santiago"
-70.56218,-33.607566,696,"Gran Santiago"
-70.71735,-33.43407,697,"Gran Santiago"
-70.62369,-33.55529,698,"Gran Santiago"
-70.62743,-33.583047,699,"Gran Santiago"
-70.6882,-33.499943,700,"Gran Santiago"
-70.64788,-33.480167,701,"Gran Santiago"
-70.61026,-33.530514,702,"Gran Santiago"
-70.77671,-33.531084,703,"Gran Santiago"
-70.52837,-33.479886,704,"Gran Santiago"
-70.60163,-33.471638,705,"Gran Santiago"
-70.58167,-33.582241,706,"Gran Santiago"
-70.68838,-33.490519,707,"Gran Santiago"
-70.75438,-33.50538,708,"Gran Santiago"
-70.67616,-33.429009,709,"Gran Santiago"
-70.58656,-33.48072,710,"Gran Santiago"
-70.61489,-33.58372,711,"Gran Santiago"
-70.61321,-33.470215,712,"Gran Santiago"
-70.57912,-33.624291,713,"Gran Santiago"
-70.66449,-33.454685,714,"Gran Santiago"
-70.65467,-33.417364,715,"Gran Santiago"
-70.76512,-33.509194,716,"Gran Santiago"
-70.73456,-33.464355,717,"Gran Santiago"
-70.6567,-33.484188,718,"Gran Santiago"
-70.58151,-33.5768,719,"Gran Santiago"
-70.65644,-33.484506,720,"Gran Santiago"
-70.55383,-33.507904,721,"Gran Santiago"
-70.64268,-33.460967,722,"Gran Santiago"
-70.52301,-33.60756,723,"Gran Santiago"
-70.74387,-33.41065,724,"Gran Santiago"
-70.72208,-33.405937,725,"Gran Santiago"
-70.60793,-33.626083,726,"Gran Santiago"
-70.63248,-33.456654,727,"Gran Santiago"
-70.69807,-33.531044,728,"Gran Santiago"
-70.76733,-33.50589,729,"Gran Santiago"
-70.6203,-33.595822,730,"Gran Santiago"
-70.68903,-33.51533,731,"Gran Santiago"
-70.77053,-33.5257,732,"Gran Santiago"
-70.67055,-33.562286,733,"Gran Santiago"
-70.67364,-33.438619,734,"Gran Santiago"
-70.70695,-33.598537,735,"Gran Santiago"
-70.53121,-33.473652,736,"Gran Santiago"
-70.68116,-33.436082,737,"Gran Santiago"
-70.65738,-33.558909,738,"Gran Santiago"
-70.7702,-33.52125,739,"Gran Santiago"
-70.55281,-33.610165,740,"Gran Santiago"
-70.63565,-33.50355,741,"Gran Santiago"
-70.75364,-33.50666,742,"Gran Santiago"
-70.68139,-33.49125,743,"Gran Santiago"
-70.7691,-33.526533,744,"Gran Santiago"
-70.73866,-33.46345,745,"Gran Santiago"
-70.66927,-33.491367,746,"Gran Santiago"
-70.66522,-33.5583,747,"Gran Santiago"
-70.61155,-33.46011,748,"Gran Santiago"
-70.56854,-33.59305,749,"Gran Santiago"
-70.77792,-33.539069,750,"Gran Santiago"
-70.74602,-33.461525,751,"Gran Santiago"
-70.5456,-33.470681,752,"Gran Santiago"
-70.72146,-33.36687,753,"Gran Santiago"
-70.67109,-33.473824,754,"Gran Santiago"
-70.58013,-33.51634,755,"Gran Santiago"
-70.62455,-33.632581,756,"Gran Santiago"
-70.66975,-33.38333,757,"Gran Santiago"
-70.7888,-33.509882,758,"Gran Santiago"
-70.71127,-33.413025,759,"Gran Santiago"
-70.65445,-33.549347,760,"Gran Santiago"
-70.68466,-33.57502,761,"Gran Santiago"
-70.62766,-33.618784,762,"Gran Santiago"
-70.79515,-33.513694,763,"Gran Santiago"
-70.69467,-33.5904,764,"Gran Santiago"
-70.62116,-33.529713,765,"Gran Santiago"
-70.66873,-33.580482,766,"Gran Santiago"
-70.75346,-33.362317,767,"Gran Santiago"
-70.7544,-33.428657,768,"Gran Santiago"
-70.70616,-33.422462,769,"Gran Santiago"
-70.49713,-33.364197,770,"Gran Santiago"
-70.75389,-33.4283,771,"Gran Santiago"
-70.69727,-33.44538,772,"Gran Santiago"
-70.68645,-33.462997,773,"Gran Santiago"
-70.56524,-33.560165,774,"Gran Santiago"
-70.67706,-33.571064,775,"Gran Santiago"
-70.65144,-33.402752,776,"Gran Santiago"
-70.63022,-33.589653,777,"Gran Santiago"
-70.6367,-33.547203,778,"Gran Santiago"
-70.66537,-33.49021,779,"Gran Santiago"
-70.60367,-33.55197,780,"Gran Santiago"
-70.7748,-33.51645,781,"Gran Santiago"
-70.57933,-33.55702,782,"Gran Santiago"
-70.7138,-33.445263,783,"Gran Santiago"
-70.72522,-33.400745,784,"Gran Santiago"
-70.69183,-33.534393,785,"Gran Santiago"
-70.55314,-33.462334,786,"Gran Santiago"
-70.69374,-33.442327,787,"Gran Santiago"
-70.56126,-33.45803,788,"Gran Santiago"
-70.61635,-33.583593,789,"Gran Santiago"
-70.79783,-33.511543,790,"Gran Santiago"
-70.75506,-33.510952,791,"Gran Santiago"
-70.55951,-33.60263,792,"Gran Santiago"
-70.74281,-33.47497,793,"Gran Santiago"
-70.72488,-33.489876,794,"Gran Santiago"
-70.68152,-33.583523,795,"Gran Santiago"
-70.66451,-33.560898,796,"Gran Santiago"
-70.57214,-33.570385,797,"Gran Santiago"
-70.65482,-33.549305,798,"Gran Santiago"
-70.60581,-33.620415,799,"Gran Santiago"
-70.69284,-33.597397,800,"Gran Santiago"
-70.76811,-33.509,801,"Gran Santiago"
-70.69447,-33.57255,802,"Gran Santiago"
-70.76955,-33.5141,803,"Gran Santiago"
-70.7773,-33.52142,804,"Gran Santiago"
-70.5854,-33.61482,805,"Gran Santiago"
-70.56759,-33.454884,806,"Gran Santiago"
-70.63798,-33.47228,807,"Gran Santiago"
-70.6135,-33.617529,808,"Gran Santiago"
-70.72429,-33.369351,809,"Gran Santiago"
-70.63842,-33.61783,810,"Gran Santiago"
-70.53805,-33.46482,811,"Gran Santiago"
-70.62679,-33.396076,812,"Gran Santiago"
-70.65962,-33.563236,813,"Gran Santiago"
-70.70196,-33.584774,814,"Gran Santiago"
-70.70074,-33.569987,815,"Gran Santiago"
-70.72945,-33.36941,816,"Gran Santiago"
-70.76745,-33.416523,817,"Gran Santiago"
-70.63087,-33.561884,818,"Gran Santiago"
-70.75496,-33.443085,819,"Gran Santiago"
-70.7585,-33.494743,820,"Gran Santiago"
-70.70066,-33.414494,821,"Gran Santiago"
-70.74833,-33.50017,822,"Gran Santiago"
-70.56674,-33.60198,823,"Gran Santiago"
-70.63228,-33.411354,824,"Gran Santiago"
-70.62857,-33.624149,825,"Gran Santiago"
-70.57549,-33.537815,826,"Gran Santiago"
-70.70276,-33.458546,827,"Gran Santiago"
-70.678,-33.44296,828,"Gran Santiago"
-70.63165,-33.409252,829,"Gran Santiago"
-70.76352,-33.442276,830,"Gran Santiago"
-70.57002,-33.523582,831,"Gran Santiago"
-70.57698,-33.47388,832,"Gran Santiago"
-70.55441,-33.451485,833,"Gran Santiago"
-70.67698,-33.369427,834,"Gran Santiago"
-70.62688,-33.39862,835,"Gran Santiago"
-70.73988,-33.358597,836,"Gran Santiago"
-70.62308,-33.518036,837,"Gran Santiago"
-70.59227,-33.625042,838,"Gran Santiago"
-70.50469,-33.361164,839,"Gran Santiago"
-70.60868,-33.626839,840,"Gran Santiago"
-70.63063,-33.532368,841,"Gran Santiago"
-70.56043,-33.612793,842,"Gran Santiago"
-70.55799,-33.558586,843,"Gran Santiago"
-70.61403,-33.511353,844,"Gran Santiago"
-70.64721,-33.468243,845,"Gran Santiago"
-70.66221,-33.519806,846,"Gran Santiago"
-70.5863,-33.5572,847,"Gran Santiago"
-70.73798,-33.40411,848,"Gran Santiago"
-70.67477,-33.552229,849,"Gran Santiago"
-70.75079,-33.467636,850,"Gran Santiago"
-70.69604,-33.41464,851,"Gran Santiago"
-70.7749,-33.51066,852,"Gran Santiago"
-70.72551,-33.493546,853,"Gran Santiago"
-70.6709,-33.37656,854,"Gran Santiago"
-70.58694,-33.605114,855,"Gran Santiago"
-70.75704,-33.524353,856,"Gran Santiago"
-70.62365,-33.627431,857,"Gran Santiago"
-70.56368,-33.42236,858,"Gran Santiago"
-70.65436946,-33.49805151,859,"Gran Santiago"
-70.6666,-33.568607,860,"Gran Santiago"
-70.7534,-33.445107,861,"Gran Santiago"
-70.7399,-33.355493,862,"Gran Santiago"
-70.59663,-33.58108,863,"Gran Santiago"
-70.56735,-33.588708,864,"Gran Santiago"
-70.72764,-33.426586,865,"Gran Santiago"
-70.69292,-33.601276,866,"Gran Santiago"
-70.59296,-33.608547,867,"Gran Santiago"
-70.58066,-33.58247,868,"Gran Santiago"
-70.76395,-33.51517,869,"Gran Santiago"
-70.63133,-33.375095,870,"Gran Santiago"
-70.58466,-33.446476,871,"Gran Santiago"
-70.63697,-33.50371,872,"Gran Santiago"
-70.70261,-33.603985,873,"Gran Santiago"
-70.73415,-33.48862,874,"Gran Santiago"
-70.79245,-33.519165,875,"Gran Santiago"
-70.59286,-33.54679,876,"Gran Santiago"
-70.62514,-33.564444,877,"Gran Santiago"
-70.63988,-33.487201,878,"Gran Santiago"
-70.629,-33.490093,879,"Gran Santiago"
-70.72925,-33.36146,880,"Gran Santiago"
-70.6497,-33.536316,881,"Gran Santiago"
-70.73692,-33.358668,882,"Gran Santiago"
-70.79033,-33.509722,883,"Gran Santiago"
-70.5685,-33.595737,884,"Gran Santiago"
-70.73504,-33.37074,885,"Gran Santiago"
-70.58124,-33.625463,886,"Gran Santiago"
-70.57889,-33.582798,887,"Gran Santiago"
-70.64427,-33.564345,888,"Gran Santiago"
-70.62518,-33.454105,889,"Gran Santiago"
-70.72221,-33.443954,890,"Gran Santiago"
-70.71826,-33.448284,891,"Gran Santiago"
-70.76997,-33.53514,892,"Gran Santiago"
-70.73708,-33.480331,893,"Gran Santiago"
-70.70464,-33.58129,894,"Gran Santiago"
-70.63827,-33.456388,895,"Gran Santiago"
-70.58714,-33.5694,896,"Gran Santiago"
-70.60368,-33.490845,897,"Gran Santiago"
-70.62756,-33.543896,898,"Gran Santiago"
-70.66329,-33.520695,899,"Gran Santiago"
-70.67976,-33.383812,900,"Gran Santiago"
-70.66044,-33.498413,901,"Gran Santiago"
-70.73547,-33.420578,902,"Gran Santiago"
-70.66487,-33.552643,903,"Gran Santiago"
-70.75548,-33.456428,904,"Gran Santiago"
-70.64124,-33.374357,905,"Gran Santiago"
-70.62528,-33.498474,906,"Gran Santiago"
-70.55762,-33.465875,907,"Gran Santiago"
-70.6933,-33.599747,908,"Gran Santiago"
-70.58699,-33.6146,909,"Gran Santiago"
-70.69358,-33.429283,910,"Gran Santiago"
-70.694,-33.59931,911,"Gran Santiago"
-70.68974,-33.359146,912,"Gran Santiago"
-70.7252,-33.418186,913,"Gran Santiago"
-70.77229,-33.432401,914,"Gran Santiago"
-70.57527,-33.537212,915,"Gran Santiago"
-70.74399,-33.366181,916,"Gran Santiago"
-70.71366,-33.415886,917,"Gran Santiago"
-70.59506,-33.55835,918,"Gran Santiago"
-70.60138,-33.594677,919,"Gran Santiago"
-70.67058,-33.48271,920,"Gran Santiago"
-70.66312,-33.496584,921,"Gran Santiago"
-70.60368,-33.51249,922,"Gran Santiago"
-70.70839,-33.59869,923,"Gran Santiago"
-70.66254,-33.417583,924,"Gran Santiago"
-70.67919,-33.442306,925,"Gran Santiago"
-70.68001,-33.603901,926,"Gran Santiago"
-70.76931,-33.437172,927,"Gran Santiago"
-70.77853,-33.48854,928,"Gran Santiago"
-70.69161,-33.4564,929,"Gran Santiago"
-70.72793,-33.496162,930,"Gran Santiago"
-70.73511,-33.36917,931,"Gran Santiago"
-70.59556,-33.541805,932,"Gran Santiago"
-70.75769,-33.364773,933,"Gran Santiago"
-70.67847,-33.44288,934,"Gran Santiago"
-70.59252,-33.48604,935,"Gran Santiago"
-70.58549,-33.53416,936,"Gran Santiago"
-70.69856,-33.597473,937,"Gran Santiago"
-70.55381,-33.46201,938,"Gran Santiago"
-70.63713,-33.622128,939,"Gran Santiago"
-70.67429,-33.580173,940,"Gran Santiago"
-70.57281,-33.503056,941,"Gran Santiago"
-70.64433,-33.40885,942,"Gran Santiago"
-70.66321,-33.575019,943,"Gran Santiago"
-70.61009,-33.49097,944,"Gran Santiago"
-70.67702,-33.378746,945,"Gran Santiago"
-70.62683,-33.612284,946,"Gran Santiago"
-70.78733,-33.538048,947,"Gran Santiago"
-70.59583,-33.551052,948,"Gran Santiago"
-70.56959,-33.56114,949,"Gran Santiago"
-70.69373,-33.601543,950,"Gran Santiago"
-70.58655,-33.503515,951,"Gran Santiago"
-70.67542,-33.417183,952,"Gran Santiago"
-70.71963,-33.370636,953,"Gran Santiago"
-70.74173,-33.403779,954,"Gran Santiago"
-70.57014,-33.527214,955,"Gran Santiago"
-70.58595,-33.58666,956,"Gran Santiago"
-70.67363,-33.587868,957,"Gran Santiago"
-70.69045,-33.50462,958,"Gran Santiago"
-70.56986,-33.60857,959,"Gran Santiago"
-70.76216,-33.49707,960,"Gran Santiago"
-70.78384,-33.506977,961,"Gran Santiago"
-70.5855,-33.624542,962,"Gran Santiago"
-70.57748,-33.553326,963,"Gran Santiago"
-70.76331,-33.498795,964,"Gran Santiago"
-70.673,-33.581608,965,"Gran Santiago"
-70.77142,-33.433661,966,"Gran Santiago"
-70.72107,-33.499229,967,"Gran Santiago"
-70.589,-33.604702,968,"Gran Santiago"
-70.71721,-33.501473,969,"Gran Santiago"
-70.59348,-33.588203,970,"Gran Santiago"
-70.56679,-33.584152,971,"Gran Santiago"
-70.64101,-33.519566,972,"Gran Santiago"
-70.60197,-33.54956,973,"Gran Santiago"
-70.59374,-33.550377,974,"Gran Santiago"
-70.57491,-33.5338,975,"Gran Santiago"
-70.56178,-33.58254,976,"Gran Santiago"
-70.77107,-33.514816,977,"Gran Santiago"
-70.68932,-33.57278,978,"Gran Santiago"
-70.57517,-33.558163,979,"Gran Santiago"
-70.72022,-33.471806,980,"Gran Santiago"
-70.67367,-33.551,981,"Gran Santiago"
-70.6583,-33.585575,982,"Gran Santiago"
-70.565,-33.521263,983,"Gran Santiago"
-70.72036,-33.42759,984,"Gran Santiago"
-70.62614,-33.5161,985,"Gran Santiago"
-70.68134,-33.375405,986,"Gran Santiago"
-70.73601,-33.40348,987,"Gran Santiago"
-70.71209,-33.606495,988,"Gran Santiago"
-70.68467,-33.55097,989,"Gran Santiago"
-70.58687,-33.548996,990,"Gran Santiago"
-70.60375,-33.524403,991,"Gran Santiago"
-70.69907,-33.604267,992,"Gran Santiago"
-70.64905,-33.38804,993,"Gran Santiago"
-70.53011,-33.452213,994,"Gran Santiago"
-70.76043,-33.51682,995,"Gran Santiago"
-70.62814,-33.502477,996,"Gran Santiago"
-70.64266,-33.40428,997,"Gran Santiago"
-70.64314,-33.40827,998,"Gran Santiago"
-70.74284,-33.426426,999,"Gran Santiago"
-70.63336,-33.53252,1000,"Gran Santiago"
-70.56517,-33.57437,1001,"Gran Santiago"
-70.70859,-33.61013,1002,"Gran Santiago"
-70.78404,-33.53431,1003,"Gran Santiago"
-70.65228,-33.558456,1004,"Gran Santiago"
-70.60776,-33.459652,1005,"Gran Santiago"
-70.78313,-33.54334,1006,"Gran Santiago"
-70.66893,-33.54313,1007,"Gran Santiago"
-70.67392,-33.579863,1008,"Gran Santiago"
-70.63245,-33.54155,1009,"Gran Santiago"
-70.60683,-33.46868,1010,"Gran Santiago"
-70.673,-33.588894,1011,"Gran Santiago"
-70.67728,-33.44396,1012,"Gran Santiago"
-70.74194,-33.435455,1013,"Gran Santiago"
-70.66802,-33.55216,1014,"Gran Santiago"
-70.71043,-33.437565,1015,"Gran Santiago"
-70.71932,-33.480835,1016,"Gran Santiago"
-70.6328,-33.360386,1017,"Gran Santiago"
-70.66711,-33.561188,1018,"Gran Santiago"
-70.7351,-33.412514,1019,"Gran Santiago"
-70.58815,-33.53446,1020,"Gran Santiago"
-70.70553,-33.616264,1021,"Gran Santiago"
-70.75051,-33.465926,1022,"Gran Santiago"
-70.70263,-33.525181,1023,"Gran Santiago"
-70.56898,-33.603615,1024,"Gran Santiago"
-70.49829,-33.37331,1025,"Gran Santiago"
-70.75233,-33.397851,1026,"Gran Santiago"
-70.70219,-33.563515,1027,"Gran Santiago"
-70.60592,-33.477715,1028,"Gran Santiago"
-70.67117,-33.606956,1029,"Gran Santiago"
-70.57383,-33.561789,1030,"Gran Santiago"
-70.76267,-33.512657,1031,"Gran Santiago"
-70.53383,-33.49219,1032,"Gran Santiago"
-70.62885,-33.589943,1033,"Gran Santiago"
-70.61511,-33.4297,1034,"Gran Santiago"
-70.58675,-33.43083,1035,"Gran Santiago"
-70.74811,-33.416233,1036,"Gran Santiago"
-70.6914,-33.628666,1037,"Gran Santiago"
-70.70527,-33.60676,1038,"Gran Santiago"
-70.71841,-33.48987,1039,"Gran Santiago"
-70.68826,-33.581337,1040,"Gran Santiago"
-70.77921,-33.518543,1041,"Gran Santiago"
-70.65582,-33.547592,1042,"Gran Santiago"
-70.70081,-33.543156,1043,"Gran Santiago"
-70.63061,-33.55961,1044,"Gran Santiago"
-70.75714,-33.52412,1045,"Gran Santiago"
-70.66745,-33.597525,1046,"Gran Santiago"
-70.74103,-33.44449,1047,"Gran Santiago"
-70.64378,-33.53038,1048,"Gran Santiago"
-70.57834,-33.562847,1049,"Gran Santiago"
-70.63532,-33.513898,1050,"Gran Santiago"
-70.70948,-33.446686,1051,"Gran Santiago"
-70.73637,-33.361496,1052,"Gran Santiago"
-70.75623,-33.53315,1053,"Gran Santiago"
-70.53291,-33.50122,1054,"Gran Santiago"
-70.71539,-33.51953,1055,"Gran Santiago"
-70.65338,-33.52046,1056,"Gran Santiago"
-70.57465,-33.59897,1057,"Gran Santiago"
-70.62726,-33.56465,1058,"Gran Santiago"
-70.66547,-33.506172,1059,"Gran Santiago"
-70.74721,-33.425266,1060,"Gran Santiago"
-70.7463,-33.434296,1061,"Gran Santiago"
-70.62634,-33.57368,1062,"Gran Santiago"
-70.66945,-33.533443,1063,"Gran Santiago"
-70.75443,-33.551212,1064,"Gran Santiago"
-70.60178,-33.495826,1065,"Gran Santiago"
-70.66872,-33.53693,1066,"Gran Santiago"
-70.5728,-33.617027,1067,"Gran Santiago"
-70.74041,-33.499613,1068,"Gran Santiago"
-70.70272,-33.40416,1069,"Gran Santiago"
-70.71659,-33.507927,1070,"Gran Santiago"
-70.55183,-33.58223,1071,"Gran Santiago"
-70.68579,-33.547962,1072,"Gran Santiago"
-70.76774,-33.551326,1073,"Gran Santiago"
-70.79683,-33.528244,1074,"Gran Santiago"
-70.72292,-33.396805,1075,"Gran Santiago"
-70.78401,-33.491425,1076,"Gran Santiago"
-70.75456,-33.555934,1077,"Gran Santiago"
-70.57729,-33.6267,1078,"Gran Santiago"
-70.58025,-33.62499,1079,"Gran Santiago"
-70.5545,-33.482727,1080,"Gran Santiago"
-70.57633,-33.61813,1081,"Gran Santiago"
-70.69253,-33.424698,1082,"Gran Santiago"
-70.57956,-33.623585,1083,"Gran Santiago"
-70.69019,-33.462143,1084,"Gran Santiago"
-70.56897,-33.46019,1085,"Gran Santiago"
-70.69806,-33.421665,1086,"Gran Santiago"
-70.54834,-33.51544,1087,"Gran Santiago"
-70.76023,-33.49898,1088,"Gran Santiago"
-70.67199,-33.418324,1089,"Gran Santiago"
-70.78766,-33.50307,1090,"Gran Santiago"
-70.65585,-33.49032,1091,"Gran Santiago"
-70.76559,-33.43936,1092,"Gran Santiago"
-70.55638,-33.600693,1093,"Gran Santiago"
-70.65207,-33.560062,1094,"Gran Santiago"
-70.61812,-33.554752,1095,"Gran Santiago"
-70.59181,-33.626404,1096,"Gran Santiago"
-70.72023,-33.470608,1097,"Gran Santiago"
-70.79528,-33.508495,1098,"Gran Santiago"
-70.53767,-33.45176,1099,"Gran Santiago"
-70.72035,-33.434338,1100,"Gran Santiago"
-70.72986,-33.36021,1101,"Gran Santiago"
-70.53005,-33.471004,1102,"Gran Santiago"
-70.58328,-33.47965,1103,"Gran Santiago"
-70.59068,-33.535645,1104,"Gran Santiago"
-70.60871,-33.450836,1105,"Gran Santiago"
-70.58439,-33.54997,1106,"Gran Santiago"
-70.69496,-33.522873,1107,"Gran Santiago"
-73.24696,-39.817619,1,"Valdivia"
-73.22124,-39.829253,2,"Valdivia"
-73.24262,-39.815665,3,"Valdivia"
-73.22076,-39.83187,4,"Valdivia"
-73.24057,-39.815051,5,"Valdivia"
-73.23272,-39.81763,6,"Valdivia"
-73.235,-39.830966,7,"Valdivia"
-73.21547,-39.837732,8,"Valdivia"
-73.24696,-39.825849,9,"Valdivia"
-73.23365,-39.83762,10,"Valdivia"
-73.22173,-39.830845,11,"Valdivia"
-73.21598,-39.807388,12,"Valdivia"
-73.20779,-39.840169,13,"Valdivia"
-73.21348,-39.823744,14,"Valdivia"
-73.21138,-39.833044,15,"Valdivia"
-73.25931,-39.814685,16,"Valdivia"
-73.22112,-39.850058,17,"Valdivia"
-73.23721,-39.833714,18,"Valdivia"
-73.39899,-39.873059,19,"Valdivia"
-73.2101,-39.828285,20,"Valdivia"
-73.23019,-39.826161,21,"Valdivia"
-73.2092,-39.802991,22,"Valdivia"
-73.20556,-39.82826,23,"Valdivia"
-73.24845,-39.828835,24,"Valdivia"
-73.21671,-39.843886,25,"Valdivia"
-73.23858,-39.822937,26,"Valdivia"
-73.23983,-39.817417,27,"Valdivia"
-73.22767,-39.843699,28,"Valdivia"
-73.24671,-39.819147,29,"Valdivia"
-73.20597,-39.84158,30,"Valdivia"
-73.20253,-39.83044,31,"Valdivia"
-73.22598,-39.824974,32,"Valdivia"
-73.20524,-39.838642,33,"Valdivia"
-73.24846,-39.820186,34,"Valdivia"
-73.23259,-39.818195,35,"Valdivia"
-73.23583,-39.844052,36,"Valdivia"
-73.23104,-39.838345,37,"Valdivia"
-73.25677,-39.853218,38,"Valdivia"
-73.20783,-39.839966,39,"Valdivia"
-73.23986,-39.830352,40,"Valdivia"
-73.21869,-39.803839,41,"Valdivia"
-73.22237,-39.82622,42,"Valdivia"
-73.22175,-39.83525,43,"Valdivia"
-73.22112,-39.84428,44,"Valdivia"
-73.21921,-39.847633,45,"Valdivia"
