AGNO;RBD;DGV_RBD;NOM_RBD;MRUN;RUT_SOSTENEDOR;P_JURIDICA;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;FONO_RBD;CELULAR_RBD;DIR_RBD;LATITUD;LONGITUD;CONVENIO_PIE;ENS_01;ENS_02;ENS_03;ENS_04;ENS_05;ENS_06;ENS_07;ENS_08;ENS_09;MATRICULA;ESTADO_ESTAB;ORI_RELIGIOSA;ORI_OTRO_GLOSA;PAGO_MATRICULA;PAGO_MENSUAL
2016;12579;2;ESCUELA LATINOAMERICANA; ;76119595;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;326597;98647616;TAMARUGAL 4005;-20,266363990000000;-70,12216030000000;1;110;0;0;0;0;0;0;0;0;1;1;7;HAY DEMASIADAS RELIGIONES,POR LO TANTO PRIORIZAMOS;GRATUITO;$1.000 A $10.000
2016;12580;6;COLEGIO CRISTIANO ADONAY;8781046; ;0;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;444837; ;GENARO GALLO;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION
2016;12581;4;J.  I.  IMILLA YOKALLA; ; ;9;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;12582;2;COLEGIO NUSTA KORI; ;78077430;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;12584;9;JARDIN INFANTIL ECOSEMILLITA; ;52000016;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2319331;79509655;AVDA. DIEGO PORTALES;-20,231031000000000;-70,13548000000000;0;10;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;12585;7;J.  I.  MI RINCON; ;78939950;1;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;440211;98497817;PEDRO PRADO;-20,252045000000000;-70,13158000000000;0;10;0;0;0;0;0;0;0;0;1;1;9; ;SIN INFORMACION;SIN INFORMACION
2016;12586;5;JARDIN INF. PEDAGOGICO DISNEYLANDIA; ;78915380;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;12587;3;COLEGIO ARICA COLLEGE; ;78356220;1;15;151;15101;ARICA;151;ARICA;3;2;0;2200800;99872403;AVDA. ARGENTINA;-18,468588650000000;-70,29968282999990;0;110;310;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$10.001 A $25.000
2016;12588;1;COLEGIO REINA DEL DESIERTO; ;76072603;1;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;2490322;88199446;AVDA. LOS AROMOS S/N PARCELA 29;-20,265870860000000;-70,09709193000000;1;110;165;363;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;12590;3;COLEGIO HISPANO ITALIANA; ;77000020;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2313256;82282200;ORELLA;-20,221289410000000;-70,13903899000000;0;110;310;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$10.001 A $25.000
2016;12591;1;LICEO SAMCA ARUMANTI; ;76747250;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2385900;95430084;LOS ALGARROBOS;-20,270960260000000;-70,12402135000000;0;110;310;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;12593;8;J.I.SAINT MARGARET ROSE GARDEN; ;76165871;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;413753;95010898;AMUNATEGUI 91;-20,210579000000000;-70,14601000000000;1;10;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;12594;6;COLEGIO ANTAMARA; ;76957160;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;384849;8888999;CARDENAL JOSE MARIA CARO;-20,267144150000000;-70,12406394000000;0;10;110;310;0;0;0;0;0;0;1;1;1; ;$25.001 A $50.000;$10.001 A $25.000
2016;12596;2;ESC. REGIMIENTO RANCAGUA ANEXO; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;12597;0;J. I. MI JARDIN; ; ;9;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;12598;9;J.  I.  LUNA DEL DESIERTO S.A.; ; ;9;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;12599;7;JARDIN INFANTIL ANAKENA; ;52004770;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;381083;8246671;TAMARUGAL 4037;-20,267347000000000;-70,12228000000000;0;10;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;$25.001 A $50.000
2016;12600;4;JARDIN INFANTIL PINTITAS; ;76199991;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;444202;66316461;AVDA. LA TIRANA 3446;-20,252874000000000;-70,12618000000000;0;10;0;0;0;0;0;0;0;0;1;1;7;DIFERENTES CREDOS;GRATUITO;$25.001 A $50.000
2016;12601;2;JARDIN INFANTIL MOISES; ;77821030;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2444067;62653408;AV. LA TIRANA 2980 -A;-20,24277000000;-70,12807500000;0;0;0;0;0;0;0;0;0;0;0;1;2; ;GRATUITO;GRATUITO
2016;12602;0;ESC. BASICA Y PARV. KRONOS SCHOOL; ;77242000;1;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;2546514;73898906;LOS AROMOS;-20,254674470000000;-70,10601271000000;1;10;110;310;363;410;463;510;663;0;1;1;1; ;GRATUITO;GRATUITO
2016;12603;9;LICEO LOS CONDORES; ;76165389;1;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;2495007;84646034;AVENIDA LOS AROMOS 2510;-20,255576470000000;-70,10700667000000;0;10;110;310;410;610;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;12604;7;ESCUELA BASICA CORONA SCHOOL; ;76171677;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2311718;82438206;JUAN MARTINEZ;-20,218233260000000;-70,14514321999990;1;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;$25.001 A $50.000
2016;12605;5;ACADEMIA IQUIQUE HOSPICIO; ;78658540;1;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;2768954;63634782;AV. LOS AROMOS PARCELA 36;-20,259047800000000;-70,10415820999990;0;10;110;310;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$10.001 A $25.000
2016;12606;3;JARDIN INFANTIL LOS TATITAS; ;78939930;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2441518; ;JOSE FRANCISCO VERGARA;-20,251759000000000;-70,13393000000000;0;10;0;0;0;0;0;0;0;0;1;1;7;NINGUNA;$50.001 A $100.000;$50.001 A $100.000
2016;12607;1;JARDIN INFANTIL MIS PRIMEROS PASOS; ;76194022;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2320213;78997516;ARTURO PEREZ CANTO;-20,218786000000000;-70,13727000000000;0;10;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;12609;8;ESCUELA DE LENGUAJE INTI-PAXI; ;76131887;1;15;151;15101;ARICA;151;ARICA;3;2;0;2224919;87751853;COMBARBALA 2173 KM. 2 1/2 AZAPA;-18,455822000000000;-70,29839000000000;0;214;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;12610;1;LICEO INSTITUTO COMERCIAL DE ARICA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;2211251;98898317;AVENIDA  BARROS ARANA;-18,462982620000000;-70,29189774000000;1;410;463;610;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;12612;8;JARDIN INFANTIL BAMBI; ;77961080;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2333610; ;18 SEPTIEMBRE;-20,22486100000;-70,14371000000;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION
2016;12613;6;JARDIN INFANTIL TALPIOT; ;76177615;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2426927;97827918;O`HIGGINS 782`;-20,218384000000000;-70,14780399999990;1;10;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$50.001 A $100.000
2016;12614;4;J.  I.  ARCO IRIS; ; ;9;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;12615;2;J. I.   MARAZUL; ;76076058;1;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;213670; ;BAQUEDANO;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1; ;$50.001 A $100.000;$50.001 A $100.000
2016;12616;0;JARDIN INFANTIL CUNCUNITA; ;52004745;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;442528;85402647;AVDA SALVADOR ALLENDE 3139;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION
2016;12617;9;ESCUELA ESTRELLA DEL SUR; ;71497400;1;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;0;752644;99913954;ESTACION;-20,261737540000000;-69,78385802000000;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;12618;7;JARDIN INFANTIL ESTRELLA DE BELEN;13244194; ;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;12619;5;JARDIN INFANTIL HAPPY DAY; ;76339580;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2761748;77662999;VIVAR  1552;-20,223625000000000;-70,14468400000000;0;10;0;0;0;0;0;0;0;0;1;1;9; ;GRATUITO;GRATUITO
2016;12620;9;JARDIN INFANTIL PAPALOTE; ;77053040;1;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;2490403;94457781;AVDA. PAMPA PERDIZ S/Nº ESQUINA AV. RAMON PEREZ OPAZO;-20,271696000000000;-70,10026600000000;0;10;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$1.000 A $10.000
2016;12621;7;JARDIN INFANTIL D`STEPHANO; ;76375826;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;417858;76562766;THOMPSON 1717;-20,215631000000000;-70,13881000000000;0;10;0;0;0;0;0;0;0;0;1;1;9; ;SIN INFORMACION;SIN INFORMACION
2016;12622;5;JARDIN INFANTIL PEQUENO ARRAU; ;76164661;1;15;151;15101;ARICA;151;ARICA;3;2;0;2262903;74516537;PJE. CERRO MORENO 2251, VILLA TAJAMAR;-18,495955000000000;-70,29679000000000;0;10;0;0;0;0;0;0;0;0;1;1;7;CRISTIANA;GRATUITO;GRATUITO
2016;12623;3;ESCUELA SAN ANDRES DE PICA; ;69010400;1;1;14;1405;PICA;11;IQUIQUE;2;1;1;741744;53436700;AV. JUAN MARQUEZ S/N;-20,489073860000000;-69,33277133999990;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;12624;1;LICEO LEONORA LATORRE; ;77506950;1;15;151;15101;ARICA;151;ARICA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;12626;8;J.  I. SOLCITO DE AMOR; ; ;9;15;151;15101;ARICA;151;ARICA;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION
2016;12627;6;JARDIN INFANTIL  NIDITO;23504199; ;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION
2016;12628;4;JARDIN INFANTIL PARINA;16133519; ;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;12629;2;C. DES. LENG. MANUEL ANTONIO MATTA; ;76163698;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;481951;98491789;TOMAS BONILLA 1635;-20,22768000000;-70,14096000001;0;0;0;0;0;0;0;0;0;0;0;2;7;DIVERSIDAD;GRATUITO;GRATUITO
2016;12630;6;COLEGIO LEONARDO DA VINCI; ;77666980;1;15;151;15101;ARICA;151;ARICA;3;2;0;2594380; ;ALEJANDRO AZOLAS;-18,456632650000000;-70,28296103000000;1;10;110;363;510;610;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;12631;4;COLEGIO INGLES; ;70002810;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2398000; ;PATRICIO LYNCH;-20,222852200000000;-70,15147588000000;0;10;110;310;410;510;0;0;0;0;1;1;3; ;GRATUITO;$50.001 A $100.000
2016;12632;2;COLEGIO SIMON BOLIVAR; ;69265100;1;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;2;1;0;2492513;96678851;ALFONSINA STORNI  4004  SECTOR AUTOCONSTRUCCION COMUNA DE ALTO HOSPICIO;-20,283361030000000;-70,09833182000000;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;12633;0;ESCUELA CHAPIQUINA; ;69250800;1;15;152;15201;PUTRE;151;ARICA;2;1;1; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;12634;9;COLEGIO SAN LORENZO DE TARAPACA; ;77573850;1;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;2490001; ;LOS ALAMOS 1601;-20,263202450000000;-70,09734034000000;0;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;12635;7;JARDIN INFANTIL ACADEMIN; ;76164627;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2247187;81580662;BULNES;-20,219555000000000;-70,14825000000000;0;10;0;0;0;0;0;0;0;0;1;1;7;NINGUNA;GRATUITO;$50.001 A $100.000
2016;12636;5;COLEGIO NIMARA; ;78939950;1;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;2440211;91007589;AVENIDA SALVADOR ALLENDE  (EX AV. PEDRO PRADO);-20,252095000000000;-70,13151000000000;0;110;310;0;0;0;0;0;0;0;1;1;1; ;MAS DE $100.000;MAS DE $100.000
2016;12637;3;JARDIN INFANTIL CATALINA;18558916; ;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION
2016;12638;1;COLEGIO ACADEMIA TARAPACA; ;76206990;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2574852;96893928;VIVAR;-20,218176570000000;-70,14862159000000;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;$50.001 A $100.000
2016;12640;3;JARDIN INFANTIL ACUARELLA;1359357; ;0;15;151;15101;ARICA;151;ARICA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;12641;1;JARDIN INFANTIL INTATA;24308115; ;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;12643;8;JARDIN INFANTIL HAPPY GARDEN;11841956; ;0;15;151;15101;ARICA;151;ARICA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;12644;6;JARDIN INFANTIL GIRASOL;12951808; ;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION
2016;12645;4;COLEGIO CAMBRIDGE ACADEMY; ; ;9;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;12646;2;COLEGIO DE LA COSTA; ;78939930;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2451518;95451518;JOSE FRANCISCO VERGARA;-20,251819850000000;-70,13407305000000;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;$50.001 A $100.000
2016;12647;0;J. I. VALLE DE AZAPA; ; ;9;15;151;15101;ARICA;151;ARICA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;12648;9;JARDIN INFANTIL HAPPY GARDEN; ;76215858;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2411918;62074634;THOMPSON;-20,214560000000000;-70,15091000000000;0;10;0;0;0;0;0;0;0;0;1;1;7;HUMANISTA-CRISTIANA;GRATUITO;GRATUITO
2016;12649;7;LICEO SUPERIOR DIEGO PORTALES; ;77559700;1;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;543227;97443828;AVDA. LOS CONDORES;-20,274794870000000;-70,09683285000000;1;10;110;310;410;610;0;0;0;0;1;1;2; ;$1.000 A $10.000;$1.000 A $10.000
2016;12650;0;COLEGIO SAGRADO CORAZON DE JESUS; ;76159496;1;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;2495653;99999999;AV. PLANTA LOS MOLLES S/N CON CAMINO PUBLICO S/N;-20,279984960000000;-70,09834024000000;0;110;310;410;510;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;$1.000 A $10.000
2016;12651;9;JARDIN INFANTIL CORAZONES;6090689; ;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION
2016;12652;7;COLEGIO SANTO DOMINGO SAVIO; ;80230500;1;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;2490320;78493355;AROMOS C/ ALAMOS S/N;-20,264322780000000;-70,09902467000000;1;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;12653;5;JARDIN INFANTIL SAN GABRIEL;12877645; ;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;1; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;12654;3;ESCUELA ACADEMIA SINAI; ;78398170;1;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;1;490247;78978744;AV. SANTA ROSA LOTE 3;-20,28184400000;-70,09580623000;0;0;0;0;0;0;0;0;0;0;0;2;3; ;GRATUITO;GRATUITO
2016;12655;1;COLEGIO SAN PEDRO; ;77690930;1;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;2574769;98492479;AVDA. TENIENTE MERINO CORREA;-20,275850760000000;-70,09194192000000;0;110;310;510;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;12657;8;EAGLES COLLEGE; ;77355300;1;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;2532364;87294603;JOSE FRANCISCO VERGARA;-20,255172000000000;-70,13247000000000;0;10;110;310;0;0;0;0;0;0;1;1;1; ;MAS DE $100.000;MAS DE $100.000
2016;12658;6;LICEO AGR. TEC. PROF. PADRE FRANCISCO NAPOLI; ;78358800;1;15;151;15101;ARICA;151;ARICA;3;2;1;96304191;89708123;KM 10 1/2 VALLE DE LLUTA;-18,398313080000000;-70,29203343000000;1;110;710;0;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;$1.000 A $10.000
2016;12659;4;COLEGIO DEL ALBA; ;76054485;1;15;151;15101;ARICA;151;ARICA;3;2;0;2328561; ;CHAMONATE;-18,496882390000000;-70,29801096000000;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;12660;8;ESC. ESP. DE LENGUAJE MONSERRAT; ;77750660;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2440570;93494154;LIGATE 3225;-20,251207000000000;-70,13536999999990;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;12661;6;J.  I.  PUKARA; ;76339523;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;436816;89944989;TADEO HAENKE N 1942;-20,238983000000000;-70,14090000000000;0;10;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;12662;4;JARDIN INFANTIL PERSONITAS;11953911; ;0;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;449325; ;CERRO DRAGON 3592;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION
2016;12663;2;JARDIN INFANTIL CATITA; ;78939800;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;439266;98856947;HEROES DE LA CONCEPCIÓN 1939;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;GRATUITO;GRATUITO
2016;12664;0;ESCUELA SAN SANTIAGO DE MACAYA; ;71497400;1;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;752804;88934811;ELEUTERIO RAMIREZ S.N  PUEBLO DE MACAYA;-20,133868040000000;-69,18497530000000;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;12665;9;JARDIN INFANTIL MAGIC GARDEN;17519364; ;0;15;151;15101;ARICA;151;ARICA;3;2;0; ;76950867;AVDA TUCAPEL N  402;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION
2016;12666;7;JARDIN INFANTIL SAN ANDRES; ;76408250;1;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;523171; ;AVENIDA LA PAMPA 2799;-20,27282700000;-70,10302000000;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION
2016;12667;5;COLEGIO HUMBERSTONE; ;77770290;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2452533;93915314;AVENIDA RANCAGUA;-20,249901940000000;-70,13018941000000;0;10;110;310;0;0;0;0;0;0;1;1;1; ;$25.001 A $50.000;$25.001 A $50.000
2016;12668;3;ESCUELA SOTOCA; ;69010200;1;1;14;1404;HUARA;11;IQUIQUE;2;1;1;463221;88248355;PUEBLO DE SOTOCA;-19,596455910000000;-69,23446297000000;0;0;0;0;0;0;0;0;0;0;0;1;3; ;GRATUITO;GRATUITO
2016;12669;1;COLEGIO HISPANO BRITANICO IQUIQUE; ;77822040;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2735600;94562799;AVDA. SALVADOR ALLENDE GOSSENS;-20,265142330000000;-70,12569262000000;0;110;310;0;0;0;0;0;0;0;1;1;7;LAICA;$1.000 A $10.000;MAS DE $100.000
2016;12670;5;ESC.ESP.DE TRANS. DE LA COM. ARUSINA; ;76357460;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;470860;94458394;AMUNATEGUI;-20,208810000000000;-70,14578000000000;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;12672;1;COLEGIO SALESIANO DE IQUIQUE; ;80230500;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2411450; ;ELEUTERIO RAMIREZ;-20,223877710000000;-70,14997179000000;1;10;110;310;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;$50.001 A $100.000
2016;12674;8;J. I.  MY FRIEND;17571823; ;0;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;2445307;84607106;PASAJE CHAUCA;-20,258272000000000;-70,12566000000000;0;10;0;0;0;0;0;0;0;0;1;1;7;CRISTIANA;$25.001 A $50.000;$50.001 A $100.000
2016;12675;6;ESC. ESP. DE  LENGUAJE  MILLARAY; ;76164517;1;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;2243496;50476576;AVDA. CERRO ESMERALDA 3589;-20,271536000000000;-70,10156000000000;0;214;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;12676;4;JARDIN INFANTIL DADU;17670569; ;0;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;2325828;90788130;PJE MAR EGEO;0;0;0;10;0;0;0;0;0;0;0;0;1;2;9; ;$25.001 A $50.000;$50.001 A $100.000
2016;12677;2;JARDIN INFANTIL SEMILLITA DEL DESIERTO;18682140; ;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;12678;0;JARDIN INFANTIL CARITAS CONTENTAS; ;76001555;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2441308;62968222;AV SANTIAGO POLANCO;-20,246378000000000;-70,13208000000000;0;10;0;0;0;0;0;0;0;0;1;1;9; ;GRATUITO;$10.001 A $25.000
2016;12679;9;..; ; ;9;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;12680;2;ESC.TRANS.DE LA COMUN. IKI  ARU; ;77776090;1;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;328371;94847074;LAS AVELLANAS  N°2952;-20,268690000000000;-70,10702999999990;0;214;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;12681;0;ESC.TRAST.DE LA COM.FLOR DE LIRIO; ;77836740;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2328373;75722421;ELEUTERIO     RAMIREZ;-20,215336000000000;-70,14946999999990;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;12682;9;ACADEMIA IQUIQUE BULNES; ;76164627;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2247180;90881816;BULNES;-20,219323810000000;-70,14831502000000;0;110;363;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$50.001 A $100.000
2016;12683;7;LICEO COLEGIO DEPORTIVO; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;544845;67797784;AV. SALVADOR ALLENDE Nº 2950;-20,243163650000000;-70,13359362999990;1;110;310;610;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;12684;5;ESCUELA BASICA CANCOSA DE CANCOSA; ;69010400;1;1;14;1405;PICA;11;IQUIQUE;2;1;1;574708;68243166;CARAMPANGUE S/N CANCOSA;-19,85641046;-68,60191175;0;0;0;0;0;0;0;0;0;0;0;2;1; ;GRATUITO;GRATUITO
