"IDFolio";"IDPersona";"AgnoNacimiento";"IDSexo";"IDRelacionJefeHogar";"IDEstudios";"IDLugarEstudios";"IDTituloProfesional";"IDActividad";"IDJornadaTrabajo";"Ingreso";"IDTipoIngreso";"Observaciones";"EfectuaViajes";"NumeroViajes";"Factor"
104420;6;1996;2;3;3;4;0;14;0;0;2;0;1;2;43,70
104524;1;1951;2;1;4;-1;0;11;0;0;2;0;1;2;30,99
104524;2;1945;1;0;4;-1;0;4;1;120000;1;0;1;2;84,80
104524;3;1995;1;2;4;4;0;14;0;0;2;0;1;2;6,82
104524;4;1999;1;2;3;4;0;14;0;0;2;0;1;2;10,49
104675;1;1963;1;0;3;-1;0;4;1;120000;1;0;1;2;14,90
104675;2;1965;2;1;3;-1;0;4;2;120000;1;0;1;2;55,84
104675;3;1982;1;2;4;-1;0;4;1;205000;1;0;1;2;8,28
104675;4;1980;1;2;4;-1;0;4;1;205000;1;0;1;2;8,28
104675;5;1997;1;2;3;4;0;14;0;0;2;0;1;2;10,01
104677;1;1986;1;0;4;-1;0;3;3;300000;1;1;0;0;57,58
104677;2;1989;2;1;4;-1;0;11;0;0;2;0;1;4;58,69
104677;3;1998;1;3;3;4;0;14;0;0;2;1;1;2;28,64
104677;4;2007;2;2;2;2;0;14;0;0;2;1;1;2;30,67
104774;1;1976;1;0;7;-1;1;4;1;0;3;0;1;2;139,80
104774;2;1949;2;3;3;-1;0;4;1;0;3;0;1;2;84,93
104774;3;1983;2;1;4;-1;0;4;1;0;3;0;1;6;53,81
104774;4;2006;2;2;2;3;0;14;0;0;2;0;1;2;32,52
104777;1;1947;2;0;7;-1;1;4;2;120000;1;0;1;2;8,99
104777;2;1981;2;1;6;-1;0;3;2;120000;1;0;1;2;5,69
104777;3;2006;2;3;2;4;0;14;0;0;2;0;1;2;3,44
104779;1;1983;2;0;4;-1;0;11;0;0;2;0;1;4;5,69
104779;2;2003;1;2;3;4;0;14;0;0;2;0;1;2;86,54
104779;3;1987;1;1;4;-1;0;7;1;205000;1;0;1;2;100,32
104838;1;1966;2;0;4;-1;0;11;0;0;3;1;1;4;8,27
104838;2;1986;1;2;6;6;0;14;0;0;2;1;1;2;9,76
104838;3;1990;2;2;6;6;0;14;0;0;2;1;1;2;7,11
104838;4;2006;1;2;2;2;0;14;0;0;2;1;1;2;16,10
104850;1;1982;1;0;4;-1;0;5;1;0;3;0;1;2;14,21
104850;2;1979;2;1;4;-1;0;5;1;0;3;1;1;4;13,31
104850;3;1999;2;2;3;4;0;14;0;0;2;1;1;2;9,46
104850;4;1999;2;2;3;4;0;14;0;0;2;1;1;2;9,46
104850;5;2001;1;2;3;4;0;14;0;0;2;1;1;2;8,83
104850;6;2010;1;2;1;-1;0;13;0;0;2;1;0;0;15,54
104855;1;1968;1;0;4;-1;0;3;1;0;3;1;0;0;9,79
104855;2;1972;2;1;4;-1;0;3;1;0;3;1;1;4;13,79
104855;3;1997;1;2;3;4;0;14;0;0;2;1;1;2;9,15
104855;4;2002;2;2;3;4;0;14;0;0;2;1;1;2;9,81
104857;1;1979;2;0;5;-1;0;11;0;0;2;1;1;8;13,79
104857;2;1983;1;1;4;-1;0;3;1;400000;1;0;1;2;14,73
104857;3;2002;2;2;3;4;0;14;0;0;2;0;1;2;9,81
104857;4;2007;2;2;2;2;0;14;0;0;2;0;1;2;17,99
104901;1;1976;1;0;4;-1;0;5;1;205000;1;0;1;2;23,03
104901;2;1985;2;1;4;5;0;14;0;0;2;0;1;2;21,56
104903;1;1975;1;1;4;-1;0;4;1;205000;1;0;1;2;14,73
104903;2;1978;2;0;5;-1;0;11;0;0;2;0;1;4;13,79
104903;3;2010;2;2;1;-1;0;13;0;0;2;0;0;0;17,99
104903;4;2003;1;2;3;4;0;14;0;0;2;0;1;2;9,15
104910;1;1965;1;0;5;-1;0;4;1;205000;1;0;1;2;15,32
104910;2;1960;2;1;5;-1;0;4;1;205000;1;0;1;2;12,94
104931;1;1960;1;0;7;-1;1;1;1;525000;1;0;1;2;9,79
104931;2;1963;2;1;7;-1;1;1;1;400000;1;0;1;2;8,27
104931;3;1990;1;2;6;6;0;14;0;0;2;0;1;2;9,76
104931;4;1992;1;2;6;6;0;14;0;0;2;0;1;2;9,76
104955;1;1988;1;0;4;-1;0;1;1;700000;1;1;1;4;10,30
104955;2;1991;2;1;6;6;0;14;0;0;2;1;1;2;7,50
104955;3;2008;2;2;2;2;0;14;0;0;2;1;1;2;18,98
105013;1;1980;1;0;4;-1;0;4;1;300000;1;0;1;2;14,73
105013;2;1980;2;1;4;-1;0;11;0;0;2;0;1;4;13,79
105013;3;2005;1;2;2;2;0;14;0;0;2;0;1;2;16,10
105013;4;2009;2;2;1;-1;0;13;0;0;2;0;0;0;17,99
105061;1;1944;1;0;3;-1;0;9;0;300000;1;0;1;2;12,11
105061;2;1947;2;1;3;-1;0;11;0;0;2;0;1;2;9,31
105061;3;1989;2;2;4;-1;0;4;2;205000;1;0;1;2;7,50
105127;1;1995;1;2;4;4;0;14;0;0;2;0;1;2;12,24
105127;2;1967;1;0;3;-1;0;4;1;300000;1;0;1;2;9,45
105127;3;1993;1;2;4;4;0;14;0;0;2;0;1;2;12,24
105127;4;2005;1;2;2;3;0;14;0;0;2;0;1;2;15,54
105127;5;2007;2;2;2;2;0;14;0;0;2;0;1;2;17,36
105127;6;1989;2;1;5;-1;0;11;0;0;2;0;1;4;6,86
105344;1;1987;2;0;7;-1;1;1;2;400000;1;0;1;2;7,50
105344;2;1980;1;1;6;6;0;14;0;205000;1;0;1;2;15,54
105344;3;2009;1;2;1;-1;0;13;0;0;2;0;1;2;16,98
106082;1;1973;1;0;4;-1;0;4;1;400000;1;0;1;2;15,23
106082;2;1975;2;1;4;-1;0;4;1;205000;1;0;1;2;14,27
106082;3;2008;1;2;2;2;0;14;0;0;2;0;1;2;16,65
106082;4;2001;2;2;3;4;0;14;0;0;2;0;1;2;10,14
106082;5;1998;1;2;3;4;0;14;0;0;2;0;1;2;9,46
106552;1;1973;2;0;4;-1;0;11;0;0;2;0;1;2;13,79
106552;2;1972;1;1;4;-1;0;4;1;400000;1;0;1;3;14,73
106552;3;1995;1;2;3;4;0;14;0;0;2;0;1;2;12,68
106552;4;2000;1;2;2;4;0;14;0;0;2;0;1;2;9,15
106556;1;1979;2;0;5;-1;1;4;1;300000;1;0;1;2;14,55
106556;2;2001;1;2;3;4;0;14;0;0;2;0;1;2;9,65
106556;3;2006;1;2;2;2;0;14;0;0;2;0;1;2;16,98
107842;1;1960;1;0;7;-1;1;1;1;900000;1;0;1;2;13,74
107842;2;1962;2;1;5;-1;1;1;1;700000;1;0;1;4;11,61
107842;3;1984;2;2;7;-1;1;4;1;525000;1;0;1;3;19,35
107842;4;1986;2;2;6;6;0;14;0;0;2;0;1;2;9,98
107842;5;1990;1;2;6;6;0;14;0;0;2;0;0;0;13,70
107842;6;1997;2;2;3;4;0;14;0;0;2;0;1;2;13,76
107842;7;1939;2;3;4;-1;0;9;0;0;3;1;0;0;7,91
107845;1;1968;1;0;5;-1;1;1;1;0;3;0;1;2;9,79
107845;2;1967;2;1;7;-1;1;1;1;0;3;0;1;4;8,27
107845;3;1993;1;2;4;4;0;14;0;0;2;0;1;2;12,68
107845;4;1995;1;2;4;4;0;14;0;0;2;0;1;2;12,68
107846;1;1952;1;0;5;-1;0;4;1;0;3;0;1;2;13,37
107846;2;1970;2;1;4;-1;0;4;1;0;3;0;1;2;13,79
107846;3;1992;2;2;4;4;0;14;0;0;2;0;1;2;7,11
107846;4;2000;2;2;3;4;0;14;0;0;2;0;1;2;9,81
107849;1;1990;2;2;6;6;0;14;0;0;2;0;1;2;7,11
107849;2;1955;2;0;4;-1;0;11;0;0;2;0;1;4;8,27
107849;3;1982;2;2;6;6;0;14;0;0;2;0;1;2;13,79
107849;4;2002;1;3;3;4;0;14;0;0;2;0;1;2;9,15
107851;1;1947;1;0;4;-1;0;4;2;400000;1;0;1;2;14,11
107851;2;1957;2;1;4;-1;0;11;0;0;3;0;0;0;8,73
107851;3;1988;1;2;6;6;0;14;0;0;2;0;1;4;10,30
107943;1;1978;1;0;7;-1;1;4;1;0;3;0;1;2;14,73
107943;2;1980;2;1;7;-1;1;4;2;0;3;0;1;2;13,79
107943;3;2004;1;2;2;4;0;14;0;0;2;0;1;2;9,15
107943;4;1986;2;3;5;8;0;14;0;0;2;0;1;2;7,11
107945;1;1936;2;0;4;-1;0;9;0;0;3;1;1;3;19,45
107946;1;1979;1;0;7;-1;1;1;1;700000;1;0;1;3;23,03
107946;2;1986;2;1;6;6;0;14;0;0;3;0;1;3;11,12
107947;1;1965;1;0;7;-1;1;1;1;0;3;0;1;4;10,33
107947;2;1969;2;1;7;-1;1;4;1;0;3;0;1;2;8,73
107947;3;1985;2;2;7;-1;1;4;1;0;3;0;1;3;14,55
107948;1;1978;1;0;5;-1;1;4;1;0;3;0;1;2;23,03
107948;2;1978;2;1;5;-1;1;4;1;0;3;0;1;2;21,56
107953;1;1956;2;2;7;-1;0;1;1;0;3;0;1;2;12,94
107953;2;1926;2;0;3;-1;0;11;0;0;2;0;1;2;8,82
107954;1;1961;1;0;7;-1;1;1;1;0;3;0;0;0;13,74
107954;2;1963;2;1;5;-1;1;1;1;0;3;0;1;3;11,61
107954;3;1983;1;2;5;-1;1;1;1;0;3;0;1;2;20,66
107954;4;1985;1;2;6;6;0;14;0;0;3;0;1;3;20,66
107954;5;1990;2;2;6;6;0;14;0;0;2;0;1;2;9,98
107954;6;1994;2;2;4;4;0;14;0;0;2;0;1;2;17,26
107954;7;1939;1;3;4;-1;0;9;0;0;3;0;0;0;16,11
107956;1;1948;2;0;4;-1;0;9;0;205000;1;0;0;0;8,82
107956;2;1969;2;2;7;-1;1;1;1;300000;1;0;1;3;8,27
107956;3;1988;1;3;4;-1;0;4;1;0;3;0;1;2;9,76
107956;4;1996;2;3;4;4;0;14;0;0;2;0;1;2;12,30
107960;1;1968;1;0;7;-1;1;1;1;0;3;0;1;2;9,79
107960;2;1971;2;1;7;-1;1;1;1;0;3;0;1;4;13,79
107960;3;1999;1;2;3;4;0;14;0;0;2;0;1;2;9,15
107960;4;1999;1;2;3;4;0;14;0;0;2;0;1;2;9,15
107961;1;1945;2;0;4;-1;0;9;0;0;3;0;1;2;5,95
107961;2;1989;2;3;6;6;0;14;0;0;2;0;1;2;7,50
107961;3;1990;2;3;5;7;0;14;0;120000;1;0;1;2;7,50
107963;1;1979;1;0;4;-1;0;4;1;0;3;0;1;2;23,03
107963;2;1982;2;1;5;-1;1;4;1;0;3;0;1;2;21,56
107964;1;1941;2;0;4;-1;0;9;0;0;3;0;1;2;19,45
107965;1;1959;1;0;5;-1;1;1;1;700000;1;0;1;2;10,33
107965;2;1989;1;2;6;6;0;14;0;0;3;0;1;2;10,30
107965;3;1990;1;3;6;6;0;14;0;0;2;0;1;2;10,30
107966;1;1937;1;0;4;-1;0;9;0;0;3;0;1;3;17,95
107966;2;1942;2;1;4;-1;0;9;0;0;3;0;1;3;8,82
107967;1;1957;2;0;4;-1;0;11;0;0;2;1;1;2;8,56
107967;2;1964;1;3;6;-1;0;4;1;300000;1;0;1;2;10,13
107967;3;1954;1;1;4;-1;0;4;1;0;3;0;1;2;13,83
107967;4;1982;2;2;4;7;0;14;0;0;2;1;1;2;14,27
107967;5;1985;1;3;6;-1;0;4;1;0;3;0;1;2;15,23
107968;1;1973;2;0;5;-1;1;1;1;300000;1;0;1;4;14,55
107968;2;1997;1;2;3;4;0;14;0;0;2;0;1;2;9,65
107968;3;1999;1;2;3;4;0;14;0;0;2;0;1;2;9,65
107969;1;1950;1;1;6;-1;0;12;0;0;2;0;1;2;12,90
107969;2;1948;2;0;7;-1;1;1;1;400000;1;0;1;2;8,51
107969;3;1987;1;2;6;6;0;14;0;0;2;0;1;2;9,42
107969;4;1988;2;3;6;6;0;14;0;0;2;0;1;2;6,86
107969;5;1992;2;2;6;6;0;14;0;0;2;0;1;2;6,86
107969;6;1999;2;2;3;4;0;14;0;0;2;0;1;2;9,46
107970;1;1960;1;0;4;-1;0;4;2;0;4;0;1;2;10,13
107970;2;1956;2;1;4;-1;0;11;0;0;2;0;1;4;8,56
107970;3;1990;1;2;5;7;0;14;0;0;2;1;1;2;10,10
107970;4;1990;1;2;5;7;0;14;0;0;2;0;1;2;10,10
107970;5;2003;1;2;3;4;0;14;0;0;2;0;1;2;9,46
107971;1;1961;1;0;4;-1;0;4;1;0;3;0;1;2;10,13
107971;2;1963;2;1;4;-1;0;11;0;0;2;0;1;2;8,56
107971;3;1987;2;2;7;-1;1;1;1;0;3;0;1;2;7,36
107971;4;1989;1;2;6;6;0;14;0;0;2;0;1;2;10,10
107971;5;2008;1;3;1;-1;0;13;0;0;2;0;1;2;16,65
107972;1;1969;2;0;4;-1;0;4;1;0;3;0;1;2;8,56
107972;2;1996;1;2;4;4;0;14;0;0;2;1;1;2;13,12
107972;3;1964;1;1;5;-1;0;4;1;0;3;0;1;2;10,13
107972;4;1994;2;2;4;4;0;14;0;0;2;0;1;2;12,73
107972;5;1993;1;2;4;4;0;14;0;0;2;1;1;2;13,12
107975;1;1947;2;0;3;-1;0;11;0;120000;1;0;0;0;9,31
107975;2;1977;2;2;5;-1;0;12;0;0;2;1;1;4;14,55
107975;3;2002;1;3;3;4;0;14;0;0;2;0;1;2;9,65
107984;1;1980;2;1;7;-1;1;4;1;700000;1;0;1;2;22,11
107984;2;1978;1;0;7;-1;1;4;1;400000;1;0;1;2;22,40
107986;1;1949;1;0;5;-1;0;3;1;400000;1;0;1;2;17,31
107986;2;1976;2;2;6;-1;0;4;1;300000;1;0;1;2;27,20
107986;3;1979;2;2;7;-1;1;4;1;525000;1;0;1;2;27,20
108209;1;1981;1;0;7;-1;1;4;1;700000;1;0;1;2;27,56
108209;2;2007;2;2;2;2;0;14;0;0;2;0;1;2;59,95
108209;3;1986;2;1;6;-1;0;12;0;0;2;0;1;4;12,52
108211;1;1941;1;0;5;-1;1;9;0;525000;1;0;1;4;5,10
108211;2;1966;2;1;4;-1;0;11;0;0;2;0;1;2;25,65
108285;1;1938;1;0;5;-1;1;9;0;205000;1;0;1;2;5,10
108285;2;1941;2;1;5;-1;0;11;0;0;2;0;1;2;12,70
108286;1;1968;1;0;5;-1;1;4;1;525000;1;0;1;2;11,65
108286;2;1964;2;1;4;-1;0;11;0;0;2;0;1;2;12,00
108286;3;1986;1;2;7;-1;1;12;0;0;2;0;1;2;9,85
108286;4;1988;2;2;6;6;0;14;0;0;2;0;1;2;4,76
108286;5;1995;1;2;4;4;0;14;0;0;2;0;1;2;60,50
108307;1;1983;1;0;5;-1;1;4;1;525000;1;0;1;2;63,69
108308;1;1976;2;1;6;-1;0;11;0;0;2;0;0;0;30,65
108308;2;1976;1;0;7;-1;1;1;1;0;3;0;1;4;31,05
108308;3;2000;1;2;3;4;0;14;0;0;2;0;1;2;65,49
108308;4;2005;1;2;2;3;0;14;0;0;2;0;1;2;36,32
108317;1;1949;1;0;4;-1;0;9;0;400000;1;0;1;6;14,07
108317;2;1953;2;1;4;-1;0;9;0;400000;1;0;1;4;25,54
108320;1;1985;2;4;6;6;0;14;0;205000;1;0;1;2;22,11
108320;2;1985;2;0;6;6;0;14;0;205000;1;0;1;2;22,11
108325;1;1973;2;0;5;-1;0;9;0;300000;1;0;1;6;10,34
108325;2;1993;2;2;4;4;0;14;0;0;2;0;1;2;25,19
108325;3;2002;1;2;3;4;0;14;0;0;2;0;1;2;22,10
108325;4;2003;1;2;3;4;0;14;0;0;2;0;1;2;22,10
108325;5;2007;1;2;2;2;0;14;0;0;2;0;1;2;12,25
108645;1;1957;1;0;4;-1;0;4;1;1250000;1;0;1;5;11,65
108645;2;1961;2;1;4;-1;0;3;1;120000;1;0;1;2;12,00
108645;3;1982;2;2;7;-1;1;1;1;300000;1;0;1;2;10,34
108645;4;1984;2;2;5;-1;1;1;1;300000;1;0;1;2;10,34
108645;5;1993;2;2;4;4;0;14;0;0;2;0;1;2;25,19
108754;1;1955;1;0;7;-1;1;2;1;900000;1;0;1;2;33,05
108754;2;1972;2;1;7;-1;1;13;0;0;2;0;1;2;1,98
108754;3;1989;2;2;6;6;0;14;0;0;2;0;1;2;3,70
108754;4;1994;1;2;4;4;0;14;0;0;2;0;1;2;17,78
108755;1;1968;2;1;7;-1;0;4;1;0;2;0;1;2;20,29
108755;2;1963;1;0;5;-1;1;4;1;700000;1;0;1;2;33,05
108755;3;1995;2;2;4;4;0;14;0;0;2;0;1;2;0,86
108755;4;1997;2;2;3;4;0;14;0;0;2;0;1;2;1,23
108757;1;1987;2;4;6;6;0;14;0;300000;1;0;1;2;15,00
108757;2;1986;2;0;6;6;0;14;0;205000;1;0;1;2;15,00
108761;1;1950;1;0;6;-1;0;2;1;0;3;0;1;2;1,61
108761;2;1957;2;1;7;-1;1;1;1;900000;1;0;1;2;20,29
108761;3;1976;1;2;7;-1;1;4;1;900000;1;0;1;2;1,69
108761;4;1983;2;2;6;-1;0;7;0;120000;1;0;1;2;1,98
109096;1;1939;1;0;4;-1;0;9;0;900000;1;0;1;2;9,69
109096;2;1942;2;1;4;-1;0;9;0;120000;1;0;1;2;8,36
109099;1;1964;2;0;5;-1;1;1;1;300000;1;0;1;2;82,18
109099;2;1989;2;2;5;-1;1;14;0;0;3;0;1;2;15,00
109283;1;1975;1;0;7;-1;1;1;1;900000;1;0;1;2;1,69
109283;2;1973;2;1;4;-1;0;11;0;400000;1;0;1;2;1,98
109283;3;2000;1;2;3;4;0;14;0;0;2;0;1;2;23,40
109283;4;2008;2;2;1;-1;0;13;0;0;2;0;1;2;0,86
109319;1;1977;1;0;7;-1;1;1;1;0;3;0;1;2;34,69
109319;2;1979;2;1;5;-1;1;1;1;0;3;0;1;2;7,04
109319;3;1994;2;2;4;4;0;14;0;0;2;0;1;2;20,87
109319;4;1998;1;2;3;4;0;14;0;0;2;0;1;2;38,41
109328;1;1962;1;0;5;-1;1;1;1;0;3;0;1;2;1,06
109328;2;1973;2;1;5;-1;1;11;0;0;3;0;1;2;7,04
109328;3;2006;1;2;2;2;0;14;0;0;2;0;1;2;2,75
109328;4;2008;1;2;2;2;0;14;0;0;2;0;1;2;2,75
109518;1;1977;1;0;7;-1;1;1;1;0;3;0;1;2;34,69
109518;2;1975;2;1;5;-1;1;11;0;0;3;0;1;2;7,04
109518;3;2005;2;2;2;3;0;14;0;0;2;0;1;2;12,51
109518;4;2007;2;2;1;2;0;14;0;0;2;0;1;2;12,51
109520;1;1955;1;0;7;-1;1;1;1;1250000;1;0;1;2;32,43
109520;2;1962;2;1;4;-1;0;11;0;525000;1;0;1;2;36,94
109520;3;1992;2;2;6;6;0;14;0;0;2;0;1;2;38,87
109523;1;1952;1;0;4;-1;0;4;1;525000;1;0;1;4;14,95
109523;2;1953;2;1;7;-1;1;1;1;700000;1;0;1;4;4,26
109523;3;1977;1;2;7;-1;1;1;1;700000;1;0;1;4;21,52
109775;1;1942;1;0;4;-1;0;9;0;205000;1;0;1;2;46,18
109775;2;1949;2;1;5;-1;1;9;0;205000;1;0;1;2;25,42
109822;1;1963;1;0;6;-1;0;3;2;525000;1;1;1;4;81,36
109822;2;1968;2;1;5;-1;1;11;0;0;2;1;0;0;45,42
109822;3;1995;1;2;4;4;0;14;0;0;2;0;1;2;21,80
109822;4;2005;1;2;2;4;0;14;0;0;2;0;1;2;29,81
109883;1;1991;2;2;6;6;0;14;0;0;2;0;1;2;41,53
109883;2;1998;2;2;3;4;0;14;0;0;2;0;1;2;69,15
109883;3;1996;1;2;3;4;0;14;0;0;2;0;1;2;21,80
109883;4;1962;2;0;4;-1;0;11;0;0;2;0;1;2;45,42
109914;1;1975;2;0;4;-1;0;4;1;400000;1;1;1;2;34,71
109914;2;1993;1;2;4;4;0;14;0;0;2;0;1;2;11,45
109914;3;2000;1;2;3;4;0;14;0;0;2;0;1;2;20,69
109916;1;1944;2;0;4;-1;0;11;0;205000;1;1;1;2;16,25
109916;2;1962;2;2;5;-1;0;4;1;400000;1;1;1;2;45,42
109916;3;1982;1;3;4;-1;0;4;2;205000;1;0;1;2;40,95
109916;4;1991;2;3;6;6;0;14;0;0;2;1;1;2;41,53
109926;1;1980;1;0;5;-1;0;4;1;0;3;0;1;2;21,52
109926;2;1986;2;1;5;-1;0;11;0;0;2;0;1;4;21,82
109926;3;2006;2;2;2;2;0;14;0;0;2;0;1;2;29,77
109939;1;1979;1;0;5;-1;0;4;1;0;3;0;1;2;21,52
109939;2;2004;1;2;3;4;0;14;0;0;2;0;1;2;20,69
109939;3;1986;2;1;6;-1;0;4;1;0;3;0;1;2;21,82
109952;1;1949;1;0;4;-1;0;9;0;300000;1;0;1;2;14,95
109952;2;1949;2;1;4;-1;0;4;1;300000;1;0;1;2;4,26
109952;3;1997;1;3;3;4;0;14;0;0;2;1;1;2;20,69
109954;1;1948;2;0;3;-1;0;9;0;120000;1;0;1;2;29,21
109971;1;1962;1;0;7;-1;1;1;1;0;3;0;1;2;57,00
109971;2;1973;2;1;7;-1;1;11;0;0;2;0;1;2;46,28
109971;3;1993;1;2;4;4;0;14;0;0;2;0;1;2;15,27
109971;4;1995;1;2;4;4;0;14;0;0;2;0;1;2;15,27
109971;5;2005;2;2;2;3;0;14;0;0;2;0;1;2;39,70
109971;6;2006;2;2;1;-1;0;13;0;0;2;0;1;2;39,70
109984;1;1978;1;0;7;-1;1;1;1;0;3;1;1;2;44,00
109984;2;1980;2;1;7;-1;1;1;1;0;3;0;1;4;70,98
109984;3;2002;2;2;3;4;0;14;0;0;2;0;1;2;74,30
109984;4;2005;1;2;2;4;0;14;0;0;2;0;1;2;32,03
109984;5;1962;2;3;4;-1;0;11;0;0;3;0;0;0;48,80
110066;1;1960;1;0;4;-1;0;4;1;0;3;1;1;2;87,42
110066;2;1963;2;1;4;-1;0;4;2;0;3;0;1;2;48,80
110066;3;1987;2;2;5;7;0;14;0;0;2;0;1;2;44,62
110066;4;1992;1;2;6;6;0;14;0;0;2;0;1;2;96,80
110066;5;1995;1;2;4;4;0;14;0;0;2;0;1;2;23,42
110436;1;1987;2;0;7;-1;1;1;1;900000;1;0;1;2;6,78
110541;1;1991;2;0;6;6;0;14;0;0;3;0;1;2;29,41
110541;2;1992;2;3;6;6;0;14;0;0;2;0;1;2;29,41
110641;1;1977;1;0;5;-1;1;4;1;400000;1;0;1;2;20,04
110641;2;1978;2;1;4;-1;0;4;2;120000;1;0;1;2;46,42
110666;1;1979;1;0;5;-1;1;4;1;205000;1;1;1;2;20,04
110666;2;1980;2;1;5;-1;1;4;1;205000;1;1;1;2;46,42
110690;1;1968;1;0;5;-1;1;4;1;0;3;0;1;4;33,49
110690;2;1972;2;1;4;-1;0;11;0;0;2;0;0;0;35,46
110690;3;1996;2;2;3;4;0;14;0;0;2;0;1;2;151,52
110690;4;2001;2;2;3;4;0;14;0;0;2;0;1;2;23,74
111043;1;1977;1;0;7;-1;1;1;1;0;3;0;1;2;87,59
111069;1;1954;1;0;7;-1;1;1;1;0;3;0;1;2;71,00
111069;2;1952;2;1;4;-1;0;11;0;0;3;0;1;2;77,47
111092;1;1963;1;0;4;-1;0;4;1;0;3;0;1;3;32,52
111092;2;1967;2;1;4;-1;0;4;1;0;3;0;1;2;22,50
111092;3;1989;1;2;6;6;0;14;0;0;2;0;0;0;30,82
111092;4;1993;2;2;4;4;0;14;0;0;2;0;1;2;22,36
111168;1;1942;1;0;4;-1;0;9;0;120000;1;0;1;2;77,17
111168;2;1943;2;1;4;-1;0;11;0;0;2;0;1;2;52,48
111168;3;1975;1;2;4;-1;0;12;0;0;2;0;1;2;113,61
111373;1;1938;2;0;4;-1;0;9;0;205000;1;0;1;2;40,46
111379;1;1940;2;0;4;-1;0;9;0;205000;1;0;1;2;52,48
111379;2;1963;2;3;3;-1;0;4;1;205000;1;0;1;2;53,19
111379;3;2002;1;3;3;4;0;14;0;0;2;1;1;2;81,19
111413;1;1958;1;0;3;-1;0;4;1;0;3;0;1;2;32,52
111413;2;1962;2;1;4;-1;0;11;0;0;2;0;1;2;22,50
111413;3;1986;2;2;7;-1;1;1;1;0;3;0;1;2;39,22
111413;4;1992;1;2;4;4;0;14;0;0;2;0;1;2;30,82
111444;1;1955;2;1;3;-1;0;11;0;0;2;1;1;2;22,50
111444;2;1954;1;0;3;-1;0;4;2;0;3;1;1;1;47,92
111444;3;1970;2;3;4;-1;0;13;0;205000;1;0;1;2;49,95
111444;4;1994;1;2;4;4;0;14;0;0;2;1;1;2;20,08
111680;1;1958;2;0;3;-1;0;6;1;205000;1;1;1;2;40,84
111680;2;1962;1;1;3;-1;0;3;1;0;4;1;1;2;59,02
111680;3;1978;1;2;3;-1;0;3;1;0;4;1;1;2;87,22
111680;4;1981;1;2;3;-1;0;3;1;0;4;0;1;2;87,22
111680;5;1992;1;2;3;-1;0;3;3;0;3;1;1;2;55,94
111680;6;1994;2;2;4;4;0;14;0;0;2;0;1;2;40,58
111714;1;1972;1;0;5;-1;1;1;1;0;3;0;1;4;48,05
111714;2;1977;2;1;4;-1;0;13;0;0;2;0;1;2;49,95
111714;3;2001;1;2;3;4;0;14;0;0;2;0;1;2;34,34
111714;4;2006;1;2;1;-1;0;13;0;0;2;0;0;0;36,83
111770;1;1986;1;0;4;-1;0;4;1;400000;1;0;1;2;30,82
111770;2;1984;2;1;4;-1;0;13;0;0;2;0;1;4;49,95
111770;3;2005;1;2;2;2;0;14;0;0;2;0;1;2;36,83
111770;4;1935;2;3;3;-1;0;11;0;0;2;0;1;2;22,20
113144;1;1961;2;0;3;-1;0;11;0;0;2;0;1;4;17,48
113144;2;1955;1;1;3;-1;0;4;1;525000;1;0;0;0;20,67
113144;3;1998;2;3;3;4;0;14;0;0;2;0;1;2;12,28
113144;4;2001;2;3;3;4;0;14;0;0;2;0;1;2;12,28
113144;5;2005;2;3;2;3;0;14;0;0;2;0;1;2;17,45
113749;1;1945;1;0;4;-1;0;3;1;400000;1;0;1;2;24,73
113749;2;1951;2;1;4;-1;0;11;0;205000;1;1;1;2;26,06
113764;1;1978;1;0;3;-1;0;4;1;400000;1;0;1;2;30,45
113764;2;1987;2;1;4;-1;0;11;0;0;2;0;1;4;21,25
113764;3;2007;1;2;2;2;0;14;0;0;2;0;1;2;23,32
113772;1;1960;2;0;4;-1;0;4;1;205000;1;0;1;2;28,86
113772;2;1958;1;1;4;-1;0;4;1;300000;1;0;1;2;34,13
113783;1;1972;1;0;4;-1;0;3;1;400000;1;0;1;2;27,86
113783;2;1980;2;1;4;-1;0;11;0;0;2;1;1;2;23,58
113783;3;1996;1;2;4;4;0;14;0;0;2;0;1;2;25,00
113783;4;2005;2;2;2;3;0;14;0;0;2;0;1;2;24,06
113798;1;1964;2;0;3;-1;0;3;1;300000;1;0;1;2;26,34
113798;2;1978;1;3;4;-1;0;3;1;300000;1;0;1;2;30,45
113798;3;1986;2;2;6;6;0;14;0;0;2;0;1;2;21,25
113807;1;2009;1;2;1;-1;0;13;0;0;2;0;1;2;23,32
113807;2;2002;1;2;3;4;0;14;0;0;2;0;1;3;25,34
113807;3;1978;2;0;4;-1;0;3;2;120000;1;1;1;3;25,78
113811;1;1970;2;0;4;-1;0;6;1;300000;1;0;1;2;23,58
113811;2;1991;2;2;4;4;0;14;0;0;2;0;1;2;19,44
113811;3;2003;2;2;3;4;0;14;0;0;2;0;1;2;16,92
113811;4;2006;1;3;2;2;0;14;0;0;2;0;1;2;21,33
113813;1;1975;1;0;7;-1;1;1;1;525000;1;0;1;2;33,35
113813;2;1940;2;3;3;-1;0;9;0;120000;1;0;1;2;12,89
113820;1;1975;1;0;4;-1;0;3;1;300000;1;1;1;2;20,20
113820;2;1976;2;1;4;-1;0;11;0;0;2;0;1;2;17,11
