IDFolio;IDPersona;IDViaje;Factor;ModoAgregado;TiempoViaje;Dist_Viaje_mt;Proposito;PropositoESTRAUS;Edad;Sexo;Ingreso;Actividad
605262;4;4;8,978373707;Transporte Público;0:30:00;0;Volver a casa;Otros;76;Masculino;150000;Jubilado Inactivo
605268;1;1;22,64007;Transporte Privado;0:20:00;9909,08;Al Trabajo;Trabajo;31;Masculino;1500000;Trabajador de Cuenta Propia
605268;1;2;22,64007;Transporte Privado;0:30:00;13089,95;De compras;Otros;31;Masculino;1500000;Trabajador de Cuenta Propia
605268;1;3;22,64007;Transporte Privado;0:30:00;3333,26;Volver a casa;Otros;31;Masculino;1500000;Trabajador de Cuenta Propia
605268;2;1;35,10138752;Transporte Privado;0:09:00;4206,89;Buscar/dejar alguien;Otros;31;Femenino;0;Duena de Casa
605268;2;2;35,10138752;Transporte Privado;0:10:00;4652,38;Buscar/dejar alguien;Otros;31;Femenino;0;Duena de Casa
605268;2;3;35,10138752;Transporte Privado;0:10:00;1637,79;Volver a casa;Otros;31;Femenino;0;Duena de Casa
605268;2;4;35,10138752;Transporte Privado;0:05:00;731,14;De compras;Otros;31;Femenino;0;Duena de Casa
605268;2;5;35,10138752;Transporte Privado;0:05:00;1668,67;Buscar/dejar alguien;Otros;31;Femenino;0;Duena de Casa
605268;2;6;35,10138752;Transporte Privado;0:05:00;1637,79;Volver a casa;Otros;31;Femenino;0;Duena de Casa
605268;2;7;35,10138752;Transporte Privado;0:10:00;4206,89;Buscar/dejar alguien;Otros;31;Femenino;0;Duena de Casa
605268;2;8;35,10138752;Transporte Privado;0:15:00;4206,89;Volver a casa;Otros;31;Femenino;0;Duena de Casa
605268;3;1;24,16679511;Transporte Privado;0:09:00;4206,89;Al Estudio;Estudio;8;Femenino;0;Estudiante
605268;3;2;24,16679511;Transporte Privado;0:15:00;4206,89;Volver a casa;Estudio;8;Femenino;0;Estudiante
605268;4;1;21,85767458;Transporte Privado;0:20:00;1637,79;Al Estudio;Estudio;4;Femenino;0;Estudiante
605268;4;2;21,85767458;Transporte Privado;0:05:00;1637,79;Volver a casa;Estudio;4;Femenino;0;Estudiante
605268;4;3;21,85767458;Transporte Privado;0:10:00;4206,89;Otra Cosa;Otros;4;Femenino;0;Estudiante
605268;4;4;21,85767458;Transporte Privado;0:15:00;4206,89;Volver a casa;Otros;4;Femenino;0;Estudiante
605281;1;1;20,15641715;Transporte Combinado;0:45:00;4879,25;Al Trabajo;Trabajo;53;Femenino;400000;Empleado (excepto F.F.A.A)
605281;1;2;20,15641715;Transporte Combinado;1:20:00;4879,25;Volver a casa;Trabajo;53;Femenino;400000;Empleado (excepto F.F.A.A)
605281;2;1;22,85278797;Transporte Privado;0:30:00;1069,28;Al Trabajo;Trabajo;26;Masculino;300000;Trabajador de Cuenta Propia
605281;2;2;22,85278797;Transporte Privado;0:30:00;1069,28;Volver a casa;Trabajo;26;Masculino;300000;Trabajador de Cuenta Propia
605281;2;3;22,85278797;Transporte Privado;0:30:00;1069,28;Al Trabajo;Trabajo;26;Masculino;300000;Trabajador de Cuenta Propia
605281;2;4;22,85278797;Transporte Privado;0:30:00;1069,28;Volver a casa;Trabajo;26;Masculino;300000;Trabajador de Cuenta Propia
605281;2;5;22,85278797;Transporte Privado;0:25:00;14999,62;Al Estudio;Estudio;26;Masculino;300000;Trabajador de Cuenta Propia
605281;2;6;22,85278797;Transporte Privado;0:30:00;14999,62;Volver a casa;Estudio;26;Masculino;300000;Trabajador de Cuenta Propia
605281;3;1;20,34930005;Transporte Público;1:20:00;14060,07;Al Trabajo;Trabajo;23;Femenino;300000;Empleado (excepto F.F.A.A)
605281;3;2;20,34930005;Caminata;0:10:00;1416,7;Comer/tomar algo;Otros;23;Femenino;300000;Empleado (excepto F.F.A.A)
605281;3;3;20,34930005;Caminata;0:10:00;1416,7;Al Trabajo;Trabajo;23;Femenino;300000;Empleado (excepto F.F.A.A)
605281;3;4;20,34930005;Transporte Público;0:30:00;14060,07;Volver a casa;Trabajo;23;Femenino;300000;Empleado (excepto F.F.A.A)
605284;1;1;106,356582;Transporte Público;0:25:00;4328,16;Al Trabajo;Trabajo;52;Femenino;300000;Empleado (excepto F.F.A.A)
605284;1;2;106,356582;Transporte Público;0:45:00;4328,16;Volver a casa;Trabajo;52;Femenino;300000;Empleado (excepto F.F.A.A)
605284;2;1;93,12394475;Transporte Público;0:20:00;1565;De Salud;Otros;24;Masculino;0;Estudiante
605284;2;2;93,12394475;Transporte Público;0:25:00;1565;Volver a casa;Otros;24;Masculino;0;Estudiante
605328;1;1;8,573127187;Transporte Privado;0:30:00;11860,84;Otra Cosa;Otros;67;Masculino;400000;Jubilado Inactivo
605328;1;2;8,573127187;Transporte Privado;0:30:00;11860,84;Volver a casa;Otros;67;Masculino;400000;Jubilado Inactivo
605328;2;1;10,82690027;Transporte Privado;0:30:00;11860,84;De compras;Otros;72;Femenino;400000;Duena de Casa
605328;2;2;10,82690027;Transporte Privado;0:30:00;11860,84;Volver a casa;Otros;72;Femenino;400000;Duena de Casa
605328;3;1;17,59371131;Transporte Público;0:25:00;581,92;Al Estudio;Estudio;24;Femenino;100000;Estudiante
605328;3;2;17,59371131;Transporte Público;0:30:00;581,92;Volver a casa;Estudio;24;Femenino;100000;Estudiante
605328;3;3;17,59371131;Transporte Público;0:25:00;14556,91;Al Trabajo;Trabajo;24;Femenino;100000;Estudiante
605328;3;4;17,59371131;Transporte Público;0:40:00;14556,91;Volver a casa;Trabajo;24;Femenino;100000;Estudiante
605328;3;5;17,59371131;Transporte Público;0:25:00;9740,77;Ver a alguien;Otros;24;Femenino;100000;Estudiante
605342;1;1;18,07412144;Transporte Privado;0:09:00;763,96;De compras;Otros;36;Masculino;900000;Empleado (excepto F.F.A.A)
605342;1;2;18,07412144;Transporte Privado;0:12:00;763,96;Volver a casa;Otros;36;Masculino;900000;Empleado (excepto F.F.A.A)
605342;1;3;18,07412144;Transporte Privado;0:16:00;3319,71;Buscar/dejar alguien;Otros;36;Masculino;900000;Empleado (excepto F.F.A.A)
605342;1;4;18,07412144;Transporte Privado;0:12:00;3319,71;Volver a casa;Otros;36;Masculino;900000;Empleado (excepto F.F.A.A)
605342;1;5;18,07412144;Transporte Privado;0:20:00;3319,71;Buscar/dejar alguien;Otros;36;Masculino;900000;Empleado (excepto F.F.A.A)
605342;1;6;18,07412144;Transporte Privado;0:14:00;3319,71;Volver a casa;Otros;36;Masculino;900000;Empleado (excepto F.F.A.A)
605342;2;1;19,69192166;Transporte Privado;0:09:00;763,96;De compras;Otros;35;Femenino;400000;Profesional
605342;2;2;19,69192166;Transporte Privado;0:12:00;763,96;Volver a casa;Otros;35;Femenino;400000;Profesional
605342;3;1;18,27405935;Transporte Privado;0:09:00;763,96;Otra Cosa;Otros;1;Femenino;0;No trabaja
605342;3;2;18,27405935;Transporte Privado;0:12:00;763,96;Volver a casa;Otros;1;Femenino;0;No trabaja
605394;1;1;7,704923972;Transporte Privado;0:20:00;14556,91;Trámites;Otros;50;Femenino;200000;Trabajador de Cuenta Propia
605394;1;2;7,704923972;Transporte Privado;0:30:00;14556,91;Volver a casa;Otros;50;Femenino;200000;Trabajador de Cuenta Propia
605394;1;3;7,704923972;Caminata;0:30:00;1637,79;Ver a alguien;Otros;50;Femenino;200000;Trabajador de Cuenta Propia
605394;1;4;7,704923972;Transporte Privado;0:10:00;4206,89;Ver a alguien;Otros;50;Femenino;200000;Trabajador de Cuenta Propia
605401;1;1;7,331369511;Transporte Privado;0:20:00;10145,92;Al Trabajo;Trabajo;61;Masculino;250000;Jubilado Inactivo
605401;1;2;7,331369511;Transporte Privado;0:20:00;10145,92;Volver a casa;Trabajo;61;Masculino;250000;Jubilado Inactivo
605401;1;3;7,331369511;Transporte Privado;0:35:00;10145,92;Al Trabajo;Trabajo;61;Masculino;250000;Jubilado Inactivo
605401;1;4;7,331369511;Transporte Privado;0:25:00;10145,92;Volver a casa;Trabajo;61;Masculino;250000;Jubilado Inactivo
605401;1;5;7,331369511;Caminata;0:15:00;0;De compras;Otros;61;Masculino;250000;Jubilado Inactivo
605401;1;6;7,331369511;Caminata;0:15:00;0;Volver a casa;Otros;61;Masculino;250000;Jubilado Inactivo
605401;1;7;7,331369511;Transporte Privado;0:20:00;10145,92;Al Trabajo;Trabajo;61;Masculino;250000;Jubilado Inactivo
605401;1;8;7,331369511;Transporte Privado;0:25:00;10145,92;Volver a casa;Trabajo;61;Masculino;250000;Jubilado Inactivo
605413;1;1;10,58362665;Transporte Privado;1:15:00;5262,31;Al Trabajo;Trabajo;59;Masculino;700000;Empleado (excepto F.F.A.A)
605413;1;2;10,58362665;Transporte Privado;1:15:00;5262,31;Volver a casa;Trabajo;59;Masculino;700000;Empleado (excepto F.F.A.A)
605413;2;1;9,72853054;Transporte Público;0:25:00;13507,23;Al Trabajo;Trabajo;58;Femenino;500000;Empleado (excepto F.F.A.A)
605413;2;2;9,72853054;Caminata;0:10:00;1416,7;De compras;Otros;58;Femenino;500000;Empleado (excepto F.F.A.A)
605413;2;3;9,72853054;Transporte Público;0:35:00;14556,91;Volver a casa;Otros;58;Femenino;500000;Empleado (excepto F.F.A.A)
605413;4;1;9,050925734;Transporte Público;0:35:00;581,92;Al Estudio;Estudio;19;Masculino;0;Estudiante
605413;4;2;9,050925734;Transporte Público;0:50:00;581,92;Volver a casa;Estudio;19;Masculino;0;Estudiante
605417;1;1;8,676685602;Transporte Privado;0:30:00;782,37;Al Trabajo;Trabajo;62;Masculino;1000000;Empleado (excepto F.F.A.A)
605417;1;2;8,676685602;Transporte Privado;0:35:00;782,37;Volver a casa;Trabajo;62;Masculino;1000000;Empleado (excepto F.F.A.A)
605417;1;3;8,676685602;Transporte Privado;0:20:00;2670,33;Por Trabajo;Trabajo;62;Masculino;1000000;Empleado (excepto F.F.A.A)
605417;1;4;8,676685602;Transporte Privado;0:10:00;3019,9;Al Trabajo;Trabajo;62;Masculino;1000000;Empleado (excepto F.F.A.A)
605417;1;5;8,676685602;Transporte Privado;0:25:00;782,37;Volver a casa;Trabajo;62;Masculino;1000000;Empleado (excepto F.F.A.A)
605417;2;1;7,975659351;Transporte Público;0:15:00;13507,23;Trámites;Otros;63;Femenino;0;Duena de Casa
605417;2;2;7,975659351;Transporte Público;0:25:00;13507,23;Volver a casa;Otros;63;Femenino;0;Duena de Casa
605417;3;1;12,75800152;Transporte Privado;0:10:00;623,11;Buscar/dejar alguien;Otros;25;Masculino;0;Estudiante
605417;3;2;12,75800152;Transporte Privado;0:05:00;3562,27;Otra Cosa;Otros;25;Masculino;0;Estudiante
605417;3;3;12,75800152;Transporte Privado;0:20:00;3971,37;Otra Cosa;Otros;25;Masculino;0;Estudiante
605417;3;4;12,75800152;Transporte Privado;0:15:00;4495,25;Buscar/dejar alguien;Otros;25;Masculino;0;Estudiante
605417;3;5;12,75800152;Transporte Privado;0:10:00;623,11;Volver a casa;Otros;25;Masculino;0;Estudiante
605442;1;1;8,573127187;Transporte Privado;0:20:00;623,11;Buscar/dejar alguien;Otros;67;Masculino;600000;Jubilado Inactivo
605442;1;2;8,573127187;Transporte Privado;0:25:00;623,11;Volver a casa;Otros;67;Masculino;600000;Jubilado Inactivo
605442;1;3;8,573127187;Transporte Privado;0:10:00;3723,82;Buscar/dejar alguien;Otros;67;Masculino;600000;Jubilado Inactivo
605442;1;4;8,573127187;Transporte Privado;0:05:00;0;Buscar/dejar alguien;Otros;67;Masculino;600000;Jubilado Inactivo
605442;1;5;8,573127187;Transporte Privado;0:09:00;3723,82;Volver a casa;Otros;67;Masculino;600000;Jubilado Inactivo
605442;1;6;8,573127187;Transporte Privado;0:05:00;3723,82;Buscar/dejar alguien;Otros;67;Masculino;600000;Jubilado Inactivo
605442;1;7;8,573127187;Transporte Privado;0:10:00;3723,82;Volver a casa;Otros;67;Masculino;600000;Jubilado Inactivo
605442;1;8;8,573127187;Transporte Privado;0:15:00;4208,07;Otra Cosa;Otros;67;Masculino;600000;Jubilado Inactivo
605442;1;9;8,573127187;Transporte Privado;0:10:00;5447,46;Ver a alguien;Otros;67;Masculino;600000;Jubilado Inactivo
605442;1;10;8,573127187;Transporte Privado;0:15:00;3723,82;Volver a casa;Otros;67;Masculino;600000;Jubilado Inactivo
605442;2;1;10,82690027;Transporte Privado;0:15:00;4208,07;Otra Cosa;Otros;66;Femenino;300000;Jubilado Inactivo
605442;2;2;10,82690027;Transporte Privado;0:10:00;5447,46;Ver a alguien;Otros;66;Femenino;300000;Jubilado Inactivo
605442;2;3;10,82690027;Transporte Privado;0:15:00;3723,82;Volver a casa;Otros;66;Femenino;300000;Jubilado Inactivo
605442;3;1;19,69192166;Caminata;0:22:00;3723,82;Al Trabajo;Trabajo;39;Femenino;350000;Trabajador de Cuenta Propia
605442;3;2;19,69192166;Caminata;0:40:00;3723,82;Volver a casa;Trabajo;39;Femenino;350000;Trabajador de Cuenta Propia
605442;3;3;19,69192166;No Motorizado;0:30:00;623,11;Ver a alguien;Otros;39;Femenino;350000;Trabajador de Cuenta Propia
605442;3;4;19,69192166;No Motorizado;0:25:00;623,11;Volver a casa;Otros;39;Femenino;350000;Trabajador de Cuenta Propia
605466;2;1;11,12289301;Transporte Privado;0:10:00;1637,79;Buscar/dejar alguien;Otros;45;Femenino;500000;Profesional
605466;2;2;11,12289301;Transporte Privado;0:14:00;1069,28;Al Trabajo;Trabajo;45;Femenino;500000;Profesional
605466;2;3;11,12289301;Transporte Privado;1:20:00;8323,34;Por Trabajo;Trabajo;45;Femenino;500000;Profesional
605466;2;4;11,12289301;Transporte Privado;0:22:00;8572,56;De compras;Otros;45;Femenino;500000;Profesional
605466;2;5;11,12289301;Transporte Privado;0:05:00;0;Volver a casa;Otros;45;Femenino;500000;Profesional
605466;3;1;9,050925734;Caminata;0:10:00;1637,79;Recreación;Otros;23;Masculino;0;Estudiante
605466;3;2;9,050925734;Caminata;0:10:00;1637,79;Volver a casa;Otros;23;Masculino;0;Estudiante
605466;3;3;9,050925734;Transporte Privado;0:20:00;9962,85;Buscar/dejar alguien;Otros;23;Masculino;0;Estudiante
605466;3;4;9,050925734;Transporte Privado;0:20:00;9962,85;Volver a casa;Otros;23;Masculino;0;Estudiante
605466;3;5;9,050925734;Transporte Privado;0:10:00;1356,32;Recreación;Otros;23;Masculino;0;Estudiante
605466;3;6;9,050925734;Transporte Privado;0:20:00;1356,32;Volver a casa;Otros;23;Masculino;0;Estudiante
605466;4;1;15,14828841;Transporte Público;0:10:00;3319,71;Trámites;Otros;19;Femenino;0;Estudiante
605466;4;2;15,14828841;Transporte Público;0:29:00;3319,71;Volver a casa;Otros;19;Femenino;0;Estudiante
605466;4;3;15,14828841;Caminata;0:09:00;0;Otra Cosa;Otros;19;Femenino;0;Estudiante
605466;4;4;15,14828841;Caminata;0:10:00;0;Volver a casa;Otros;19;Femenino;0;Estudiante
605466;4;5;15,14828841;Transporte Público;0:23:00;11356,05;Trámites;Otros;19;Femenino;0;Estudiante
605466;4;6;15,14828841;Transporte Público;0:20:00;11324,51;Trámites;Otros;19;Femenino;0;Estudiante
605466;4;7;15,14828841;Transporte Público;0:20:00;11324,51;Trámites;Otros;19;Femenino;0;Estudiante
605466;4;8;15,14828841;Transporte Público;0:28:00;11356,05;Volver a casa;Otros;19;Femenino;0;Estudiante
605466;4;9;15,14828841;No Motorizado;0:15:00;3319,71;Recreación;Otros;19;Femenino;0;Estudiante
605466;4;10;15,14828841;No Motorizado;0:24:00;3319,71;Volver a casa;Otros;19;Femenino;0;Estudiante
605466;5;1;7,805845066;Transporte Privado;0:10:00;1637,79;Al Estudio;Estudio;17;Masculino;0;Estudiante
605466;5;2;7,805845066;Caminata;0:40:00;1637,79;Volver a casa;Estudio;17;Masculino;0;Estudiante
605466;5;3;7,805845066;Caminata;0:05:00;0;De compras;Otros;17;Masculino;0;Estudiante
605466;5;4;7,805845066;Caminata;0:05:00;0;Volver a casa;Otros;17;Masculino;0;Estudiante
605474;2;1;9,118787804;Transporte Público;0:35:00;13507,23;Al Trabajo;Trabajo;44;Femenino;500000;Empleado (excepto F.F.A.A)
605474;2;2;9,118787804;Transporte Público;0:45:00;13507,23;Volver a casa;Trabajo;44;Femenino;500000;Empleado (excepto F.F.A.A)
605474;2;3;9,118787804;Transporte Público;0:30:00;13507,23;Al Trabajo;Trabajo;44;Femenino;500000;Empleado (excepto F.F.A.A)
605474;2;4;9,118787804;Transporte Público;0:35:00;13507,23;Volver a casa;Trabajo;44;Femenino;500000;Empleado (excepto F.F.A.A)
605474;3;1;12,75800152;Transporte Privado;0:30:00;12184,11;Buscar/dejar alguien;Otros;28;Masculino;0;Estudiante
605474;3;2;12,75800152;Transporte Privado;0:29:00;16318,02;Al Estudio;Estudio;28;Masculino;0;Estudiante
605474;3;3;12,75800152;Caminata;0:10:00;15448,93;Otra Cosa;Otros;28;Masculino;0;Estudiante
605474;3;4;12,75800152;Caminata;0:10:00;15448,93;Al Estudio;Estudio;28;Masculino;0;Estudiante
605474;3;5;12,75800152;Transporte Privado;0:30:00;3604,08;Recreación;Otros;28;Masculino;0;Estudiante
605474;3;6;12,75800152;Transporte Privado;0:20:00;1668,67;Volver a casa;Otros;28;Masculino;0;Estudiante
605474;4;1;12,41889385;Transporte Privado;0:30:00;12184,11;Otra Cosa;Otros;21;Femenino;0;Estudiante
605474;4;2;12,41889385;Transporte Combinado;0:50:00;12184,11;Volver a casa;Otros;21;Femenino;0;Estudiante
605497;1;1;66,95911642;Transporte Privado;0:10:00;3723,82;Buscar/dejar alguien;Otros;46;Masculino;2000000;Empresario
605497;1;2;66,95911642;Transporte Privado;0:29:00;4039,28;Al Trabajo;Trabajo;46;Masculino;2000000;Empresario
605497;1;3;66,95911642;Transporte Privado;0:30:00;5562,12;Por Trabajo;Trabajo;46;Masculino;2000000;Empresario
605497;1;4;66,95911642;Transporte Privado;0:30:00;5562,12;Al Trabajo;Trabajo;46;Masculino;2000000;Empresario
605497;1;5;66,95911642;Transporte Privado;0:20:00;1868,34;Volver a casa;Trabajo;46;Masculino;2000000;Empresario
605497;1;6;66,95911642;Transporte Privado;0:20:00;1868,34;Al Trabajo;Trabajo;46;Masculino;2000000;Empresario
605497;1;7;66,95911642;Transporte Privado;0:15:00;0;Por Trabajo;Trabajo;46;Masculino;2000000;Empresario
605497;1;8;66,95911642;Transporte Privado;0:15:00;0;Al Trabajo;Trabajo;46;Masculino;2000000;Empresario
605497;1;9;66,95911642;Transporte Privado;0:30:00;1868,34;Volver a casa;Trabajo;46;Masculino;2000000;Empresario
605497;2;1;57,29122811;Transporte Privado;0:10:00;3723,82;Buscar/dejar alguien;Otros;44;Femenino;300000;Empresario
605497;2;2;57,29122811;Transporte Privado;0:07:00;3723,82;Volver a casa;Otros;44;Femenino;300000;Empresario
605497;2;3;57,29122811;Transporte Privado;0:10:00;3723,82;Buscar/dejar alguien;Otros;44;Femenino;300000;Empresario
605497;2;4;57,29122811;Transporte Privado;0:09:00;3723,82;Volver a casa;Otros;44;Femenino;300000;Empresario
605497;2;5;57,29122811;Transporte Privado;0:10:00;3723,82;Buscar/dejar alguien;Otros;44;Femenino;300000;Empresario
605497;2;6;57,29122811;Transporte Privado;0:10:00;3723,82;Volver a casa;Otros;44;Femenino;300000;Empresario
605497;2;7;57,29122811;Transporte Privado;0:20:00;1668,67;Por Trabajo;Trabajo;44;Femenino;300000;Empresario
605497;2;8;57,29122811;Transporte Privado;0:07:00;12772,72;De compras;Otros;44;Femenino;300000;Empresario
605497;2;9;57,29122811;Transporte Privado;0:10:00;15071,02;Buscar/dejar alguien;Otros;44;Femenino;300000;Empresario
605497;2;10;57,29122811;Transporte Privado;0:15:00;3723,82;Volver a casa;Otros;44;Femenino;300000;Empresario
605497;2;11;57,29122811;Transporte Privado;0:15:00;6270,54;Ver a alguien;Otros;44;Femenino;300000;Empresario
605497;2;12;57,29122811;Transporte Privado;0:15:00;6270,54;Volver a casa;Otros;44;Femenino;300000;Empresario
605497;3;1;46,6190451;Transporte Público;0:15:00;4136,56;Al Estudio;Estudio;18;Masculino;0;Estudiante
605497;3;2;46,6190451;Transporte Público;0:30:00;4136,56;Volver a casa;Estudio;18;Masculino;0;Estudiante
605497;3;3;46,6190451;Transporte Público;0:15:00;4136,56;Al Estudio;Estudio;18;Masculino;0;Estudiante
605497;3;4;46,6190451;Transporte Público;0:15:00;4136,56;Volver a casa;Estudio;18;Masculino;0;Estudiante
605497;4;1;40,20594731;Transporte Privado;0:10:00;3723,82;Al Estudio;Estudio;16;Masculino;0;Estudiante
605497;4;2;40,20594731;Transporte Privado;0:07:00;3723,82;Volver a casa;Estudio;16;Masculino;0;Estudiante
605497;4;3;40,20594731;Transporte Privado;0:10:00;3723,82;Al Estudio;Estudio;16;Masculino;0;Estudiante
605497;4;4;40,20594731;Transporte Público;0:25:00;3723,82;Volver a casa;Estudio;16;Masculino;0;Estudiante
605497;5;1;47,82238237;Transporte Privado;0:10:00;3723,82;Al Estudio;Estudio;12;Femenino;0;Estudiante
605497;5;2;47,82238237;Transporte Privado;0:07:00;3723,82;Volver a casa;Estudio;12;Femenino;0;Estudiante
605497;5;3;47,82238237;Transporte Privado;0:10:00;3723,82;Al Estudio;Estudio;12;Femenino;0;Estudiante
605497;5;4;47,82238237;Transporte Privado;0:15:00;3723,82;Volver a casa;Estudio;12;Femenino;0;Estudiante
605497;6;1;47,82238237;Transporte Privado;0:10:00;3723,82;Al Estudio;Estudio;9;Femenino;0;Estudiante
605497;6;2;47,82238237;Transporte Privado;0:15:00;3723,82;Volver a casa;Estudio;9;Femenino;0;Estudiante
605499;1;1;12,91848711;Transporte Privado;0:25:00;9311,38;Por Trabajo;Trabajo;53;Femenino;600000;Profesional
605499;1;2;12,91848711;Transporte Privado;0:15:00;9311,38;Volver a casa;Trabajo;53;Femenino;600000;Profesional
605499;1;3;12,91848711;Transporte Privado;0:20:00;14556,91;Por Trabajo;Trabajo;53;Femenino;600000;Profesional
605499;1;4;12,91848711;Transporte Privado;0:45:00;14556,91;Volver a casa;Trabajo;53;Femenino;600000;Profesional
605499;3;1;18,07412144;Transporte Privado;1:30:00;2061,31;Por Trabajo;Trabajo;26;Masculino;500000;Empleado (excepto F.F.A.A)
605499;3;2;18,07412144;Transporte Público;0:30:00;623,11;Volver a casa;Trabajo;26;Masculino;500000;Empleado (excepto F.F.A.A)
605509;2;1;13,89996008;Transporte Público;0:15:00;3723,82;Buscar/dejar alguien;Otros;38;Femenino;0;Duena de Casa
605509;2;2;13,89996008;Transporte Público;0:15:00;12540,3;De compras;Otros;38;Femenino;0;Duena de Casa
605509;2;3;13,89996008;Transporte Público;0:25:00;12540,3;Ver a alguien;Otros;38;Femenino;0;Duena de Casa
605509;2;4;13,89996008;Transporte Privado;0:05:00;3723,82;Volver a casa;Otros;38;Femenino;0;Duena de Casa
605509;3;1;11,64036588;Transporte Público;0:30:00;6697,68;Al Estudio;Estudio;12;Masculino;0;Estudiante
605509;3;2;11,64036588;Transporte Público;1:00:00;10394,53;Ver a alguien;Otros;12;Masculino;0;Estudiante
605509;3;3;11,64036588;Transporte Privado;0:05:00;3723,82;Volver a casa;Otros;12;Masculino;0;Estudiante
605509;4;1;12,89913193;Transporte Público;0:15:00;3723,82;Ver a alguien;Otros;2;Femenino;0;No trabaja
605509;4;2;12,89913193;Transporte Privado;0:05:00;3723,82;Volver a casa;Otros;2;Femenino;0;No trabaja
605527;1;1;12,99987995;Transporte Privado;0:18:00;3723,82;Buscar/dejar alguien;Otros;41;Masculino;1800000;Empleado (excepto F.F.A.A)
605527;1;2;12,99987995;Transporte Privado;0:06:00;0;Buscar/dejar alguien;Otros;41;Masculino;1800000;Empleado (excepto F.F.A.A)
605527;1;3;12,99987995;Transporte Privado;0:19:00;7009,04;Por Trabajo;Trabajo;41;Masculino;1800000;Empleado (excepto F.F.A.A)
605527;2;1;16,9548598;Transporte Privado;0:20:00;2886,68;Buscar/dejar alguien;Otros;39;Femenino;0;Duena de Casa
605527;2;2;16,9548598;Transporte Privado;0:25:00;2886,68;Volver a casa;Otros;39;Femenino;0;Duena de Casa
605527;2;3;16,9548598;Transporte Privado;0:30:00;2886,68;Buscar/dejar alguien;Otros;39;Femenino;0;Duena de Casa
605527;2;4;16,9548598;Transporte Privado;0:25:00;2886,68;Volver a casa;Otros;39;Femenino;0;Duena de Casa
605527;2;5;16,9548598;Transporte Privado;0:15:00;3723,82;Otra Cosa;Otros;39;Femenino;0;Duena de Casa
605527;2;6;16,9548598;Transporte Privado;0:20:00;3723,82;Volver a casa;Otros;39;Femenino;0;Duena de Casa
605527;3;1;14,14088429;Transporte Privado;0:18:00;3723,82;Buscar/dejar alguien;Otros;16;Femenino;0;Estudiante
605527;3;2;14,14088429;Transporte Privado;0:06:00;0;Al Estudio;Estudio;16;Femenino;0;Estudiante
605527;3;3;14,14088429;Transporte Público;0:20:00;3723,82;Volver a casa;Estudio;16;Femenino;0;Estudiante
605527;4;1;9,284549486;Transporte Privado;0:18:00;3723,82;Al Estudio;Estudio;11;Femenino;0;Estudiante
605527;4;2;9,284549486;Transporte Público;0:20:00;3723,82;Volver a casa;Estudio;11;Femenino;0;Estudiante
605527;5;1;15,73407205;Transporte Privado;0:20:00;2886,68;Al Estudio;Estudio;4;Femenino;0;Estudiante
605527;5;2;15,73407205;Transporte Privado;0:25:00;2886,68;Volver a casa;Estudio;4;Femenino;0;Estudiante
605543;1;1;9,118787804;Transporte Privado;0:30:00;3313,61;Buscar/dejar alguien;Otros;47;Femenino;500000;Trabajador de Cuenta Propia
605543;1;2;9,118787804;Transporte Privado;0:10:00;17103,95;Trámites;Otros;47;Femenino;500000;Trabajador de Cuenta Propia
605543;1;3;9,118787804;Transporte Privado;0:45:00;14556,91;Volver a casa;Otros;47;Femenino;500000;Trabajador de Cuenta Propia
605543;1;4;9,118787804;Transporte Privado;0:40:00;3313,61;Buscar/dejar alguien;Otros;47;Femenino;500000;Trabajador de Cuenta Propia
605543;1;5;9,118787804;Transporte Privado;0:30:00;12870,46;Buscar/dejar alguien;Otros;47;Femenino;500000;Trabajador de Cuenta Propia
605543;1;6;9,118787804;Transporte Privado;0:29:00;12870,46;Otra Cosa;Otros;47;Femenino;500000;Trabajador de Cuenta Propia
605543;1;7;9,118787804;Transporte Privado;0:30:00;3313,61;Volver a casa;Otros;47;Femenino;500000;Trabajador de Cuenta Propia
605543;2;1;7,611674099;Transporte Privado;0:30:00;3313,61;Otra Cosa;Otros;8;Femenino;0;Estudiante
605543;2;2;7,611674099;Transporte Público;1:20:00;3313,61;Volver a casa;Otros;8;Femenino;0;Estudiante
605543;2;3;7,611674099;Transporte Privado;0:40:00;3313,61;Otra Cosa;Otros;8;Femenino;0;Estudiante
605543;2;4;7,611674099;Transporte Privado;0:30:00;3313,61;Volver a casa;Otros;8;Femenino;0;Estudiante
605543;3;1;11,64036588;Transporte Privado;0:40:00;3313,61;Buscar/dejar alguien;Otros;12;Masculino;0;Estudiante
605543;3;2;11,64036588;Transporte Privado;0:30:00;12870,46;Buscar/dejar alguien;Otros;12;Masculino;0;Estudiante
605543;3;3;11,64036588;Transporte Privado;0:29:00;12870,46;Otra Cosa;Otros;12;Masculino;0;Estudiante
605543;3;4;11,64036588;Transporte Privado;0:30:00;3313,61;Volver a casa;Otros;12;Masculino;0;Estudiante
605543;4;1;12,75800152;Transporte Privado;0:29:00;12870,46;Ver a alguien;Otros;29;Masculino;1000000;No trabaja
605543;4;2;12,75800152;Transporte Privado;0:30:00;3313,61;Volver a casa;Otros;29;Masculino;1000000;No trabaja
605568;1;1;13,89996008;Caminata;0:10:00;9108,3;Buscar/dejar alguien;Otros;35;Femenino;0;Estudiante
