"ID","walkshed.text"
82,"{""type"":""Polygon"",""coordinates"":[[[-72.599,-38.7328],[-72.5983,-38.7372],[-72.5976,-38.7381],[-72.5972,-38.7383],[-72.596,-38.7389],[-72.5925,-38.7412],[-72.5894,-38.7445],[-72.5881,-38.7453,0.0],[-72.5877,-38.7452,0.0],[-72.5849,-38.7437],[-72.5846,-38.7435],[-72.5802,-38.7415],[-72.5777,-38.7403,0.0],[-72.5769,-38.7393,0.0],[-72.577,-38.7392],[-72.5778,-38.737],[-72.576,-38.7336,0.0],[-72.5742,-38.7327,0.0],[-72.5739,-38.7324,0.0],[-72.5736,-38.7322,0.0],[-72.5736,-38.7322,0.0],[-72.5736,-38.7322,0.0],[-72.5734,-38.732,0.0],[-72.5745,-38.7312,0.0],[-72.5775,-38.7274,0.0],[-72.5776,-38.7273],[-72.5784,-38.7271],[-72.5811,-38.7269],[-72.5812,-38.7269],[-72.5836,-38.7276],[-72.5884,-38.727],[-72.589,-38.7273],[-72.5899,-38.7295],[-72.5931,-38.7304],[-72.5934,-38.7303],[-72.5938,-38.7303],[-72.5943,-38.7302],[-72.5984,-38.7324],[-72.599,-38.7328]]]}"
83,"{""type"":""Polygon"",""coordinates"":[[[-72.6093,-38.7626],[-72.6093,-38.7625],[-72.6093,-38.7616],[-72.6071,-38.7586],[-72.6063,-38.7585],[-72.605,-38.7582],[-72.6017,-38.7576],[-72.5999,-38.757],[-72.5995,-38.757],[-72.595,-38.7553],[-72.5934,-38.7553,0.0],[-72.5916,-38.7556],[-72.5903,-38.7559],[-72.5902,-38.7566],[-72.5885,-38.761],[-72.5887,-38.7641],[-72.5911,-38.7662],[-72.5919,-38.7681,0.0],[-72.5945,-38.77],[-72.5974,-38.7713,0.0],[-72.6018,-38.7703],[-72.6028,-38.7701],[-72.6073,-38.7687],[-72.6083,-38.7664],[-72.6088,-38.7647],[-72.6093,-38.7626]]]}"
84,"{""type"":""Polygon"",""coordinates"":[[[-72.5908,-38.7415],[-72.5899,-38.7447],[-72.587,-38.7478],[-72.585,-38.7479],[-72.5849,-38.7479],[-72.5847,-38.7478],[-72.5844,-38.7478],[-72.5841,-38.7477],[-72.5839,-38.7477],[-72.5806,-38.7469],[-72.5789,-38.7468],[-72.5765,-38.7454],[-72.5755,-38.7445],[-72.575,-38.744],[-72.5724,-38.7415],[-72.5712,-38.7406],[-72.5702,-38.738],[-72.5706,-38.7372,0.0],[-72.5731,-38.7355],[-72.5738,-38.7352],[-72.5759,-38.7353],[-72.5798,-38.7361,0.0],[-72.5817,-38.7365,0.0],[-72.5833,-38.7373],[-72.5864,-38.739],[-72.5897,-38.7409],[-72.5908,-38.7415]]]}"
85,"{""type"":""Polygon"",""coordinates"":[[[-72.6064,-38.7359],[-72.6051,-38.7339,0.0],[-72.6029,-38.7321,0.0],[-72.6,-38.7312,0.0],[-72.5964,-38.7293],[-72.5948,-38.7292],[-72.5898,-38.7296],[-72.5887,-38.7292],[-72.5879,-38.7288],[-72.5856,-38.7299],[-72.5844,-38.7305],[-72.5839,-38.7308],[-72.5834,-38.7327],[-72.583,-38.734],[-72.5808,-38.7378,0.0],[-72.5808,-38.7382,0.0],[-72.582,-38.7396,0.0],[-72.5835,-38.7404,0.0],[-72.5851,-38.7413],[-72.5891,-38.7439],[-72.5921,-38.7449],[-72.5954,-38.7456],[-72.5989,-38.7451],[-72.6026,-38.7432],[-72.6047,-38.7422,0.0],[-72.6055,-38.7404,0.0],[-72.6064,-38.7359]]]}"
86,"{""type"":""Polygon"",""coordinates"":[[[-72.5848,-38.7299],[-72.584,-38.7291],[-72.583,-38.7279],[-72.5819,-38.7273],[-72.5787,-38.7234],[-72.5786,-38.7233],[-72.5785,-38.7231],[-72.5785,-38.723],[-72.5753,-38.7211],[-72.5746,-38.7209],[-72.5738,-38.7207],[-72.5697,-38.7186],[-72.569,-38.7184],[-72.5674,-38.7188,0.0],[-72.5674,-38.7206],[-72.5675,-38.7218,0.0],[-72.5678,-38.724],[-72.5688,-38.7253],[-72.5691,-38.7252],[-72.5729,-38.728,0.0],[-72.5726,-38.7287,0.0],[-72.5726,-38.7289,0.0],[-72.5725,-38.7289,0.0],[-72.5724,-38.7292,0.0],[-72.5723,-38.7294,0.0],[-72.5723,-38.7295,0.0],[-72.5723,-38.7295,0.0],[-72.5723,-38.7295,0.0],[-72.5723,-38.7295,0.0],[-72.5723,-38.7296,0.0],[-72.5723,-38.7296,0.0],[-72.5721,-38.7301],[-72.5721,-38.7302,0.0],[-72.5721,-38.7302,0.0],[-72.572,-38.7303,0.0],[-72.572,-38.7303,0.0],[-72.572,-38.7303,0.0],[-72.5753,-38.7308,0.0],[-72.577,-38.7316,0.0],[-72.579,-38.7329,0.0],[-72.5817,-38.7315],[-72.5838,-38.7306],[-72.5848,-38.7299]]]}"
87,"{""type"":""Polygon"",""coordinates"":[[[-72.5782,-38.7325,0.0],[-72.5775,-38.7347,0.0],[-72.5764,-38.7358],[-72.5723,-38.7366],[-72.5713,-38.737],[-72.5708,-38.7372,0.0],[-72.568,-38.7383],[-72.5672,-38.7384],[-72.5668,-38.7384],[-72.5663,-38.7382],[-72.5658,-38.7381],[-72.5647,-38.7377],[-72.5641,-38.7375],[-72.5637,-38.7373],[-72.5623,-38.7368],[-72.562,-38.7366],[-72.5606,-38.7357],[-72.5604,-38.7355],[-72.557,-38.7323],[-72.5567,-38.7321],[-72.5555,-38.729],[-72.5554,-38.7289],[-72.5553,-38.7281],[-72.5553,-38.7279],[-72.5554,-38.7277],[-72.5572,-38.7246],[-72.5579,-38.7239],[-72.5598,-38.7224],[-72.5608,-38.7223,0.0],[-72.5634,-38.722,0.0],[-72.5673,-38.7209],[-72.5689,-38.7203],[-72.569,-38.7203],[-72.5691,-38.7202],[-72.5707,-38.72],[-72.5716,-38.7212],[-72.5744,-38.725,0.0],[-72.5747,-38.7252,0.0],[-72.5772,-38.7295,0.0],[-72.5781,-38.7304],[-72.5782,-38.7325,0.0]]]}"
88,"{""type"":""Polygon"",""coordinates"":[[[-72.5977,-38.7316],[-72.5956,-38.7304],[-72.595,-38.7301],[-72.5946,-38.7301],[-72.5938,-38.7303],[-72.5934,-38.7303],[-72.5931,-38.7304],[-72.593,-38.7304],[-72.5896,-38.7268],[-72.589,-38.7265],[-72.5886,-38.7268],[-72.5884,-38.727],[-72.5836,-38.7276],[-72.5813,-38.727],[-72.5812,-38.7269],[-72.581,-38.7268],[-72.5808,-38.7268],[-72.579,-38.7262],[-72.5768,-38.726],[-72.5758,-38.7264],[-72.5757,-38.7266],[-72.5742,-38.73],[-72.5725,-38.7313],[-72.5733,-38.732,0.0],[-72.5742,-38.7327,0.0],[-72.5769,-38.7343],[-72.5774,-38.7347],[-72.58,-38.7388,0.0],[-72.5809,-38.7398,0.0],[-72.5827,-38.7406,0.0],[-72.5865,-38.7428],[-72.5868,-38.743],[-72.5875,-38.7432],[-72.5876,-38.7432,0.0],[-72.5886,-38.7422,0.0],[-72.5921,-38.7395,0.0],[-72.5933,-38.739],[-72.5967,-38.7375],[-72.5973,-38.733],[-72.5977,-38.7316]]]}"
89,"{""type"":""Polygon"",""coordinates"":[[[-72.612,-38.7394],[-72.6108,-38.7388],[-72.6084,-38.7357],[-72.6071,-38.7351],[-72.605,-38.734,0.0],[-72.6029,-38.7322],[-72.6,-38.7312,0.0],[-72.5996,-38.7311,0.0],[-72.5959,-38.7304],[-72.5955,-38.7305],[-72.5927,-38.7311],[-72.5903,-38.732],[-72.5881,-38.7331,0.0],[-72.5878,-38.7345],[-72.5875,-38.7356],[-72.5872,-38.7367],[-72.5854,-38.7413],[-72.5891,-38.7439],[-72.5932,-38.7455],[-72.5962,-38.7462],[-72.5965,-38.7462],[-72.6012,-38.7475],[-72.6015,-38.7477],[-72.6016,-38.7477],[-72.6016,-38.7478,0.0],[-72.6047,-38.747],[-72.609,-38.7459],[-72.6092,-38.7459,0.0],[-72.6096,-38.7457,0.0],[-72.6109,-38.7437],[-72.612,-38.7394]]]}"
90,"{""type"":""Polygon"",""coordinates"":[[[-72.6637,-38.7116],[-72.6621,-38.7102],[-72.6611,-38.7095],[-72.6597,-38.7086],[-72.6566,-38.7082],[-72.6563,-38.7082],[-72.6562,-38.7082],[-72.6551,-38.7084],[-72.6546,-38.7086],[-72.6541,-38.7087],[-72.6536,-38.7088],[-72.6488,-38.7081],[-72.6475,-38.708,0.0],[-72.6465,-38.709],[-72.6454,-38.7138,0.0],[-72.6466,-38.7156],[-72.6467,-38.7157],[-72.6468,-38.716],[-72.6459,-38.7204],[-72.6451,-38.7209],[-72.6448,-38.721,0.0],[-72.6448,-38.7211],[-72.6473,-38.7204],[-72.649,-38.7189],[-72.6537,-38.7192],[-72.6543,-38.7196],[-72.6558,-38.7214],[-72.6565,-38.7231],[-72.6575,-38.7196],[-72.661,-38.7173],[-72.6625,-38.7181],[-72.6626,-38.718],[-72.6625,-38.7174],[-72.6626,-38.7138],[-72.6637,-38.7116]]]}"
91,"{""type"":""Polygon"",""coordinates"":[[[-72.5789,-38.739],[-72.5785,-38.7396],[-72.5773,-38.7403,0.0],[-72.5749,-38.741],[-72.5724,-38.7415],[-72.5703,-38.7403],[-72.5663,-38.7382],[-72.5658,-38.7381],[-72.5652,-38.7379],[-72.5647,-38.7377],[-72.5641,-38.7375],[-72.5637,-38.7373],[-72.5623,-38.7368],[-72.562,-38.7366],[-72.5606,-38.7357],[-72.5604,-38.7355],[-72.5571,-38.732],[-72.5589,-38.7291],[-72.5606,-38.7287],[-72.5648,-38.7266,0.0],[-72.5687,-38.7254,0.0],[-72.5733,-38.7267,0.0],[-72.5736,-38.7269,0.0],[-72.577,-38.7295,0.0],[-72.5784,-38.7303],[-72.5785,-38.7324,0.0],[-72.578,-38.7335,0.0],[-72.5789,-38.738],[-72.5789,-38.739]]]}"
92,"{""type"":""Polygon"",""coordinates"":[[[-72.5983,-38.7393],[-72.5963,-38.7428],[-72.5954,-38.7447],[-72.5947,-38.7462],[-72.5929,-38.7478],[-72.5905,-38.748],[-72.5879,-38.7503],[-72.5839,-38.7477],[-72.5808,-38.7468],[-72.5805,-38.7467],[-72.5802,-38.7465],[-72.5783,-38.7456],[-72.5772,-38.745],[-72.5768,-38.7448],[-72.5755,-38.744],[-72.5734,-38.7409],[-72.5751,-38.7382,0.0],[-72.5765,-38.7339,0.0],[-72.5778,-38.7335,0.0],[-72.5794,-38.7329],[-72.5827,-38.7305],[-72.5861,-38.7319,0.0],[-72.5882,-38.7331],[-72.5908,-38.7343],[-72.592,-38.7349],[-72.5956,-38.7371],[-72.5971,-38.7379],[-72.5979,-38.7383],[-72.5983,-38.7393]]]}"
93,"{""type"":""Polygon"",""coordinates"":[[[-72.6183,-38.7303],[-72.6179,-38.7299],[-72.6173,-38.7293],[-72.6152,-38.7282,0.0],[-72.6126,-38.7268,0.0],[-72.6103,-38.7264],[-72.6088,-38.7263],[-72.6083,-38.7264,0.0],[-72.606,-38.7282],[-72.603,-38.73],[-72.5996,-38.7295],[-72.5996,-38.7295],[-72.5993,-38.7297],[-72.597,-38.7321,0.0],[-72.5941,-38.7357,0.0],[-72.5962,-38.7375,0.0],[-72.5977,-38.7383],[-72.599,-38.7388,0.0],[-72.6028,-38.7407,0.0],[-72.6062,-38.7425,0.0],[-72.6078,-38.7429],[-72.6105,-38.7428],[-72.6116,-38.7417],[-72.6153,-38.7402],[-72.6166,-38.7387],[-72.6169,-38.7376],[-72.6171,-38.7371],[-72.6179,-38.7325],[-72.6183,-38.7303]]]}"
94,"{""type"":""Polygon"",""coordinates"":[[[-72.6186,-38.7454],[-72.6177,-38.7408,0.0],[-72.615,-38.7389],[-72.6121,-38.7376],[-72.6113,-38.7373],[-72.6073,-38.7357],[-72.6047,-38.7345,0.0],[-72.6039,-38.7342],[-72.6032,-38.7343],[-72.6011,-38.7357],[-72.5979,-38.7356,0.0],[-72.5955,-38.7368,0.0],[-72.5954,-38.7369,0.0],[-72.5947,-38.7399,0.0],[-72.5937,-38.7432],[-72.5933,-38.7452],[-72.5938,-38.7454],[-72.5968,-38.7462],[-72.6011,-38.7474,0.0],[-72.6054,-38.7498],[-72.6055,-38.7503],[-72.6056,-38.7507],[-72.6088,-38.7527],[-72.6092,-38.7528],[-72.6097,-38.7526],[-72.6123,-38.7516,0.0],[-72.6158,-38.7507,0.0],[-72.616,-38.7496],[-72.6186,-38.7454]]]}"
95,"{""type"":""Polygon"",""coordinates"":[[[-72.6172,-38.7454],[-72.616,-38.7496],[-72.6159,-38.7507,0.0],[-72.6158,-38.7508,0.0],[-72.6123,-38.7521,0.0],[-72.6101,-38.7529],[-72.6093,-38.7532],[-72.6091,-38.7532],[-72.6062,-38.7533],[-72.6057,-38.7512],[-72.6055,-38.7503],[-72.6054,-38.7498],[-72.604,-38.7476],[-72.5998,-38.7467,0.0],[-72.5985,-38.7463],[-72.5976,-38.746],[-72.5957,-38.7451],[-72.5952,-38.7448],[-72.5966,-38.7428],[-72.5975,-38.7394],[-72.5986,-38.7385],[-72.6033,-38.7369],[-72.6045,-38.7369],[-72.608,-38.7383,0.0],[-72.6104,-38.7396],[-72.6127,-38.7408],[-72.6138,-38.7414,0.0],[-72.6165,-38.7442],[-72.6172,-38.7451],[-72.6172,-38.7454]]]}"
96,"{""type"":""Polygon"",""coordinates"":[[[-72.6024,-38.7344,0.0],[-72.6023,-38.7325,0.0],[-72.5998,-38.7313],[-72.5964,-38.7294],[-72.5946,-38.7287],[-72.5909,-38.7271],[-72.5891,-38.7252],[-72.5855,-38.7278],[-72.5836,-38.7276],[-72.5817,-38.7272],[-72.5796,-38.7284,0.0],[-72.5794,-38.7284],[-72.5789,-38.7302],[-72.5778,-38.7336],[-72.5776,-38.7349],[-72.5801,-38.7387,0.0],[-72.5811,-38.7398,0.0],[-72.5828,-38.7405,0.0],[-72.5865,-38.7428],[-72.5878,-38.7439],[-72.5882,-38.7441],[-72.5923,-38.7457],[-72.5927,-38.7453],[-72.5956,-38.7428],[-72.5968,-38.7421,0.0],[-72.598,-38.7415,0.0],[-72.601,-38.7399],[-72.602,-38.7367,0.0],[-72.6024,-38.7344,0.0]]]}"
97,"{""type"":""Polygon"",""coordinates"":[[[-72.6019,-38.7433],[-72.6017,-38.7442],[-72.601,-38.7474],[-72.601,-38.7475],[-72.6001,-38.747],[-72.5993,-38.7467],[-72.5981,-38.7464],[-72.5974,-38.7464],[-72.594,-38.7498],[-72.5899,-38.7536],[-72.5895,-38.7538,0.0],[-72.5887,-38.753,0.0],[-72.5847,-38.7504],[-72.5818,-38.7477],[-72.5789,-38.7468],[-72.5762,-38.7449],[-72.5772,-38.7419],[-72.5779,-38.7403],[-72.5796,-38.7367,0.0],[-72.5815,-38.7358,0.0],[-72.5851,-38.7338,0.0],[-72.5852,-38.7338,0.0],[-72.5866,-38.7343,0.0],[-72.5913,-38.7361],[-72.5928,-38.737],[-72.596,-38.739,0.0],[-72.5976,-38.7399,0.0],[-72.6007,-38.7411],[-72.6015,-38.742],[-72.6019,-38.7433]]]}"
98,"{""type"":""Polygon"",""coordinates"":[[[-72.6183,-38.7366],[-72.6183,-38.7359],[-72.6182,-38.7357],[-72.6181,-38.7356],[-72.6155,-38.7334],[-72.6117,-38.7316],[-72.6105,-38.7313],[-72.6069,-38.7298],[-72.6066,-38.7297],[-72.603,-38.73],[-72.6018,-38.7305],[-72.6,-38.7324,0.0],[-72.5962,-38.7343],[-72.5954,-38.7366],[-72.5956,-38.7376,0.0],[-72.5968,-38.7417],[-72.5983,-38.7425],[-72.6003,-38.7436,0.0],[-72.6029,-38.7449],[-72.6066,-38.7458],[-72.609,-38.7455,0.0],[-72.6093,-38.7454,0.0],[-72.6132,-38.7439],[-72.6133,-38.7439],[-72.6156,-38.7412,0.0],[-72.6178,-38.7386],[-72.6183,-38.7366]]]}"
99,"{""type"":""Polygon"",""coordinates"":[[[-72.6173,-38.7454],[-72.6167,-38.7447],[-72.6155,-38.7438,0.0],[-72.6149,-38.7435,0.0],[-72.6119,-38.7441],[-72.61,-38.742],[-72.6088,-38.7413],[-72.6066,-38.7402],[-72.6057,-38.7398],[-72.6045,-38.7398],[-72.6001,-38.7394,0.0],[-72.5978,-38.7404],[-72.596,-38.7446],[-72.5966,-38.7449],[-72.5984,-38.7459],[-72.5992,-38.7463,0.0],[-72.6032,-38.7467],[-72.604,-38.7476],[-72.6054,-38.7498],[-72.6055,-38.7503],[-72.6055,-38.7535],[-72.6055,-38.7537],[-72.6092,-38.7556],[-72.6131,-38.7539,0.0],[-72.617,-38.7517],[-72.6168,-38.7487,0.0],[-72.6173,-38.7454]]]}"
100,"{""type"":""Polygon"",""coordinates"":[[[-72.5731,-38.7252,0.0],[-72.5722,-38.7298,0.0],[-72.5727,-38.7302,0.0],[-72.5729,-38.7312,0.0],[-72.5727,-38.7314,0.0],[-72.5682,-38.732],[-72.5663,-38.7329],[-72.5659,-38.7331,0.0],[-72.5613,-38.7339],[-72.5607,-38.7343],[-72.5572,-38.7319],[-72.5557,-38.7304],[-72.5554,-38.7289],[-72.5554,-38.7285],[-72.5553,-38.7281],[-72.5553,-38.7279],[-72.5546,-38.724],[-72.5542,-38.723],[-72.554,-38.7226],[-72.5539,-38.7224],[-72.5541,-38.7222],[-72.5545,-38.7215,0.0],[-72.5555,-38.7208],[-72.5545,-38.7165,0.0],[-72.555,-38.7155],[-72.5551,-38.7155,0.0],[-72.5592,-38.7153,0.0],[-72.5612,-38.7151],[-72.5616,-38.7151],[-72.5624,-38.7152],[-72.564,-38.7159],[-72.5682,-38.7184,0.0],[-72.5704,-38.721,0.0],[-72.5715,-38.7228,0.0],[-72.5731,-38.7252,0.0]]]}"
101,"{""type"":""Polygon"",""coordinates"":[[[-72.6443,-38.7372],[-72.6442,-38.738],[-72.6441,-38.7382],[-72.6437,-38.739],[-72.6428,-38.7432],[-72.6438,-38.7467],[-72.6438,-38.747],[-72.643,-38.7472],[-72.6393,-38.7465],[-72.6387,-38.7497],[-72.6374,-38.7507,0.0],[-72.6366,-38.7504,0.0],[-72.6341,-38.7487],[-72.6305,-38.7491,0.0],[-72.6296,-38.7495,0.0],[-72.6286,-38.7499],[-72.6281,-38.7499,0.0],[-72.6259,-38.7483],[-72.6231,-38.7461],[-72.6223,-38.7452],[-72.6216,-38.7438],[-72.6228,-38.74],[-72.6238,-38.7386,0.0],[-72.6259,-38.7356],[-72.6279,-38.7342],[-72.6279,-38.7342],[-72.6322,-38.733,0.0],[-72.6338,-38.7336],[-72.6354,-38.7346],[-72.64,-38.7357],[-72.6442,-38.737],[-72.6443,-38.7372]]]}"
102,"{""type"":""Polygon"",""coordinates"":[[[-72.6446,-38.7512],[-72.6432,-38.7507],[-72.6416,-38.7504],[-72.6392,-38.7498],[-72.6353,-38.7473,0.0],[-72.635,-38.7469],[-72.6343,-38.7459],[-72.634,-38.7454,0.0],[-72.6339,-38.7453,0.0],[-72.6338,-38.7452,0.0],[-72.6336,-38.745],[-72.6336,-38.745,0.0],[-72.6335,-38.7449,0.0],[-72.6329,-38.7446],[-72.6281,-38.7434,0.0],[-72.6274,-38.7438,0.0],[-72.627,-38.7441],[-72.6256,-38.7452,0.0],[-72.6228,-38.7468],[-72.6219,-38.7478],[-72.6203,-38.7498,0.0],[-72.6191,-38.7522,0.0],[-72.6227,-38.7553],[-72.6241,-38.7567,0.0],[-72.6263,-38.7588,0.0],[-72.6307,-38.7609],[-72.6342,-38.7611],[-72.6349,-38.7608],[-72.6373,-38.7594],[-72.6396,-38.758,0.0],[-72.6416,-38.7566,0.0],[-72.6416,-38.7565,0.0],[-72.6437,-38.7526],[-72.6443,-38.7521],[-72.6446,-38.7512]]]}"
103,"{""type"":""Polygon"",""coordinates"":[[[-72.6193,-38.732,0.0],[-72.6183,-38.7365],[-72.6178,-38.7387],[-72.6158,-38.7411],[-72.6156,-38.7413],[-72.6109,-38.7418,0.0],[-72.6104,-38.7423],[-72.6078,-38.7427],[-72.6036,-38.7406,0.0],[-72.5998,-38.7385],[-72.5986,-38.7384,0.0],[-72.5969,-38.7374,0.0],[-72.5999,-38.7337,0.0],[-72.6023,-38.7314],[-72.606,-38.7282],[-72.6101,-38.7285],[-72.6123,-38.7299],[-72.6156,-38.7302],[-72.6193,-38.732,0.0]]]}"
104,"{""type"":""Polygon"",""coordinates"":[[[-72.6435,-38.757],[-72.6435,-38.7569],[-72.642,-38.7548],[-72.6384,-38.7514],[-72.6367,-38.7503],[-72.6366,-38.7503,0.0],[-72.6366,-38.7503,0.0],[-72.6366,-38.7503,0.0],[-72.6366,-38.7503],[-72.6365,-38.7504],[-72.6345,-38.7507],[-72.6314,-38.7483],[-72.6313,-38.7482],[-72.6307,-38.7485],[-72.6288,-38.7493],[-72.6257,-38.7521,0.0],[-72.6214,-38.7543],[-72.6213,-38.7544],[-72.6197,-38.7553],[-72.6213,-38.7577],[-72.6218,-38.7584],[-72.6227,-38.7594],[-72.6233,-38.7601],[-72.6244,-38.7612],[-72.625,-38.7615],[-72.6255,-38.7615],[-72.6268,-38.7616],[-72.6279,-38.7613],[-72.6322,-38.7612],[-72.6358,-38.7614],[-72.6385,-38.7617],[-72.6391,-38.7616],[-72.6409,-38.7614],[-72.6421,-38.7597,0.0],[-72.6435,-38.757]]]}"
105,"{""type"":""Polygon"",""coordinates"":[[[-72.7682,-38.7682,0.0],[-72.768,-38.7679,0.0],[-72.7664,-38.7635],[-72.7664,-38.7635],[-72.7664,-38.7635],[-72.7662,-38.7631],[-72.7651,-38.7623],[-72.765,-38.7623],[-72.7648,-38.7623],[-72.7644,-38.7623],[-72.764,-38.7623],[-72.7637,-38.7623],[-72.7631,-38.7622],[-72.7628,-38.7622],[-72.7624,-38.7622],[-72.762,-38.7622],[-72.7617,-38.7622],[-72.7614,-38.7621],[-72.761,-38.7621],[-72.7579,-38.762],[-72.7542,-38.7596],[-72.7522,-38.7585],[-72.7512,-38.7595],[-72.7469,-38.7618],[-72.7447,-38.765,0.0],[-72.745,-38.7652],[-72.7455,-38.7653,0.0],[-72.7457,-38.7653],[-72.7467,-38.7656],[-72.7483,-38.7662],[-72.7504,-38.7674],[-72.7516,-38.7716],[-72.7519,-38.772],[-72.7535,-38.7736],[-72.7538,-38.7734],[-72.7544,-38.7731],[-72.7549,-38.7728],[-72.7556,-38.7722],[-72.7583,-38.7709],[-72.7607,-38.7726],[-72.7609,-38.7727],[-72.7616,-38.7726,0.0],[-72.7655,-38.77],[-72.7682,-38.7682,0.0]]]}"
106,"{""type"":""Polygon"",""coordinates"":[[[-72.6036,-38.7342,0.0],[-72.6032,-38.7319,0.0],[-72.5999,-38.731,0.0],[-72.5963,-38.729],[-72.5944,-38.7283],[-72.5908,-38.7272],[-72.5895,-38.7258],[-72.5894,-38.7257],[-72.5892,-38.7256],[-72.5859,-38.728],[-72.5836,-38.7276],[-72.5827,-38.7276],[-72.582,-38.7276],[-72.58,-38.7286],[-72.5798,-38.7286],[-72.5795,-38.7302],[-72.5775,-38.7347,0.0],[-72.5775,-38.7348],[-72.58,-38.7388,0.0],[-72.5809,-38.7398,0.0],[-72.5827,-38.7406,0.0],[-72.5865,-38.7428],[-72.5878,-38.7439],[-72.5882,-38.7441],[-72.5923,-38.7457],[-72.5958,-38.7436],[-72.5983,-38.7424,0.0],[-72.602,-38.7404,0.0],[-72.6031,-38.7365,0.0],[-72.6036,-38.7342,0.0]]]}"
107,"{""type"":""Polygon"",""coordinates"":[[[-72.6032,-38.7306],[-72.6029,-38.732],[-72.6025,-38.7344,0.0],[-72.6018,-38.7367,0.0],[-72.6008,-38.7397],[-72.6008,-38.7398],[-72.6004,-38.7399],[-72.5979,-38.741,0.0],[-72.5955,-38.7422],[-72.5943,-38.7429,0.0],[-72.5929,-38.7429,0.0],[-72.5914,-38.7423],[-72.5899,-38.7415],[-72.5885,-38.7408],[-72.5867,-38.7399],[-72.5825,-38.7395],[-72.5796,-38.7358],[-72.5785,-38.7349],[-72.5785,-38.7345,0.0],[-72.5789,-38.7334],[-72.58,-38.7286],[-72.582,-38.7276],[-72.5827,-38.7276],[-72.5836,-38.7276],[-72.5857,-38.728],[-72.5891,-38.7254],[-72.5918,-38.7257],[-72.5962,-38.7261],[-72.598,-38.7264],[-72.6019,-38.7291],[-72.603,-38.73],[-72.6031,-38.7303,0.0],[-72.6032,-38.7306]]]}"
