"ID","walkshed.text"
64,"{""type"":""Polygon"",""coordinates"":[[[-71.3396,-29.9823],[-71.3382,-29.9805],[-71.3381,-29.9804],[-71.3345,-29.9777],[-71.3342,-29.977],[-71.3319,-29.9761],[-71.3303,-29.9765,0.0],[-71.3303,-29.9765,0.0],[-71.3302,-29.9765,0.0],[-71.3269,-29.9782],[-71.3282,-29.9804],[-71.3278,-29.9853],[-71.3273,-29.9857],[-71.3256,-29.9899],[-71.3256,-29.9904],[-71.3255,-29.9919],[-71.3258,-29.9942],[-71.3264,-29.9943],[-71.3282,-29.9946,0.0],[-71.329,-29.9947,0.0],[-71.3295,-29.9947,0.0],[-71.3321,-29.9946],[-71.3329,-29.9944],[-71.3336,-29.9938],[-71.3369,-29.9902],[-71.3388,-29.9902],[-71.339,-29.9902],[-71.3396,-29.9893],[-71.3394,-29.9864],[-71.3396,-29.9823]]]}"
65,"{""type"":""Polygon"",""coordinates"":[[[-71.3559,-29.9535],[-71.3559,-29.9534],[-71.3538,-29.9492],[-71.3532,-29.9481],[-71.3506,-29.9441],[-71.3506,-29.944],[-71.35,-29.9432],[-71.35,-29.9432],[-71.3497,-29.9431],[-71.3496,-29.943],[-71.3495,-29.943],[-71.3492,-29.9429],[-71.3492,-29.9429],[-71.3477,-29.9429],[-71.3439,-29.9439],[-71.3422,-29.946],[-71.3403,-29.9483],[-71.3401,-29.9487],[-71.3393,-29.9504],[-71.3392,-29.9507],[-71.3404,-29.9545],[-71.3404,-29.9563],[-71.341,-29.957],[-71.3429,-29.9584],[-71.3451,-29.9604,0.0],[-71.3466,-29.9606],[-71.3496,-29.961],[-71.3496,-29.961],[-71.3502,-29.9596],[-71.3536,-29.9566],[-71.355,-29.9559],[-71.3553,-29.9555],[-71.3553,-29.9554],[-71.3554,-29.9553],[-71.3554,-29.9552],[-71.3559,-29.9535]]]}"
66,"{""type"":""Polygon"",""coordinates"":[[[-71.3405,-29.9886],[-71.3404,-29.9858,0.0],[-71.339,-29.9828],[-71.3346,-29.9809],[-71.3326,-29.9807],[-71.3319,-29.9811],[-71.3308,-29.982],[-71.3281,-29.9852],[-71.3273,-29.9863],[-71.3249,-29.9892],[-71.3232,-29.9904],[-71.3226,-29.9928,0.0],[-71.3225,-29.9943],[-71.3242,-29.9969],[-71.3277,-29.9982],[-71.3313,-29.9979],[-71.3342,-29.998],[-71.3344,-29.9973],[-71.3347,-29.9965],[-71.3347,-29.9964],[-71.3347,-29.9963],[-71.3342,-29.9941],[-71.3342,-29.9933],[-71.3386,-29.9915],[-71.3398,-29.9912],[-71.3399,-29.991],[-71.3404,-29.9893],[-71.3405,-29.9886]]]}"
67,"{""type"":""Polygon"",""coordinates"":[[[-71.258,-29.881],[-71.2545,-29.8775],[-71.2544,-29.8774],[-71.2538,-29.8761],[-71.2536,-29.8757],[-71.2508,-29.873],[-71.2495,-29.8733],[-71.247,-29.8742],[-71.2452,-29.8761],[-71.2446,-29.8767],[-71.2434,-29.8784],[-71.2424,-29.8808],[-71.2421,-29.8818],[-71.2407,-29.8858],[-71.2428,-29.8879,0.0],[-71.2468,-29.8887],[-71.2477,-29.8899],[-71.2481,-29.8904],[-71.2494,-29.8902],[-71.2529,-29.8934],[-71.2535,-29.8907],[-71.2545,-29.8869],[-71.2541,-29.886,0.0],[-71.2537,-29.8854],[-71.2536,-29.8852],[-71.2535,-29.8851],[-71.2534,-29.8847],[-71.2563,-29.8808],[-71.2567,-29.8808],[-71.2568,-29.8809],[-71.2569,-29.8809],[-71.2572,-29.8809],[-71.258,-29.881]]]}"
68,"{""type"":""Polygon"",""coordinates"":[[[-71.3578,-29.9537],[-71.3578,-29.953],[-71.3539,-29.951],[-71.3535,-29.9498],[-71.3518,-29.9481],[-71.35,-29.9474],[-71.3494,-29.9473],[-71.346,-29.947,0.0],[-71.3427,-29.9485],[-71.3417,-29.9501,0.0],[-71.3408,-29.9515],[-71.339,-29.9548,0.0],[-71.3378,-29.9564],[-71.3367,-29.9579,0.0],[-71.3366,-29.9598],[-71.3394,-29.9622,0.0],[-71.3409,-29.964],[-71.342,-29.9642],[-71.3448,-29.9646],[-71.3464,-29.9647],[-71.3473,-29.9647],[-71.3516,-29.9639],[-71.3536,-29.9643],[-71.3551,-29.9616],[-71.3556,-29.9602],[-71.3566,-29.9564],[-71.3578,-29.9539],[-71.3578,-29.9537]]]}"
69,"{""type"":""Polygon"",""coordinates"":[[[-71.2154,-29.9192],[-71.2146,-29.9215],[-71.2135,-29.9233],[-71.2121,-29.9255],[-71.2111,-29.9278],[-71.2066,-29.9288],[-71.2062,-29.9291],[-71.2057,-29.9293],[-71.2052,-29.9294],[-71.2046,-29.9295],[-71.2041,-29.9295],[-71.1992,-29.9287],[-71.1981,-29.9282],[-71.1935,-29.9265],[-71.1956,-29.9226],[-71.1957,-29.9223],[-71.196,-29.9218],[-71.1983,-29.9196],[-71.2029,-29.9176],[-71.203,-29.9175],[-71.2031,-29.9175],[-71.2037,-29.9173],[-71.2081,-29.9162],[-71.2107,-29.917],[-71.2126,-29.9179],[-71.2154,-29.9192]]]}"
70,"{""type"":""Polygon"",""coordinates"":[[[-71.3576,-29.9537],[-71.3576,-29.9531],[-71.3539,-29.951],[-71.3534,-29.9488],[-71.3532,-29.9482],[-71.3532,-29.9481],[-71.3519,-29.947],[-71.3518,-29.9469],[-71.3516,-29.9468],[-71.3516,-29.9467],[-71.3502,-29.9462],[-71.3461,-29.9466,0.0],[-71.3426,-29.9482],[-71.3413,-29.95,0.0],[-71.3408,-29.9515],[-71.3404,-29.9526],[-71.3384,-29.9561],[-71.3379,-29.9567],[-71.3379,-29.9568],[-71.3375,-29.9577],[-71.3383,-29.9584],[-71.3392,-29.9589],[-71.3424,-29.9624],[-71.3439,-29.9626],[-71.3468,-29.9631],[-71.351,-29.9637],[-71.353,-29.9613],[-71.3532,-29.9602],[-71.3533,-29.9598],[-71.3565,-29.9563],[-71.3576,-29.9538],[-71.3576,-29.9537]]]}"
71,"{""type"":""Polygon"",""coordinates"":[[[-71.2561,-29.9273],[-71.2559,-29.9258],[-71.2557,-29.9221],[-71.2545,-29.9194],[-71.2545,-29.9193],[-71.2545,-29.9192],[-71.2511,-29.9179,0.0],[-71.2472,-29.9158],[-71.2469,-29.9158],[-71.2444,-29.916],[-71.243,-29.92],[-71.2416,-29.9227],[-71.2414,-29.9231],[-71.2414,-29.9237],[-71.2416,-29.9246],[-71.2386,-29.9285],[-71.2378,-29.9289],[-71.2401,-29.9316],[-71.2413,-29.9323],[-71.2437,-29.9331],[-71.2479,-29.9338],[-71.2497,-29.9343],[-71.2501,-29.9344],[-71.2523,-29.9348,0.0],[-71.2536,-29.9323],[-71.2548,-29.9303,0.0],[-71.2561,-29.9273]]]}"
72,"{""type"":""Polygon"",""coordinates"":[[[-71.2435,-29.8698],[-71.2419,-29.8662],[-71.2384,-29.8641],[-71.2376,-29.8637],[-71.237,-29.8636],[-71.2367,-29.8636],[-71.2355,-29.8637],[-71.2351,-29.8638],[-71.2347,-29.8638],[-71.2341,-29.8642],[-71.2324,-29.8656],[-71.2293,-29.8669],[-71.2269,-29.8686],[-71.2241,-29.8685],[-71.2246,-29.8732],[-71.2241,-29.8747],[-71.2241,-29.8749],[-71.2241,-29.8751],[-71.2255,-29.8785],[-71.2267,-29.8791],[-71.2271,-29.8792],[-71.2278,-29.8794],[-71.2312,-29.8801],[-71.2361,-29.8805],[-71.237,-29.8799],[-71.2388,-29.8777],[-71.2391,-29.8774],[-71.24,-29.8761],[-71.2424,-29.8733],[-71.2434,-29.8719],[-71.2435,-29.8698]]]}"
73,"{""type"":""Polygon"",""coordinates"":[[[-71.3467,-29.9577],[-71.3458,-29.957],[-71.3446,-29.9563],[-71.3439,-29.9559],[-71.3424,-29.9551],[-71.3388,-29.953],[-71.3382,-29.9527],[-71.3369,-29.9529],[-71.3359,-29.9539],[-71.3358,-29.954],[-71.3358,-29.9542],[-71.3358,-29.9545],[-71.3358,-29.9547],[-71.3358,-29.9549],[-71.3358,-29.9554],[-71.3358,-29.956],[-71.3326,-29.9596],[-71.3317,-29.9597],[-71.331,-29.9598],[-71.3308,-29.9598],[-71.3307,-29.9599],[-71.3305,-29.9599],[-71.3303,-29.9599],[-71.3302,-29.9599],[-71.33,-29.96],[-71.3292,-29.9602],[-71.3288,-29.9603],[-71.3282,-29.9604],[-71.3278,-29.9647,0.0],[-71.328,-29.9662],[-71.3321,-29.9681],[-71.3356,-29.9699],[-71.3364,-29.9714],[-71.3365,-29.9716],[-71.3367,-29.9716],[-71.3374,-29.9716],[-71.3393,-29.9715],[-71.3411,-29.9706],[-71.3436,-29.9693],[-71.3458,-29.9685],[-71.3459,-29.9683],[-71.3459,-29.9651],[-71.3459,-29.9638],[-71.3464,-29.9594,0.0],[-71.3467,-29.9577]]]}"
74,"{""type"":""Polygon"",""coordinates"":[[[-71.3513,-29.9829],[-71.3503,-29.9813],[-71.3503,-29.9813],[-71.3477,-29.98],[-71.347,-29.9798],[-71.3456,-29.9797],[-71.3432,-29.9796,0.0],[-71.3386,-29.9793],[-71.3385,-29.9794],[-71.3372,-29.9803],[-71.3361,-29.9813],[-71.3352,-29.9827],[-71.3344,-29.9847],[-71.3339,-29.9887],[-71.3337,-29.9904],[-71.3336,-29.9908],[-71.3336,-29.9912],[-71.3337,-29.9917],[-71.3369,-29.9941],[-71.338,-29.9951,0.0],[-71.3402,-29.9942],[-71.3433,-29.9916],[-71.3446,-29.9912],[-71.3449,-29.9911],[-71.3481,-29.9897],[-71.3495,-29.988],[-71.3496,-29.9879],[-71.3501,-29.9866],[-71.3502,-29.9865],[-71.3513,-29.9829]]]}"
75,"{""type"":""Polygon"",""coordinates"":[[[-71.3024,-29.9736],[-71.3023,-29.9742],[-71.3013,-29.9757],[-71.3011,-29.98],[-71.301,-29.9802],[-71.299,-29.9828],[-71.2963,-29.9847],[-71.2963,-29.9847],[-71.2962,-29.9847],[-71.2959,-29.9845],[-71.2951,-29.9839],[-71.2922,-29.9803],[-71.29,-29.9797],[-71.2883,-29.9797],[-71.2878,-29.9771],[-71.288,-29.9769],[-71.2881,-29.9769],[-71.2883,-29.9769],[-71.292,-29.9763],[-71.2934,-29.9761],[-71.297,-29.9747],[-71.2978,-29.9742],[-71.2987,-29.9737],[-71.2995,-29.9732,0.0],[-71.2995,-29.9732],[-71.3004,-29.9729],[-71.3011,-29.9726],[-71.3024,-29.9736]]]}"
76,"{""type"":""Polygon"",""coordinates"":[[[-71.244,-29.8844],[-71.2439,-29.8853],[-71.2435,-29.8864],[-71.2433,-29.8868,0.0],[-71.2427,-29.8875,0.0],[-71.2426,-29.8877],[-71.2416,-29.8879],[-71.2385,-29.8914],[-71.2384,-29.8919],[-71.2349,-29.8939],[-71.2345,-29.8934],[-71.234,-29.8928],[-71.2334,-29.8922],[-71.2284,-29.8911],[-71.2253,-29.8894],[-71.2259,-29.8854],[-71.2264,-29.8819],[-71.2294,-29.8797],[-71.2338,-29.8791],[-71.2352,-29.88],[-71.2369,-29.8808],[-71.2401,-29.8821],[-71.2429,-29.8827],[-71.2435,-29.8835],[-71.244,-29.8844]]]}"
77,"{""type"":""Polygon"",""coordinates"":[[[-71.3195,-29.9651],[-71.3191,-29.9602],[-71.3189,-29.9599],[-71.3188,-29.9599],[-71.3187,-29.9598],[-71.3178,-29.9596],[-71.3176,-29.9595],[-71.3135,-29.961],[-71.3094,-29.9611],[-71.3064,-29.9606],[-71.3031,-29.9615],[-71.3021,-29.9618],[-71.3006,-29.9661],[-71.3004,-29.9671],[-71.3004,-29.9679],[-71.3001,-29.9727,0.0],[-71.3027,-29.9735],[-71.3072,-29.9735],[-71.3104,-29.9744],[-71.311,-29.9745],[-71.3138,-29.9748],[-71.3142,-29.9745],[-71.3157,-29.9729],[-71.3134,-29.9709],[-71.3134,-29.9708],[-71.3131,-29.9705],[-71.3117,-29.968],[-71.3137,-29.965,0.0],[-71.3145,-29.9646],[-71.3183,-29.9647],[-71.3186,-29.9648],[-71.3195,-29.9651]]]}"
78,"{""type"":""Polygon"",""coordinates"":[[[-71.3555,-29.9538],[-71.3538,-29.9492],[-71.3532,-29.9481],[-71.3506,-29.9441],[-71.3506,-29.944],[-71.35,-29.9432],[-71.3485,-29.9421],[-71.3463,-29.9405],[-71.3455,-29.9402],[-71.3449,-29.9407],[-71.3418,-29.9438],[-71.3422,-29.947,0.0],[-71.3419,-29.9502],[-71.3422,-29.9511],[-71.343,-29.9523],[-71.3449,-29.9535],[-71.3482,-29.9553],[-71.3504,-29.9556],[-71.3537,-29.956],[-71.3548,-29.9556],[-71.3553,-29.9548],[-71.3555,-29.9538]]]}"
79,"{""type"":""Polygon"",""coordinates"":[[[-71.3422,-29.9873],[-71.3418,-29.9845,0.0],[-71.3409,-29.9813],[-71.3393,-29.9806],[-71.3373,-29.9803],[-71.3365,-29.9803],[-71.3325,-29.9784,0.0],[-71.3325,-29.9784,0.0],[-71.3325,-29.9784,0.0],[-71.3292,-29.9803],[-71.3291,-29.9804],[-71.3284,-29.9849],[-71.3278,-29.9853],[-71.3273,-29.9857],[-71.3251,-29.9894],[-71.325,-29.9908],[-71.3243,-29.9945],[-71.3241,-29.9953],[-71.3257,-29.9957],[-71.3263,-29.9959],[-71.3285,-29.9964,0.0],[-71.3322,-29.9968],[-71.3338,-29.9967],[-71.3341,-29.9956],[-71.3383,-29.9931],[-71.3385,-29.9931],[-71.3398,-29.9925],[-71.3415,-29.9914],[-71.3418,-29.9905],[-71.3422,-29.9873]]]}"
80,"{""type"":""Polygon"",""coordinates"":[[[-71.3484,-29.9449],[-71.3482,-29.9428],[-71.3463,-29.9405],[-71.343,-29.9376],[-71.3424,-29.9371],[-71.341,-29.9362],[-71.3388,-29.9359],[-71.3363,-29.9372],[-71.3354,-29.942],[-71.3354,-29.9421],[-71.3355,-29.9427],[-71.3363,-29.9451],[-71.3363,-29.9477],[-71.336,-29.9505],[-71.3362,-29.9511],[-71.3399,-29.9529],[-71.3437,-29.9521,0.0],[-71.3446,-29.9512,0.0],[-71.3451,-29.9498,0.0],[-71.3484,-29.9469],[-71.3484,-29.9449]]]}"
81,"{""type"":""Polygon"",""coordinates"":[[[-71.3391,-29.9718],[-71.3391,-29.9692,0.0],[-71.339,-29.9686,0.0],[-71.3357,-29.9667],[-71.331,-29.966],[-71.3308,-29.9659],[-71.3299,-29.9658,0.0],[-71.326,-29.9673,0.0],[-71.3238,-29.9668],[-71.3234,-29.9667],[-71.3229,-29.9666],[-71.3205,-29.9676],[-71.3194,-29.9694],[-71.3192,-29.9716],[-71.3218,-29.9745],[-71.3242,-29.9786],[-71.3288,-29.9799],[-71.3326,-29.981,0.0],[-71.3331,-29.9807,0.0],[-71.3344,-29.9788],[-71.3349,-29.9778],[-71.3361,-29.9729],[-71.3362,-29.9729],[-71.3364,-29.9728],[-71.3391,-29.9718]]]}"
82,"{""type"":""Polygon"",""coordinates"":[[[-71.3384,-29.9814,0.0],[-71.3375,-29.9824],[-71.3357,-29.9837],[-71.3352,-29.9841],[-71.3325,-29.986],[-71.3316,-29.9864],[-71.3305,-29.9867],[-71.329,-29.9859],[-71.3289,-29.9849],[-71.3282,-29.9804],[-71.3245,-29.981],[-71.3232,-29.9796],[-71.3219,-29.9777],[-71.3203,-29.9735],[-71.3206,-29.9729],[-71.3217,-29.9714],[-71.3243,-29.9707],[-71.3264,-29.9693,0.0],[-71.3299,-29.9686,0.0],[-71.3343,-29.9698],[-71.3346,-29.9702],[-71.3349,-29.9707],[-71.3358,-29.9745],[-71.338,-29.9785],[-71.3383,-29.9808],[-71.3384,-29.9814,0.0]]]}"
83,"{""type"":""Polygon"",""coordinates"":[[[-71.2631,-29.9714],[-71.263,-29.9726],[-71.2629,-29.9739],[-71.2628,-29.9757],[-71.2625,-29.9765],[-71.2623,-29.9767],[-71.2611,-29.9776],[-71.2569,-29.9795],[-71.2526,-29.9787],[-71.2513,-29.9787],[-71.2473,-29.9777],[-71.2518,-29.9748],[-71.2498,-29.973],[-71.2497,-29.973],[-71.2497,-29.9728],[-71.2495,-29.9719],[-71.2484,-29.9689],[-71.2479,-29.9666],[-71.2485,-29.9662],[-71.2493,-29.9663],[-71.254,-29.9665],[-71.2544,-29.9665],[-71.2566,-29.9663,0.0],[-71.2603,-29.9685,0.0],[-71.2631,-29.9714]]]}"
84,"{""type"":""Polygon"",""coordinates"":[[[-71.2632,-29.9697],[-71.2631,-29.9709],[-71.263,-29.9726],[-71.2627,-29.977],[-71.2623,-29.9774],[-71.2613,-29.9781],[-71.2573,-29.9786],[-71.2526,-29.9787],[-71.2513,-29.9787],[-71.2484,-29.978],[-71.2518,-29.9748],[-71.2498,-29.973],[-71.2497,-29.973],[-71.2497,-29.9728],[-71.2495,-29.9719],[-71.2484,-29.9689],[-71.2484,-29.9688],[-71.2484,-29.9673],[-71.2486,-29.9674],[-71.2491,-29.9675],[-71.2539,-29.9663],[-71.2542,-29.9661],[-71.2564,-29.9646],[-71.2601,-29.9667],[-71.2617,-29.9677,0.0],[-71.2631,-29.9695],[-71.2632,-29.9697]]]}"
85,"{""type"":""Polygon"",""coordinates"":[[[-71.2519,-29.879],[-71.2509,-29.8819],[-71.2501,-29.8845],[-71.2495,-29.886],[-71.2482,-29.8906],[-71.2453,-29.8935],[-71.2437,-29.8913,0.0],[-71.2436,-29.8909],[-71.2393,-29.8883],[-71.2382,-29.8885],[-71.2376,-29.8886],[-71.2374,-29.8886],[-71.2371,-29.8887],[-71.2359,-29.8888],[-71.2354,-29.8889],[-71.2334,-29.888],[-71.2324,-29.8872],[-71.23,-29.8844],[-71.2303,-29.8834],[-71.2331,-29.8805],[-71.2344,-29.8779],[-71.2361,-29.8755,0.0],[-71.2376,-29.8737],[-71.2395,-29.8728],[-71.2427,-29.874],[-71.2443,-29.8744],[-71.2457,-29.8749,0.0],[-71.2476,-29.8762,0.0],[-71.2507,-29.8776],[-71.2519,-29.879]]]}"
86,"{""type"":""Polygon"",""coordinates"":[[[-71.2708,-29.9495,0.0],[-71.2706,-29.9476],[-71.2694,-29.9454],[-71.2694,-29.9424],[-71.2678,-29.9395],[-71.2659,-29.9373],[-71.2655,-29.9371],[-71.2613,-29.9349],[-71.2602,-29.9343,0.0],[-71.2574,-29.9355],[-71.2561,-29.937],[-71.256,-29.9372],[-71.255,-29.9394],[-71.2548,-29.9402],[-71.2546,-29.9433],[-71.2536,-29.9466],[-71.2537,-29.9483],[-71.2543,-29.9492],[-71.255,-29.9495],[-71.255,-29.9495],[-71.2561,-29.949],[-71.2599,-29.9508],[-71.2633,-29.9512],[-71.2637,-29.9513],[-71.2684,-29.9518,0.0],[-71.2685,-29.9517],[-71.2708,-29.9495,0.0]]]}"
87,"{""type"":""Polygon"",""coordinates"":[[[-71.2488,-29.8773],[-71.2487,-29.878],[-71.2477,-29.8798],[-71.2452,-29.8839],[-71.2434,-29.8868,0.0],[-71.2428,-29.8877,0.0],[-71.2409,-29.888],[-71.2405,-29.8881],[-71.2403,-29.8881],[-71.2391,-29.8874],[-71.2388,-29.8872],[-71.2355,-29.8866],[-71.2334,-29.8878,0.0],[-71.2326,-29.8884],[-71.2312,-29.8874],[-71.2283,-29.8846],[-71.2265,-29.8845],[-71.2264,-29.8846],[-71.2253,-29.8814],[-71.2284,-29.8779,0.0],[-71.2287,-29.8768],[-71.2289,-29.8767],[-71.2317,-29.8728,0.0],[-71.2318,-29.8727,0.0],[-71.2344,-29.87],[-71.2359,-29.8709],[-71.2394,-29.8721],[-71.2426,-29.8734],[-71.2442,-29.8742],[-71.2457,-29.8751,0.0],[-71.2475,-29.8762],[-71.2488,-29.877],[-71.2488,-29.8773]]]}"
88,"{""type"":""Polygon"",""coordinates"":[[[-71.2544,-29.8778],[-71.2544,-29.8779],[-71.2529,-29.8813],[-71.2512,-29.8843],[-71.2492,-29.8875,0.0],[-71.2477,-29.8898],[-71.2437,-29.8911,0.0],[-71.2437,-29.8911,0.0],[-71.2437,-29.891],[-71.2437,-29.891,0.0],[-71.2436,-29.8909,0.0],[-71.2435,-29.8907,0.0],[-71.2393,-29.8883],[-71.2387,-29.8884],[-71.2345,-29.8878],[-71.2334,-29.888],[-71.2325,-29.8871],[-71.2311,-29.8842],[-71.2312,-29.884],[-71.233,-29.8805],[-71.2339,-29.878],[-71.2356,-29.8755,0.0],[-71.2371,-29.8737],[-71.2374,-29.8733],[-71.2393,-29.8717],[-71.2394,-29.8717],[-71.2443,-29.8718],[-71.2454,-29.8721],[-71.2465,-29.8729],[-71.2506,-29.8748],[-71.2535,-29.8769],[-71.2544,-29.8778]]]}"
89,"{""type"":""Polygon"",""coordinates"":[[[-71.2681,-29.9602],[-71.2674,-29.9593],[-71.2638,-29.9573],[-71.262,-29.9562,0.0],[-71.2619,-29.9562,0.0],[-71.2619,-29.9562],[-71.2619,-29.9562,0.0],[-71.2619,-29.9562,0.0],[-71.2619,-29.9562,0.0],[-71.2615,-29.9562,0.0],[-71.2598,-29.9564],[-71.2586,-29.9565],[-71.2574,-29.9566],[-71.2529,-29.9565],[-71.2526,-29.9568],[-71.2516,-29.9578,0.0],[-71.2489,-29.9601],[-71.2486,-29.9604],[-71.2485,-29.9607],[-71.2477,-29.9628],[-71.2501,-29.9666],[-71.2515,-29.9689],[-71.2531,-29.9699],[-71.2569,-29.9726],[-71.2575,-29.9729],[-71.2577,-29.9729],[-71.2611,-29.9711],[-71.2632,-29.9698],[-71.2652,-29.9685],[-71.2655,-29.9667],[-71.266,-29.9642],[-71.2681,-29.9602]]]}"
90,"{""type"":""Polygon"",""coordinates"":[[[-71.3503,-29.9597],[-71.3498,-29.961],[-71.3488,-29.9651],[-71.3488,-29.9667],[-71.3484,-29.9675],[-71.3482,-29.9676],[-71.347,-29.9682],[-71.3461,-29.9687],[-71.3455,-29.9688],[-71.3434,-29.969],[-71.3398,-29.9696],[-71.3372,-29.9696],[-71.3364,-29.9693,0.0],[-71.3353,-29.9685,0.0],[-71.3346,-29.9679,0.0],[-71.3322,-29.9659],[-71.3312,-29.9649],[-71.3309,-29.963],[-71.3312,-29.9618],[-71.3318,-29.9597],[-71.3326,-29.9596],[-71.3358,-29.956],[-71.3358,-29.9554],[-71.3358,-29.9552],[-71.3363,-29.9544],[-71.3371,-29.9534],[-71.3381,-29.9523],[-71.3389,-29.9519,0.0],[-71.3421,-29.9528],[-71.3438,-29.9537],[-71.3481,-29.9558],[-71.3497,-29.957],[-71.3502,-29.9585],[-71.3503,-29.9597]]]}"
91,"{""type"":""Polygon"",""coordinates"":[[[-71.2162,-29.9208,0.0],[-71.2136,-29.92],[-71.2108,-29.9185],[-71.2073,-29.9173],[-71.2044,-29.92],[-71.2018,-29.9183],[-71.2012,-29.9185],[-71.2006,-29.9187],[-71.1982,-29.9219],[-71.1969,-29.9238],[-71.1959,-29.9257],[-71.1983,-29.9267],[-71.1997,-29.9258],[-71.2037,-29.9281],[-71.2041,-29.9295],[-71.2085,-29.9299],[-71.2113,-29.9284],[-71.2147,-29.9261],[-71.2158,-29.9223,0.0],[-71.2162,-29.9208,0.0]]]}"
92,"{""type"":""Polygon"",""coordinates"":[[[-71.3477,-29.98],[-71.3475,-29.979],[-71.3471,-29.9787],[-71.346,-29.9777],[-71.3439,-29.976],[-71.3411,-29.9732],[-71.337,-29.971],[-71.3369,-29.971],[-71.3358,-29.9716],[-71.3357,-29.9718],[-71.3357,-29.972],[-71.3355,-29.9726],[-71.3351,-29.9737],[-71.3324,-29.9768],[-71.3308,-29.9772,0.0],[-71.3293,-29.9784],[-71.3283,-29.9794],[-71.3282,-29.9804],[-71.3308,-29.9837],[-71.3329,-29.9874,0.0],[-71.3351,-29.9876],[-71.3357,-29.9876],[-71.3394,-29.9873],[-71.3408,-29.9874,0.0],[-71.3419,-29.9875],[-71.3447,-29.9875],[-71.3453,-29.9875],[-71.3469,-29.9855],[-71.3471,-29.9848],[-71.3473,-29.9832],[-71.3477,-29.9805],[-71.3477,-29.98]]]}"
93,"{""type"":""Polygon"",""coordinates"":[[[-71.3175,-29.9643],[-71.3145,-29.9646],[-71.3137,-29.965,0.0],[-71.3117,-29.968],[-71.3131,-29.9705],[-71.317,-29.972],[-71.3169,-29.9724],[-71.3168,-29.9732],[-71.3166,-29.9737],[-71.3164,-29.974],[-71.3145,-29.9759],[-71.3136,-29.9762],[-71.3111,-29.9772],[-71.3099,-29.9763],[-71.3094,-29.9757],[-71.3074,-29.9736],[-71.3041,-29.9739],[-71.3036,-29.9738],[-71.3024,-29.9735],[-71.3014,-29.9721],[-71.3017,-29.9679],[-71.3019,-29.9666],[-71.3024,-29.9662],[-71.3061,-29.9634],[-71.3071,-29.9631],[-71.3075,-29.963],[-71.3085,-29.9633],[-71.3133,-29.9628],[-71.3169,-29.9628],[-71.3175,-29.9643]]]}"
94,"{""type"":""Polygon"",""coordinates"":[[[-71.2147,-29.9216,0.0],[-71.2136,-29.9212],[-71.2094,-29.9192],[-71.2079,-29.9186],[-71.2039,-29.9193],[-71.2017,-29.9183],[-71.2012,-29.9185],[-71.2007,-29.9187],[-71.1983,-29.9219],[-71.197,-29.924],[-71.196,-29.9257],[-71.1982,-29.9266],[-71.1997,-29.9258],[-71.2037,-29.9281],[-71.2041,-29.9295],[-71.2087,-29.9297],[-71.2113,-29.9284],[-71.2145,-29.9261],[-71.2147,-29.9216,0.0]]]}"
95,"{""type"":""Polygon"",""coordinates"":[[[-71.2465,-29.8754],[-71.2455,-29.8766],[-71.2446,-29.8776],[-71.2425,-29.881],[-71.2404,-29.8832],[-71.2392,-29.8847],[-71.2386,-29.8851],[-71.2375,-29.8851],[-71.2331,-29.8843],[-71.2314,-29.884],[-71.231,-29.884],[-71.2308,-29.8838],[-71.227,-29.8809],[-71.2259,-29.8805],[-71.2267,-29.8761],[-71.227,-29.8719],[-71.2265,-29.871],[-71.2265,-29.8709],[-71.2298,-29.868],[-71.234,-29.8669],[-71.2354,-29.867],[-71.2391,-29.8696],[-71.2394,-29.8698],[-71.2412,-29.871],[-71.2455,-29.873],[-71.2463,-29.8742],[-71.2465,-29.8754]]]}"
96,"{""type"":""Polygon"",""coordinates"":[[[-71.2513,-29.8739],[-71.2506,-29.8729],[-71.2504,-29.8728],[-71.2503,-29.8728],[-71.2484,-29.8716],[-71.2476,-29.8682],[-71.2474,-29.8677],[-71.2463,-29.8658],[-71.2454,-29.865],[-71.2431,-29.8643],[-71.2405,-29.8625],[-71.2397,-29.8624],[-71.2382,-29.8626],[-71.2355,-29.8641],[-71.2342,-29.8654],[-71.2325,-29.8687],[-71.2332,-29.87],[-71.2371,-29.8724,0.0],[-71.2409,-29.8749],[-71.2423,-29.8758],[-71.2453,-29.878,0.0],[-71.246,-29.8784,0.0],[-71.2497,-29.8755],[-71.2511,-29.8742],[-71.2513,-29.8739]]]}"
97,"{""type"":""Polygon"",""coordinates"":[[[-71.3064,-29.9794],[-71.3052,-29.9791],[-71.304,-29.9747],[-71.3047,-29.9741],[-71.3026,-29.9715],[-71.3024,-29.9715],[-71.3009,-29.9724],[-71.3003,-29.9728],[-71.2989,-29.9736,0.0],[-71.2987,-29.9737],[-71.2985,-29.9738,0.0],[-71.2985,-29.9738,0.0],[-71.2985,-29.9738],[-71.2978,-29.9742],[-71.2978,-29.9743],[-71.2978,-29.9744],[-71.2979,-29.9745],[-71.2981,-29.9748],[-71.3004,-29.9791],[-71.3004,-29.9793],[-71.3006,-29.9796],[-71.3034,-29.9807],[-71.3047,-29.9808],[-71.3064,-29.9794]]]}"
