"ID","walkshed.text"
60,"{""type"":""Polygon"",""coordinates"":[[[-73.1029,-36.7954,0.0],[-73.101,-36.7948],[-73.1003,-36.7946],[-73.0994,-36.7945],[-73.099,-36.7944],[-73.0944,-36.7926,0.0],[-73.0915,-36.7917],[-73.0914,-36.7917],[-73.0909,-36.7917,0.0],[-73.0908,-36.7917],[-73.0908,-36.7917,0.0],[-73.0908,-36.7917,0.0],[-73.0908,-36.7917,0.0],[-73.0907,-36.7917,0.0],[-73.0869,-36.7926],[-73.0858,-36.794],[-73.0827,-36.7963,0.0],[-73.0823,-36.7967],[-73.0811,-36.7991],[-73.0808,-36.8017],[-73.0815,-36.8035],[-73.0815,-36.8036],[-73.0843,-36.8055],[-73.0885,-36.8071],[-73.0911,-36.8069],[-73.0954,-36.8068],[-73.0965,-36.8064],[-73.0977,-36.8059],[-73.0993,-36.8052],[-73.0999,-36.8049],[-73.1002,-36.8046,0.0],[-73.1006,-36.8038],[-73.102,-36.8011],[-73.1026,-36.797],[-73.1029,-36.7954,0.0]]]}"
61,"{""type"":""Polygon"",""coordinates"":[[[-73.0947,-36.7808,0.0],[-73.0947,-36.7808],[-73.0947,-36.7808,0.0],[-73.0946,-36.7808,0.0],[-73.0946,-36.7809,0.0],[-73.0946,-36.7809,0.0],[-73.0945,-36.7809,0.0],[-73.0945,-36.7809,0.0],[-73.0931,-36.7813,0.0],[-73.0923,-36.7814],[-73.0911,-36.7818,0.0],[-73.0904,-36.7818],[-73.0901,-36.7818],[-73.0895,-36.782],[-73.089,-36.7822],[-73.0897,-36.787],[-73.0898,-36.787],[-73.0899,-36.7871],[-73.0898,-36.7873],[-73.0898,-36.788],[-73.087,-36.7901,0.0],[-73.0848,-36.7915],[-73.0824,-36.7918],[-73.0803,-36.7915],[-73.0791,-36.7908],[-73.0787,-36.7905],[-73.0787,-36.7901],[-73.0794,-36.7873],[-73.0762,-36.7851],[-73.0758,-36.7851],[-73.0746,-36.7851],[-73.0739,-36.7851],[-73.0775,-36.7839],[-73.0787,-36.7825],[-73.0808,-36.7792],[-73.0822,-36.7781],[-73.0823,-36.778],[-73.0852,-36.7757],[-73.0853,-36.7757],[-73.086,-36.7763],[-73.0901,-36.7787],[-73.0947,-36.7808,0.0],[-73.0947,-36.7808,0.0]]]}"
62,"{""type"":""Polygon"",""coordinates"":[[[-73.0959,-36.7454,0.0],[-73.0946,-36.7478,0.0],[-73.0932,-36.7507,0.0],[-73.0923,-36.7538,0.0],[-73.0919,-36.7548],[-73.0917,-36.7552,0.0],[-73.0917,-36.7553,0.0],[-73.0917,-36.7553,0.0],[-73.0916,-36.7555],[-73.0915,-36.7555,0.0],[-73.0915,-36.7555,0.0],[-73.0915,-36.7555,0.0],[-73.0869,-36.7571],[-73.0847,-36.757,0.0],[-73.0831,-36.7549],[-73.0825,-36.7535],[-73.0798,-36.7495],[-73.0795,-36.7493],[-73.0793,-36.7493],[-73.0806,-36.745],[-73.0818,-36.744],[-73.0823,-36.7436],[-73.0824,-36.7435],[-73.0858,-36.7409],[-73.0872,-36.7399],[-73.0876,-36.7396],[-73.0897,-36.7393,0.0],[-73.0921,-36.7409],[-73.0945,-36.7436],[-73.0959,-36.7454,0.0]]]}"
63,"{""type"":""Polygon"",""coordinates"":[[[-73.1178,-36.7831],[-73.1174,-36.7817],[-73.117,-36.7806],[-73.1157,-36.7766],[-73.1163,-36.7755],[-73.1139,-36.7738],[-73.1139,-36.7738],[-73.1137,-36.7737],[-73.1137,-36.7737],[-73.1136,-36.7739],[-73.1136,-36.774],[-73.1135,-36.7743],[-73.1116,-36.7766],[-73.1076,-36.7748],[-73.1065,-36.7741],[-73.1034,-36.7753],[-73.1009,-36.7758],[-73.0972,-36.7766],[-73.0946,-36.7808],[-73.0946,-36.7809,0.0],[-73.0954,-36.7839],[-73.0958,-36.7846],[-73.0967,-36.7854,0.0],[-73.0991,-36.7874],[-73.1017,-36.7894],[-73.1019,-36.7895,0.0],[-73.105,-36.7901,0.0],[-73.1086,-36.7896],[-73.11,-36.7876],[-73.1124,-36.7861,0.0],[-73.1134,-36.7856,0.0],[-73.1162,-36.7838],[-73.1178,-36.7831]]]}"
64,"{""type"":""Polygon"",""coordinates"":[[[-73.1208,-36.7872],[-73.1185,-36.7849],[-73.1174,-36.7819],[-73.1174,-36.7817],[-73.1173,-36.7813],[-73.1147,-36.778],[-73.1142,-36.7777],[-73.1127,-36.7776,0.0],[-73.1125,-36.7777],[-73.1097,-36.7788],[-73.107,-36.7803,0.0],[-73.1041,-36.7817,0.0],[-73.1017,-36.7836,0.0],[-73.0981,-36.7867,0.0],[-73.0985,-36.787],[-73.0991,-36.7874,0.0],[-73.1012,-36.7895,0.0],[-73.1032,-36.7936,0.0],[-73.107,-36.7967,0.0],[-73.1109,-36.7952],[-73.1145,-36.7956,0.0],[-73.1154,-36.7951],[-73.1162,-36.7944],[-73.1164,-36.7941],[-73.1169,-36.7936,0.0],[-73.1188,-36.7892],[-73.1208,-36.7872]]]}"
65,"{""type"":""Polygon"",""coordinates"":[[[-73.1295,-36.7228],[-73.1281,-36.7203],[-73.1274,-36.7198],[-73.1271,-36.7197],[-73.126,-36.7195],[-73.1213,-36.7185],[-73.1195,-36.7176],[-73.1185,-36.7178,0.0],[-73.1182,-36.7179],[-73.1137,-36.7199],[-73.1131,-36.7201],[-73.1125,-36.7206],[-73.1119,-36.7211],[-73.1099,-36.7228],[-73.1094,-36.7248,0.0],[-73.1122,-36.7276],[-73.1148,-36.7313],[-73.1186,-36.7319],[-73.1199,-36.7277],[-73.1246,-36.7264],[-73.1275,-36.7275],[-73.1291,-36.7255],[-73.1294,-36.724],[-73.1295,-36.7228]]]}"
66,"{""type"":""Polygon"",""coordinates"":[[[-73.0071,-36.7399],[-73.0067,-36.7426],[-73.0067,-36.7426],[-73.0059,-36.7454],[-73.0054,-36.7449],[-73.0037,-36.7442],[-73.0001,-36.7472,0.0],[-72.9999,-36.7474,0.0],[-72.9958,-36.7477],[-72.9952,-36.7477],[-72.9938,-36.7469],[-72.9911,-36.744],[-72.9899,-36.7412],[-72.9885,-36.7384],[-72.9879,-36.7371],[-72.9869,-36.734],[-72.9888,-36.7327],[-72.9904,-36.7321],[-72.9909,-36.7322],[-72.9913,-36.7327],[-72.9935,-36.7348],[-72.9964,-36.7367],[-72.9983,-36.737],[-72.9995,-36.7372],[-73.0014,-36.7374],[-73.0047,-36.7377],[-73.0066,-36.7391],[-73.007,-36.7397],[-73.0071,-36.7398],[-73.0071,-36.7399]]]}"
67,"{""type"":""Polygon"",""coordinates"":[[[-73.0071,-36.7399],[-73.0067,-36.7426],[-73.0067,-36.7426],[-73.006,-36.7455],[-73.0054,-36.7449],[-73.0037,-36.7442],[-73.0007,-36.748],[-73.0004,-36.7491,0.0],[-72.9993,-36.7517,0.0],[-72.9966,-36.7505],[-72.9951,-36.7497],[-72.9923,-36.7475],[-72.9917,-36.7465],[-72.9913,-36.744],[-72.99,-36.7404],[-72.9887,-36.738],[-72.9884,-36.7373],[-72.99,-36.7366],[-72.9937,-36.735],[-72.9964,-36.7367],[-72.9983,-36.737],[-72.9995,-36.7372],[-73.0014,-36.7374],[-73.0047,-36.7377],[-73.0066,-36.7391],[-73.007,-36.7397],[-73.0071,-36.7398],[-73.0071,-36.7399]]]}"
68,"{""type"":""Polygon"",""coordinates"":[[[-73.0046,-36.7383],[-73.0044,-36.7377],[-73.0014,-36.7374],[-72.9995,-36.7372],[-72.9983,-36.737],[-72.9944,-36.7357],[-72.9935,-36.7348],[-72.9928,-36.7343],[-72.9916,-36.7301],[-72.9916,-36.7298],[-72.9916,-36.7298,0.0],[-72.9916,-36.7298],[-72.9879,-36.7307],[-72.9853,-36.7315],[-72.9843,-36.732],[-72.9847,-36.7321],[-72.9849,-36.7322],[-72.9851,-36.7323,0.0],[-72.9852,-36.7323],[-72.9848,-36.7373],[-72.9844,-36.7373],[-72.9842,-36.7374],[-72.9833,-36.7376],[-72.9819,-36.7376],[-72.9818,-36.7377],[-72.9818,-36.7377],[-72.985,-36.7392],[-72.985,-36.7392],[-72.9853,-36.7392],[-72.9879,-36.7433],[-72.9879,-36.7435],[-72.9871,-36.7451],[-72.9917,-36.7465],[-72.9928,-36.7473],[-72.9937,-36.7476],[-72.9954,-36.7465,0.0],[-72.9991,-36.7453],[-73.001,-36.7427],[-73.004,-36.7426],[-73.0046,-36.7426],[-73.0046,-36.7383]]]}"
69,"{""type"":""Polygon"",""coordinates"":[[[-72.983,-36.7142],[-72.9811,-36.7187,0.0],[-72.9808,-36.7187,0.0],[-72.9804,-36.7185],[-72.9798,-36.718,0.0],[-72.9786,-36.7161],[-72.9741,-36.7156],[-72.9731,-36.7167,0.0],[-72.9728,-36.7174],[-72.9719,-36.7173],[-72.9717,-36.7173],[-72.9699,-36.7169],[-72.9695,-36.7166],[-72.9694,-36.7164],[-72.9675,-36.7124],[-72.9676,-36.7121],[-72.9689,-36.7117],[-72.9699,-36.7115],[-72.9716,-36.7104],[-72.9735,-36.7096],[-72.9731,-36.7052,0.0],[-72.9714,-36.7046,0.0],[-72.9715,-36.7038,0.0],[-72.9749,-36.704,0.0],[-72.9742,-36.7058,0.0],[-72.9758,-36.7091,0.0],[-72.976,-36.7093],[-72.9776,-36.7105],[-72.9813,-36.7128],[-72.983,-36.7142]]]}"
70,"{""type"":""Polygon"",""coordinates"":[[[-73.0154,-36.7648],[-73.0137,-36.7684],[-73.0137,-36.7697,0.0],[-73.0135,-36.7704],[-73.0127,-36.7707],[-73.0125,-36.7708],[-73.0114,-36.7686],[-73.0114,-36.768],[-73.0124,-36.7645],[-73.013,-36.7639],[-73.0134,-36.7638],[-73.0152,-36.7644],[-73.0153,-36.7645],[-73.0154,-36.7648]]]}"
71,"{""type"":""Polygon"",""coordinates"":[[[-72.984,-36.7207],[-72.984,-36.7207],[-72.9831,-36.7229],[-72.98,-36.7269],[-72.9784,-36.7275],[-72.9752,-36.7268],[-72.9746,-36.7267],[-72.9742,-36.7264],[-72.9738,-36.7259],[-72.9736,-36.7256],[-72.9752,-36.722],[-72.9749,-36.7189,0.0],[-72.9762,-36.7203,0.0],[-72.9768,-36.721],[-72.9817,-36.7222],[-72.984,-36.7207],[-72.984,-36.7207]]]}"
72,"{""type"":""Polygon"",""coordinates"":[[[-73.0258,-36.7766],[-73.0254,-36.774],[-73.0242,-36.7729],[-73.023,-36.7732],[-73.0221,-36.7736],[-73.0185,-36.775],[-73.0158,-36.7736,0.0],[-73.0161,-36.7746,0.0],[-73.0182,-36.7779,0.0],[-73.0206,-36.7817,0.0],[-73.0215,-36.7832],[-73.0214,-36.7831],[-73.0214,-36.783],[-73.0214,-36.7808],[-73.0216,-36.7798],[-73.0218,-36.7789,0.0],[-73.0258,-36.7766]]]}"
73,"{""type"":""Polygon"",""coordinates"":[[[-73.0058,-36.7388],[-73.0047,-36.7377],[-73.0014,-36.7374],[-72.9995,-36.7372],[-72.9983,-36.737],[-72.9966,-36.7367],[-72.9935,-36.7348],[-72.9928,-36.7343],[-72.9916,-36.7302],[-72.9881,-36.731],[-72.9852,-36.7323],[-72.9852,-36.7323],[-72.9848,-36.7373],[-72.9844,-36.7373],[-72.9842,-36.7374],[-72.9833,-36.7376],[-72.9826,-36.7376],[-72.9832,-36.7379],[-72.9859,-36.7392],[-72.9879,-36.7435],[-72.9878,-36.7446],[-72.9902,-36.7456],[-72.9923,-36.7475],[-72.9939,-36.748],[-72.9952,-36.7475],[-72.9995,-36.7462,0.0],[-73.0036,-36.7434],[-73.0039,-36.7433],[-73.0052,-36.7432],[-73.0058,-36.7388]]]}"
74,"{""type"":""Polygon"",""coordinates"":[[[-72.964,-36.609],[-72.9639,-36.6116],[-72.9635,-36.614],[-72.9632,-36.6174],[-72.9632,-36.6174],[-72.9631,-36.6175],[-72.9631,-36.6175],[-72.9631,-36.6175],[-72.9619,-36.6178],[-72.9613,-36.618],[-72.9608,-36.6182],[-72.9574,-36.6215],[-72.9568,-36.6232],[-72.9567,-36.6234],[-72.9566,-36.6233],[-72.9555,-36.6227],[-72.955,-36.6224],[-72.951,-36.6201],[-72.9479,-36.6202],[-72.9458,-36.6173],[-72.9468,-36.6126],[-72.9466,-36.6105],[-72.9466,-36.6091],[-72.9467,-36.6084],[-72.95,-36.6055],[-72.9514,-36.6053],[-72.9541,-36.6051],[-72.9587,-36.6068],[-72.9608,-36.6072],[-72.961,-36.6073],[-72.9629,-36.6079],[-72.964,-36.609]]]}"
75,"{""type"":""Polygon"",""coordinates"":[[[-72.9558,-36.634],[-72.9558,-36.634],[-72.9553,-36.6333],[-72.954,-36.6335],[-72.9512,-36.634],[-72.9506,-36.6343],[-72.949,-36.6359],[-72.9484,-36.6367],[-72.9483,-36.6368],[-72.9473,-36.6401],[-72.9472,-36.6416],[-72.9476,-36.6431],[-72.949,-36.6449],[-72.9509,-36.645],[-72.9513,-36.6444],[-72.9513,-36.644],[-72.9511,-36.6431],[-72.9525,-36.6389],[-72.9525,-36.6388],[-72.9536,-36.6367],[-72.9558,-36.634]]]}"
76,"{""type"":""Polygon"",""coordinates"":[[[-72.9639,-36.6091],[-72.9638,-36.6101],[-72.9637,-36.6115],[-72.9632,-36.6144],[-72.9632,-36.6169],[-72.9632,-36.6174],[-72.9632,-36.6174],[-72.9631,-36.6175],[-72.9631,-36.6175],[-72.9631,-36.6175],[-72.9619,-36.6178],[-72.9613,-36.618],[-72.9608,-36.6182],[-72.9574,-36.6215],[-72.9568,-36.6232],[-72.9567,-36.6233],[-72.9567,-36.6233],[-72.9554,-36.623],[-72.9548,-36.6226],[-72.9511,-36.6205],[-72.9478,-36.6204],[-72.9456,-36.6173],[-72.9469,-36.6129],[-72.9465,-36.6122],[-72.9464,-36.6122],[-72.9461,-36.6099],[-72.9459,-36.6081],[-72.9495,-36.6047],[-72.9517,-36.6047],[-72.954,-36.605],[-72.9585,-36.6069],[-72.961,-36.6073],[-72.9622,-36.6078],[-72.9627,-36.608],[-72.9639,-36.6091]]]}"
77,"{""type"":""Polygon"",""coordinates"":[[[-72.9632,-36.6144],[-72.9632,-36.6169],[-72.9632,-36.6174],[-72.9632,-36.6174],[-72.9631,-36.6175],[-72.9631,-36.6175],[-72.9631,-36.6175],[-72.9619,-36.6178],[-72.9613,-36.618],[-72.9608,-36.6182],[-72.9574,-36.6215],[-72.9568,-36.6234],[-72.9567,-36.6235],[-72.9565,-36.6235],[-72.9553,-36.6231],[-72.9521,-36.6224],[-72.9493,-36.6221],[-72.9471,-36.623],[-72.947,-36.6231],[-72.9456,-36.6227],[-72.9444,-36.6217],[-72.9445,-36.6198],[-72.9415,-36.617],[-72.9416,-36.6163],[-72.9423,-36.6161],[-72.9433,-36.6156],[-72.9469,-36.6129],[-72.9468,-36.6108],[-72.9468,-36.6093],[-72.9469,-36.6087],[-72.9473,-36.6086],[-72.9519,-36.607],[-72.9568,-36.6076],[-72.9604,-36.6094],[-72.9605,-36.6095],[-72.9606,-36.61],[-72.9627,-36.6144],[-72.9632,-36.6144]]]}"
78,"{""type"":""Polygon"",""coordinates"":[[[-72.9585,-36.6367],[-72.9581,-36.6361],[-72.9567,-36.6337],[-72.956,-36.6296],[-72.956,-36.6291],[-72.956,-36.6287],[-72.956,-36.6283],[-72.9559,-36.6281],[-72.9556,-36.6282],[-72.9553,-36.6308],[-72.9552,-36.631],[-72.9552,-36.6311],[-72.9512,-36.634],[-72.9506,-36.6343],[-72.9491,-36.6358],[-72.949,-36.6359],[-72.9484,-36.6367],[-72.9483,-36.6368],[-72.9473,-36.6401],[-72.9472,-36.6416],[-72.9476,-36.6431],[-72.949,-36.6449],[-72.9509,-36.645],[-72.9513,-36.6444],[-72.9513,-36.644],[-72.9511,-36.6431],[-72.9525,-36.6389],[-72.9525,-36.6388],[-72.9526,-36.6385],[-72.9532,-36.6372],[-72.9582,-36.6367],[-72.9583,-36.6368],[-72.9584,-36.6368],[-72.9585,-36.6367]]]}"
79,"{""type"":""Polygon"",""coordinates"":[[[-72.9694,-36.6112],[-72.9693,-36.611],[-72.9689,-36.6073],[-72.9692,-36.6057],[-72.9661,-36.6039],[-72.9635,-36.6033],[-72.9609,-36.6029],[-72.9605,-36.6032],[-72.9604,-36.6032],[-72.9596,-36.6057],[-72.9551,-36.6058],[-72.9537,-36.6038],[-72.9536,-36.6038],[-72.9521,-36.6059],[-72.952,-36.6067],[-72.952,-36.6071],[-72.9511,-36.6119],[-72.9508,-36.6127],[-72.9507,-36.6133],[-72.9536,-36.6156],[-72.9579,-36.618],[-72.9594,-36.6184],[-72.9619,-36.6178],[-72.9631,-36.6175],[-72.9631,-36.6175],[-72.9631,-36.6175],[-72.9632,-36.6174],[-72.9632,-36.6174],[-72.9632,-36.6169],[-72.9641,-36.6133],[-72.9663,-36.6117],[-72.9665,-36.6116],[-72.9694,-36.6112]]]}"
80,"{""type"":""Polygon"",""coordinates"":[[[-72.947,-36.5475],[-72.9459,-36.5484],[-72.9455,-36.5486],[-72.9417,-36.5508],[-72.9414,-36.5548],[-72.9414,-36.5549],[-72.9406,-36.5554],[-72.9401,-36.5552],[-72.9396,-36.5546],[-72.9394,-36.5544],[-72.9391,-36.554],[-72.9389,-36.5536],[-72.9353,-36.5513],[-72.9338,-36.5515],[-72.9329,-36.5516],[-72.9315,-36.5518],[-72.931,-36.5519],[-72.9301,-36.552],[-72.9291,-36.5511],[-72.9271,-36.5485],[-72.9269,-36.548],[-72.9254,-36.5443],[-72.9255,-36.5434],[-72.9255,-36.5433],[-72.929,-36.5433],[-72.9306,-36.5402],[-72.9312,-36.5394],[-72.9329,-36.5396],[-72.9327,-36.5404],[-72.9325,-36.5408],[-72.9341,-36.5452],[-72.9348,-36.5456],[-72.9356,-36.5461],[-72.937,-36.5467],[-72.9378,-36.5469],[-72.9388,-36.5471],[-72.9398,-36.5472],[-72.9406,-36.5473],[-72.9428,-36.5476],[-72.9446,-36.5477],[-72.947,-36.5475]]]}"
81,"{""type"":""Polygon"",""coordinates"":[[[-72.9667,-36.6112],[-72.9665,-36.6116],[-72.9663,-36.6117],[-72.9641,-36.6133],[-72.9632,-36.6169],[-72.9632,-36.6174],[-72.9632,-36.6174],[-72.9631,-36.6175],[-72.9631,-36.6175],[-72.9631,-36.6175],[-72.9619,-36.6178],[-72.9613,-36.618],[-72.9576,-36.6209],[-72.9575,-36.6209],[-72.9548,-36.6191],[-72.9534,-36.6162],[-72.9535,-36.616],[-72.9554,-36.6126],[-72.9561,-36.6089],[-72.9591,-36.6074],[-72.9593,-36.6073],[-72.9595,-36.6073],[-72.9599,-36.6074],[-72.9609,-36.6076],[-72.9624,-36.608],[-72.9652,-36.6092],[-72.9659,-36.6098],[-72.9663,-36.6104],[-72.9667,-36.6112]]]}"
82,"{""type"":""Polygon"",""coordinates"":[[[-72.9599,-36.6181],[-72.9587,-36.6194],[-72.9575,-36.6227],[-72.9574,-36.6229],[-72.9573,-36.6233],[-72.9572,-36.6236],[-72.9572,-36.6237],[-72.9572,-36.6238],[-72.9569,-36.6246],[-72.956,-36.6291],[-72.956,-36.6296],[-72.9569,-36.6342],[-72.9541,-36.6335],[-72.9494,-36.632],[-72.9492,-36.6321],[-72.9491,-36.6321],[-72.9481,-36.6322],[-72.9479,-36.6323],[-72.9477,-36.6322],[-72.9475,-36.6321],[-72.9488,-36.6281],[-72.9493,-36.6276],[-72.9502,-36.6227],[-72.9502,-36.6225],[-72.9503,-36.6224],[-72.952,-36.6205],[-72.9549,-36.6182],[-72.9567,-36.6174],[-72.9582,-36.6173],[-72.9595,-36.6177],[-72.9599,-36.6181]]]}"
83,"{""type"":""Polygon"",""coordinates"":[[[-72.7978,-36.6364],[-72.7962,-36.6374],[-72.7925,-36.6371],[-72.7907,-36.6368],[-72.7905,-36.6368],[-72.7902,-36.6367],[-72.7897,-36.6365],[-72.7893,-36.6363],[-72.7886,-36.6359],[-72.788,-36.6353],[-72.7876,-36.6345],[-72.7856,-36.6311],[-72.7828,-36.6323],[-72.7818,-36.6328],[-72.7828,-36.628],[-72.786,-36.6281],[-72.7872,-36.6284],[-72.7903,-36.6286],[-72.7938,-36.6269],[-72.7949,-36.6278],[-72.7955,-36.6291],[-72.7957,-36.6299],[-72.796,-36.6337],[-72.7971,-36.635],[-72.7978,-36.6364]]]}"
84,"{""type"":""Polygon"",""coordinates"":[[[-72.9613,-36.618],[-72.9612,-36.6173],[-72.9601,-36.6161],[-72.9573,-36.6136],[-72.9561,-36.6132],[-72.9554,-36.613],[-72.9533,-36.6129],[-72.9494,-36.6151],[-72.9475,-36.6174],[-72.947,-36.6201],[-72.9472,-36.6209],[-72.9489,-36.622],[-72.9505,-36.6266],[-72.9538,-36.6246],[-72.9568,-36.623],[-72.9574,-36.6215],[-72.9608,-36.6182],[-72.9613,-36.618]]]}"
85,"{""type"":""Polygon"",""coordinates"":[[[-72.9782,-36.5923],[-72.9773,-36.5964],[-72.9773,-36.5964],[-72.977,-36.5972],[-72.9769,-36.5975],[-72.9765,-36.5981],[-72.9758,-36.5987],[-72.9719,-36.6011],[-72.9719,-36.6012],[-72.9714,-36.6014],[-72.9717,-36.5977],[-72.9741,-36.5958],[-72.9763,-36.5929],[-72.9766,-36.5925],[-72.9768,-36.5923],[-72.9769,-36.5923],[-72.9782,-36.5923]]]}"
86,"{""type"":""Polygon"",""coordinates"":[[[-72.9546,-36.6181],[-72.9538,-36.6171],[-72.9533,-36.6166],[-72.9509,-36.6176],[-72.9505,-36.6178],[-72.9504,-36.6179],[-72.9476,-36.6191],[-72.9456,-36.6194],[-72.945,-36.6195],[-72.9447,-36.6197],[-72.9445,-36.6198],[-72.9438,-36.6209],[-72.94,-36.6235],[-72.9374,-36.6231],[-72.9372,-36.6231],[-72.9367,-36.6232],[-72.9361,-36.6232],[-72.9361,-36.6233],[-72.9361,-36.6234],[-72.9376,-36.624],[-72.9378,-36.624],[-72.942,-36.6238],[-72.9436,-36.6237],[-72.947,-36.6231],[-72.9471,-36.623],[-72.9501,-36.6192],[-72.9542,-36.6183],[-72.9546,-36.6181]]]}"
87,"{""type"":""Polygon"",""coordinates"":[[[-72.958,-36.6127],[-72.9575,-36.6146],[-72.9569,-36.6161],[-72.9553,-36.6169],[-72.9518,-36.6168],[-72.9506,-36.6157],[-72.9471,-36.6131],[-72.947,-36.613],[-72.9469,-36.6129],[-72.9465,-36.6122],[-72.9464,-36.6122],[-72.9456,-36.6094],[-72.9421,-36.6092],[-72.9411,-36.6095],[-72.9384,-36.6095],[-72.9379,-36.6096],[-72.9365,-36.6096],[-72.9367,-36.6096],[-72.9393,-36.6091],[-72.9402,-36.6087],[-72.9436,-36.6059],[-72.9438,-36.6057],[-72.9459,-36.6031],[-72.9463,-36.6029],[-72.949,-36.6071],[-72.952,-36.6095],[-72.9534,-36.6095],[-72.9553,-36.6099],[-72.9576,-36.611],[-72.958,-36.6127]]]}"
88,"{""type"":""Polygon"",""coordinates"":[[[-72.9579,-36.6073],[-72.9579,-36.6076],[-72.9579,-36.6108],[-72.9576,-36.6117],[-72.9574,-36.6119],[-72.9559,-36.6139],[-72.955,-36.6136],[-72.9537,-36.6132],[-72.9516,-36.6121],[-72.9515,-36.6121],[-72.9468,-36.6108],[-72.9466,-36.6105],[-72.9421,-36.6085],[-72.9419,-36.6086],[-72.9414,-36.6082],[-72.9435,-36.6061],[-72.943,-36.6019],[-72.9429,-36.6013],[-72.9431,-36.6011],[-72.9478,-36.6],[-72.9506,-36.5991],[-72.9529,-36.6012],[-72.9549,-36.6032],[-72.9573,-36.6069],[-72.9579,-36.6073]]]}"
89,"{""type"":""Polygon"",""coordinates"":[[[-72.95,-36.6173],[-72.9495,-36.6174],[-72.9493,-36.6175],[-72.9478,-36.6174],[-72.9468,-36.6174],[-72.9466,-36.6174],[-72.9457,-36.6173],[-72.9414,-36.6193],[-72.9411,-36.6194],[-72.9409,-36.6195],[-72.9392,-36.6195],[-72.9384,-36.6195],[-72.9357,-36.6186],[-72.9359,-36.616],[-72.9335,-36.6121],[-72.9321,-36.6112],[-72.9311,-36.6109],[-72.931,-36.6109],[-72.9348,-36.6102],[-72.9384,-36.613],[-72.9399,-36.6125],[-72.9418,-36.6114],[-72.9419,-36.6114],[-72.942,-36.6114],[-72.9437,-36.6115],[-72.9453,-36.6137],[-72.9455,-36.6141],[-72.9467,-36.6157],[-72.95,-36.6173]]]}"
90,"{""type"":""Polygon"",""coordinates"":[[[-72.9674,-36.6101],[-72.9674,-36.6104],[-72.967,-36.6113],[-72.9665,-36.6116],[-72.9663,-36.6117],[-72.9641,-36.6133],[-72.9632,-36.6169],[-72.9632,-36.6174],[-72.9632,-36.6174],[-72.9631,-36.6175],[-72.9631,-36.6175],[-72.9631,-36.6175],[-72.9619,-36.6178],[-72.9613,-36.618],[-72.9608,-36.6182],[-72.9587,-36.6194],[-72.9575,-36.6225],[-72.9575,-36.6227],[-72.9574,-36.6229],[-72.9573,-36.6233],[-72.9572,-36.6236],[-72.9572,-36.6237],[-72.9572,-36.6238],[-72.9569,-36.6246],[-72.956,-36.6256],[-72.956,-36.6256],[-72.9539,-36.6241],[-72.9534,-36.6233],[-72.9518,-36.6192],[-72.9506,-36.6186],[-72.9495,-36.6174],[-72.9497,-36.6165],[-72.9517,-36.6128],[-72.9523,-36.6117],[-72.9548,-36.6082],[-72.9548,-36.6082],[-72.9568,-36.6078],[-72.9603,-36.6093],[-72.9628,-36.6093],[-72.964,-36.609],[-72.9655,-36.6083],[-72.9661,-36.6085],[-72.9674,-36.6101]]]}"
91,"{""type"":""Polygon"",""coordinates"":[[[-72.967,-36.6112],[-72.9665,-36.6116],[-72.9663,-36.6117],[-72.9641,-36.6133],[-72.9632,-36.6169],[-72.9632,-36.6174],[-72.9632,-36.6174],[-72.9631,-36.6175],[-72.9631,-36.6175],[-72.9631,-36.6175],[-72.9619,-36.6178],[-72.9613,-36.618],[-72.9608,-36.6182],[-72.9587,-36.6194],[-72.9575,-36.6225],[-72.9575,-36.6227],[-72.9574,-36.6229],[-72.9573,-36.6233],[-72.9572,-36.6236],[-72.9572,-36.6237],[-72.9572,-36.6238],[-72.9569,-36.6246],[-72.9558,-36.627],[-72.9545,-36.6262],[-72.9541,-36.6258],[-72.9534,-36.6252],[-72.9529,-36.6247],[-72.9519,-36.6235],[-72.9493,-36.6193],[-72.9477,-36.6174],[-72.9503,-36.6132],[-72.9506,-36.6125],[-72.9508,-36.6118],[-72.9511,-36.611],[-72.9544,-36.6078],[-72.9567,-36.6073],[-72.9602,-36.6092],[-72.9647,-36.6091],[-72.9654,-36.609],[-72.9662,-36.6097],[-72.9665,-36.6102],[-72.967,-36.6112]]]}"
92,"{""type"":""Polygon"",""coordinates"":[[[-72.7998,-36.6378],[-72.7996,-36.6378],[-72.7995,-36.6378],[-72.7961,-36.6381],[-72.7948,-36.6365],[-72.7908,-36.6368],[-72.7907,-36.6368],[-72.7905,-36.6368],[-72.7902,-36.6367],[-72.7897,-36.6365],[-72.7893,-36.6363],[-72.7886,-36.6359],[-72.788,-36.6353],[-72.7869,-36.633],[-72.7834,-36.6321],[-72.784,-36.6291],[-72.786,-36.6281],[-72.7872,-36.6284],[-72.7903,-36.6286],[-72.7938,-36.6269],[-72.7949,-36.6278],[-72.7955,-36.6291],[-72.7957,-36.6299],[-72.796,-36.6337],[-72.7971,-36.635],[-72.7998,-36.6378]]]}"
