"ID","walkshed.text"
677,"{""type"":""Polygon"",""coordinates"":[[[-70.5777,-33.5688,0.0],[-70.5753,-33.5656],[-70.5748,-33.5647,0.0],[-70.5712,-33.5614],[-70.57,-33.5599,0.0],[-70.5693,-33.5596],[-70.565,-33.5587],[-70.5643,-33.559],[-70.564,-33.5592],[-70.5635,-33.5595],[-70.5627,-33.5599,0.0],[-70.5585,-33.5611],[-70.557,-33.5613],[-70.5566,-33.5614],[-70.5561,-33.5616],[-70.5553,-33.5627],[-70.5551,-33.5629],[-70.5551,-33.563],[-70.5542,-33.5678],[-70.5548,-33.5691,0.0],[-70.557,-33.5716],[-70.5599,-33.5756],[-70.5618,-33.5762],[-70.5644,-33.5767],[-70.5652,-33.5762,0.0],[-70.5672,-33.5751],[-70.5714,-33.5731,0.0],[-70.5731,-33.5722],[-70.5756,-33.5706,0.0],[-70.5777,-33.5688,0.0]]]}"
678,"{""type"":""Polygon"",""coordinates"":[[[-70.6944,-33.5018],[-70.6942,-33.5024,0.0],[-70.6921,-33.5063,0.0],[-70.6921,-33.5063,0.0],[-70.6921,-33.5063,0.0],[-70.6921,-33.5063,0.0],[-70.6921,-33.5063],[-70.6921,-33.5063,0.0],[-70.6921,-33.5063],[-70.692,-33.5063,0.0],[-70.692,-33.5063,0.0],[-70.692,-33.5063,0.0],[-70.692,-33.5063,0.0],[-70.6919,-33.5064,0.0],[-70.6897,-33.5061],[-70.6888,-33.5059,0.0],[-70.6847,-33.5054,0.0],[-70.6842,-33.505],[-70.6839,-33.5043],[-70.6814,-33.5003],[-70.6807,-33.4999],[-70.6807,-33.4999],[-70.6804,-33.4997],[-70.679,-33.499,0.0],[-70.6775,-33.4984],[-70.6773,-33.4984],[-70.6771,-33.4974],[-70.6775,-33.496,0.0],[-70.6795,-33.4934],[-70.682,-33.4906],[-70.6854,-33.4885],[-70.686,-33.4881],[-70.6874,-33.4875,0.0],[-70.6881,-33.4877],[-70.6882,-33.488],[-70.6899,-33.4921],[-70.6916,-33.4961],[-70.6934,-33.4998],[-70.694,-33.501],[-70.6944,-33.5018]]]}"
679,"{""type"":""Polygon"",""coordinates"":[[[-70.6128,-33.5904],[-70.61,-33.5872],[-70.6096,-33.5866,0.0],[-70.6052,-33.5846],[-70.6049,-33.5842],[-70.604,-33.5832],[-70.6036,-33.5827],[-70.6023,-33.5823,0.0],[-70.5994,-33.5842,0.0],[-70.5975,-33.5852,0.0],[-70.5941,-33.5873,0.0],[-70.5963,-33.5898,0.0],[-70.5986,-33.5911],[-70.6001,-33.5954],[-70.6,-33.5956],[-70.6,-33.5959],[-70.6,-33.5961],[-70.5999,-33.5964],[-70.5999,-33.5967],[-70.5998,-33.5971],[-70.6014,-33.5973],[-70.6022,-33.5974],[-70.6063,-33.5983],[-70.607,-33.598],[-70.611,-33.5952],[-70.6124,-33.5948],[-70.6127,-33.5942],[-70.6128,-33.5904]]]}"
680,"{""type"":""Polygon"",""coordinates"":[[[-70.7332,-33.4974],[-70.732,-33.5021],[-70.7304,-33.5043],[-70.7297,-33.5051],[-70.7268,-33.5069,0.0],[-70.7256,-33.5071],[-70.7239,-33.5073],[-70.7229,-33.5074],[-70.7183,-33.5081,0.0],[-70.717,-33.5076,0.0],[-70.7169,-33.5075],[-70.7168,-33.5075,0.0],[-70.7168,-33.5075,0.0],[-70.7136,-33.5059,0.0],[-70.7135,-33.5058],[-70.7135,-33.5057,0.0],[-70.7134,-33.5053],[-70.7141,-33.5044],[-70.713,-33.5003],[-70.7139,-33.4989],[-70.7143,-33.4987],[-70.7146,-33.4984],[-70.7149,-33.4982],[-70.7152,-33.498],[-70.7155,-33.4978],[-70.7157,-33.4976],[-70.7186,-33.4955],[-70.7194,-33.4939],[-70.72,-33.4932],[-70.7236,-33.4928],[-70.7276,-33.4937],[-70.728,-33.4939],[-70.7296,-33.4948],[-70.7332,-33.4974]]]}"
681,"{""type"":""Polygon"",""coordinates"":[[[-70.6801,-33.5812],[-70.6757,-33.5793,0.0],[-70.6756,-33.5794,0.0],[-70.6749,-33.5803,0.0],[-70.6744,-33.5813],[-70.6741,-33.5818],[-70.6704,-33.5832],[-70.6691,-33.5827],[-70.6688,-33.5825],[-70.6685,-33.5823],[-70.668,-33.582],[-70.6665,-33.5812],[-70.6657,-33.5809],[-70.6649,-33.5805],[-70.6642,-33.58,0.0],[-70.6636,-33.5797],[-70.6635,-33.5797],[-70.663,-33.5794],[-70.6624,-33.5791],[-70.6615,-33.5785,0.0],[-70.6614,-33.5786,0.0],[-70.66,-33.5804,0.0],[-70.6578,-33.583,0.0],[-70.6564,-33.5846],[-70.6551,-33.5861,0.0],[-70.6551,-33.5862],[-70.658,-33.5876],[-70.6602,-33.5891],[-70.6617,-33.59],[-70.6636,-33.5913],[-70.667,-33.5927],[-70.6681,-33.5931],[-70.6717,-33.5929],[-70.6721,-33.5927],[-70.6743,-33.5901],[-70.6752,-33.5886,0.0],[-70.6776,-33.5859,0.0],[-70.678,-33.5855,0.0],[-70.6793,-33.5834],[-70.6801,-33.5812]]]}"
682,"{""type"":""Polygon"",""coordinates"":[[[-70.5761,-33.4807,0.0],[-70.5761,-33.4807],[-70.5761,-33.4808,0.0],[-70.5761,-33.4808,0.0],[-70.5761,-33.4808,0.0],[-70.5761,-33.4808,0.0],[-70.576,-33.4808,0.0],[-70.576,-33.4808,0.0],[-70.576,-33.4808,0.0],[-70.576,-33.4808,0.0],[-70.576,-33.4808,0.0],[-70.576,-33.4808,0.0],[-70.5756,-33.4809,0.0],[-70.5756,-33.4809,0.0],[-70.5756,-33.4809,0.0],[-70.5756,-33.4809,0.0],[-70.5756,-33.4809,0.0],[-70.5751,-33.4811],[-70.5746,-33.4812,0.0],[-70.5741,-33.4814,0.0],[-70.5739,-33.4814,0.0],[-70.5722,-33.4819],[-70.5714,-33.4822,0.0],[-70.5706,-33.4824],[-70.5698,-33.4827],[-70.5688,-33.483],[-70.568,-33.4832,0.0],[-70.5674,-33.4834],[-70.5665,-33.4837],[-70.5646,-33.4843,0.0],[-70.5639,-33.4845],[-70.5606,-33.4856],[-70.5588,-33.4887],[-70.5592,-33.4922],[-70.5584,-33.4917],[-70.556,-33.4903],[-70.5518,-33.4883],[-70.5516,-33.4882],[-70.5532,-33.4849],[-70.5546,-33.4829],[-70.5581,-33.4798,0.0],[-70.5589,-33.4788],[-70.5612,-33.4761],[-70.5624,-33.4759],[-70.5653,-33.476,0.0],[-70.5699,-33.4781],[-70.5729,-33.4792],[-70.5761,-33.4807,0.0]]]}"
683,"{""type"":""Polygon"",""coordinates"":[[[-70.7625,-33.3632],[-70.7622,-33.3623],[-70.7602,-33.3602],[-70.7599,-33.3598],[-70.7597,-33.3598],[-70.7574,-33.3551],[-70.7549,-33.3551],[-70.7521,-33.3543],[-70.7496,-33.3548],[-70.7472,-33.3562],[-70.7443,-33.3572],[-70.7435,-33.3575],[-70.7426,-33.3577,0.0],[-70.7412,-33.3584,0.0],[-70.7402,-33.3589,0.0],[-70.7393,-33.3599],[-70.7381,-33.3628,0.0],[-70.7409,-33.3662,0.0],[-70.7435,-33.3679],[-70.7449,-33.3686,0.0],[-70.7466,-33.3694,0.0],[-70.7484,-33.3701],[-70.7489,-33.37],[-70.7497,-33.3698],[-70.7539,-33.3699],[-70.7548,-33.3703],[-70.7554,-33.3695],[-70.7584,-33.3659],[-70.7625,-33.3632]]]}"
684,"{""type"":""Polygon"",""coordinates"":[[[-70.7759,-33.444,0.0],[-70.7756,-33.4441,0.0],[-70.7756,-33.4441,0.0],[-70.7756,-33.4441,0.0],[-70.7756,-33.4441],[-70.7756,-33.4441,0.0],[-70.7756,-33.4441,0.0],[-70.7756,-33.4441,0.0],[-70.7756,-33.4441,0.0],[-70.7756,-33.4441,0.0],[-70.7754,-33.4441,0.0],[-70.7752,-33.4441,0.0],[-70.7752,-33.4441,0.0],[-70.7751,-33.4441,0.0],[-70.7739,-33.4439,0.0],[-70.7735,-33.4438,0.0],[-70.7695,-33.4466],[-70.7671,-33.4481,0.0],[-70.7644,-33.4485],[-70.7611,-33.4484,0.0],[-70.7581,-33.4489],[-70.7542,-33.4471,0.0],[-70.7502,-33.4443],[-70.7524,-33.4417],[-70.7535,-33.4401,0.0],[-70.7546,-33.439],[-70.757,-33.4358,0.0],[-70.759,-33.4333],[-70.7596,-33.4327],[-70.7624,-33.4322,0.0],[-70.765,-33.4334,0.0],[-70.7664,-33.4342,0.0],[-70.7678,-33.4353],[-70.7714,-33.4377],[-70.7743,-33.4417],[-70.7759,-33.444,0.0]]]}"
685,"{""type"":""Polygon"",""coordinates"":[[[-70.7146,-33.436,0.0],[-70.7144,-33.4363],[-70.7127,-33.4379],[-70.7108,-33.4397,0.0],[-70.7089,-33.442],[-70.7073,-33.4429,0.0],[-70.7043,-33.4434],[-70.7026,-33.4446,0.0],[-70.6994,-33.4421],[-70.6987,-33.4415],[-70.6978,-33.4407],[-70.6971,-33.44],[-70.6962,-33.4391],[-70.6958,-33.4388,0.0],[-70.6933,-33.4363,0.0],[-70.6908,-33.434,0.0],[-70.6922,-33.4318],[-70.6963,-33.4293],[-70.6976,-33.4282],[-70.7,-33.4256],[-70.7013,-33.4243],[-70.7028,-33.4245,0.0],[-70.7031,-33.4247,0.0],[-70.7065,-33.4265,0.0],[-70.7085,-33.4276],[-70.7114,-33.4311],[-70.7137,-33.4324],[-70.714,-33.4336],[-70.7146,-33.436,0.0]]]}"
686,"{""type"":""Polygon"",""coordinates"":[[[-70.6158,-33.5642],[-70.6118,-33.5669],[-70.6114,-33.5673],[-70.6099,-33.5684],[-70.6092,-33.5689],[-70.6089,-33.5689],[-70.6088,-33.5683],[-70.6088,-33.5679],[-70.6045,-33.5657],[-70.6003,-33.5667],[-70.5979,-33.5691,0.0],[-70.5977,-33.569,0.0],[-70.5967,-33.5684],[-70.5959,-33.5675,0.0],[-70.5942,-33.5651],[-70.5927,-33.5631],[-70.5908,-33.5614,0.0],[-70.5946,-33.559],[-70.5956,-33.5584],[-70.5958,-33.5582],[-70.5963,-33.5579],[-70.5971,-33.5574],[-70.5987,-33.5565],[-70.6019,-33.554],[-70.6057,-33.5534],[-70.6075,-33.5531,0.0],[-70.6085,-33.554,0.0],[-70.6086,-33.5541,0.0],[-70.6116,-33.5578,0.0],[-70.6146,-33.5605],[-70.6153,-33.5625],[-70.6158,-33.5642]]]}"
687,"{""type"":""Polygon"",""coordinates"":[[[-70.7847,-33.5311],[-70.7828,-33.5336],[-70.7816,-33.5356],[-70.7795,-33.5364],[-70.7778,-33.537],[-70.7748,-33.5367],[-70.7724,-33.5372],[-70.7712,-33.5373,0.0],[-70.7685,-33.5375],[-70.767,-33.5334],[-70.7658,-33.5326],[-70.7657,-33.5325],[-70.7653,-33.5322],[-70.7652,-33.5322],[-70.7649,-33.532],[-70.7628,-33.5293],[-70.7621,-33.5277],[-70.7627,-33.527,0.0],[-70.7629,-33.5268,0.0],[-70.7658,-33.5247],[-70.7693,-33.5218],[-70.7699,-33.5213,0.0],[-70.7708,-33.5206,0.0],[-70.7754,-33.519,0.0],[-70.7793,-33.5216],[-70.7794,-33.5217],[-70.7823,-33.5245,0.0],[-70.7823,-33.5247],[-70.7822,-33.5261],[-70.7838,-33.5297],[-70.7845,-33.5303],[-70.7846,-33.5307],[-70.7847,-33.5311]]]}"
688,"{""type"":""Polygon"",""coordinates"":[[[-70.7533,-33.4655,0.0],[-70.7533,-33.4655,0.0],[-70.7533,-33.4655,0.0],[-70.7533,-33.4655,0.0],[-70.7533,-33.4655],[-70.7533,-33.4655,0.0],[-70.7533,-33.4655,0.0],[-70.7533,-33.4655,0.0],[-70.7533,-33.4655,0.0],[-70.7533,-33.4655,0.0],[-70.7533,-33.4655,0.0],[-70.7533,-33.4655,0.0],[-70.7533,-33.4655,0.0],[-70.7533,-33.4655,0.0],[-70.7533,-33.4655,0.0],[-70.7532,-33.4655,0.0],[-70.7532,-33.4655,0.0],[-70.7532,-33.4655,0.0],[-70.7532,-33.4655,0.0],[-70.7531,-33.4655,0.0],[-70.7531,-33.4655,0.0],[-70.753,-33.4655,0.0],[-70.753,-33.4655,0.0],[-70.753,-33.4655,0.0],[-70.753,-33.4655,0.0],[-70.753,-33.4655,0.0],[-70.753,-33.4655,0.0],[-70.753,-33.4655,0.0],[-70.7529,-33.4655,0.0],[-70.7529,-33.4655,0.0],[-70.7529,-33.4655,0.0],[-70.7529,-33.4655,0.0],[-70.7529,-33.4655,0.0],[-70.7525,-33.4656],[-70.7517,-33.4658],[-70.7506,-33.4659,0.0],[-70.7505,-33.466,0.0],[-70.7504,-33.466,0.0],[-70.7501,-33.466,0.0],[-70.7498,-33.4661,0.0],[-70.7491,-33.4662],[-70.7483,-33.4664,0.0],[-70.7477,-33.4665],[-70.7466,-33.4667],[-70.7462,-33.4667],[-70.7447,-33.467,0.0],[-70.744,-33.4671],[-70.7436,-33.4672],[-70.7394,-33.4697],[-70.7392,-33.4699],[-70.739,-33.4702],[-70.7374,-33.4715,0.0],[-70.737,-33.4715,0.0],[-70.7333,-33.4694,0.0],[-70.7336,-33.4669],[-70.7339,-33.4651],[-70.7337,-33.4617],[-70.7349,-33.4612],[-70.7384,-33.4585,0.0],[-70.7396,-33.458],[-70.7396,-33.458],[-70.7399,-33.458],[-70.7402,-33.4579],[-70.7404,-33.4579],[-70.7406,-33.4578],[-70.7407,-33.4578],[-70.7453,-33.4574,0.0],[-70.7484,-33.4592],[-70.751,-33.4603,0.0],[-70.7525,-33.4613],[-70.753,-33.4628],[-70.7533,-33.4655,0.0]]]}"
689,"{""type"":""Polygon"",""coordinates"":[[[-70.5714,-33.5802],[-70.5714,-33.5802],[-70.5714,-33.5801],[-70.5697,-33.5782,0.0],[-70.5679,-33.5765,0.0],[-70.5662,-33.5743,0.0],[-70.5654,-33.5735,0.0],[-70.5633,-33.5721],[-70.5614,-33.5712,0.0],[-70.5609,-33.5714],[-70.56,-33.5719,0.0],[-70.5596,-33.5721],[-70.5583,-33.5728],[-70.5543,-33.5742],[-70.5507,-33.5765],[-70.5505,-33.5781],[-70.5493,-33.5815],[-70.5493,-33.5818],[-70.5493,-33.5819,0.0],[-70.5507,-33.584],[-70.5528,-33.5865],[-70.5542,-33.5884],[-70.5557,-33.5901],[-70.5562,-33.5903],[-70.5562,-33.5903,0.0],[-70.559,-33.5885],[-70.5607,-33.5881,0.0],[-70.5631,-33.5865,0.0],[-70.5649,-33.5854,0.0],[-70.5687,-33.5825,0.0],[-70.5714,-33.5802]]]}"
690,"{""type"":""Polygon"",""coordinates"":[[[-70.5697,-33.5766,0.0],[-70.5663,-33.5786],[-70.5648,-33.5795],[-70.5642,-33.5798],[-70.5639,-33.58,0.0],[-70.5635,-33.5802],[-70.5612,-33.5813],[-70.5582,-33.5832,0.0],[-70.5579,-33.5833,0.0],[-70.5557,-33.5843],[-70.5553,-33.5843],[-70.5545,-33.5842],[-70.5511,-33.5833],[-70.5492,-33.582,0.0],[-70.5491,-33.5816],[-70.5499,-33.5784],[-70.5502,-33.5764],[-70.5488,-33.5722],[-70.5498,-33.57],[-70.5514,-33.5685],[-70.5551,-33.5655,0.0],[-70.5552,-33.5654],[-70.5572,-33.5666,0.0],[-70.5601,-33.5669],[-70.5621,-33.567],[-70.5629,-33.5674,0.0],[-70.5655,-33.571,0.0],[-70.5666,-33.5725],[-70.568,-33.5745,0.0],[-70.5697,-33.5766,0.0]]]}"
691,"{""type"":""Polygon"",""coordinates"":[[[-70.6059,-33.616],[-70.6021,-33.6129],[-70.6022,-33.6114],[-70.6024,-33.6107],[-70.5991,-33.6083],[-70.5984,-33.6075,0.0],[-70.5972,-33.6064],[-70.5946,-33.6051],[-70.5945,-33.6051],[-70.5935,-33.605],[-70.5929,-33.6053,0.0],[-70.5926,-33.6055],[-70.5916,-33.606],[-70.5904,-33.6068],[-70.5885,-33.6079],[-70.5856,-33.609,0.0],[-70.5817,-33.612],[-70.5805,-33.6128,0.0],[-70.5819,-33.6146],[-70.5828,-33.6174],[-70.5848,-33.6193,0.0],[-70.5862,-33.6205],[-70.59,-33.6232,0.0],[-70.5903,-33.6233],[-70.5919,-33.6241],[-70.5963,-33.6232],[-70.5981,-33.6221],[-70.5999,-33.6193],[-70.6033,-33.6179,0.0],[-70.6059,-33.616]]]}"
692,"{""type"":""Polygon"",""coordinates"":[[[-70.5156,-33.3589],[-70.5148,-33.3621],[-70.5121,-33.3635,0.0],[-70.5098,-33.3652],[-70.5097,-33.3653],[-70.5082,-33.3658],[-70.5076,-33.366],[-70.5071,-33.3659],[-70.5043,-33.3655],[-70.5034,-33.3649],[-70.4995,-33.3628],[-70.4994,-33.3627],[-70.4982,-33.3592],[-70.497,-33.3548],[-70.4964,-33.3527],[-70.4964,-33.3526],[-70.4964,-33.3526],[-70.4965,-33.3526],[-70.4966,-33.3526],[-70.4979,-33.3529],[-70.5024,-33.3509],[-70.5027,-33.3495],[-70.5029,-33.3494],[-70.5044,-33.3504],[-70.507,-33.351],[-70.5096,-33.3499],[-70.51,-33.3497,0.0],[-70.5138,-33.352,0.0],[-70.5144,-33.3532],[-70.5144,-33.3534],[-70.5143,-33.3562],[-70.5156,-33.3589]]]}"
693,"{""type"":""Polygon"",""coordinates"":[[[-70.6852,-33.5938],[-70.6846,-33.5942],[-70.6833,-33.5952],[-70.6812,-33.5997],[-70.6813,-33.6005],[-70.6845,-33.6038],[-70.6831,-33.6067],[-70.6802,-33.6054],[-70.6757,-33.6046],[-70.6752,-33.6047],[-70.6751,-33.6045],[-70.6749,-33.6033],[-70.6708,-33.6016],[-70.6705,-33.6017],[-70.6696,-33.602],[-70.6696,-33.6019],[-70.6691,-33.5978],[-70.6691,-33.5964],[-70.6704,-33.5946],[-70.6719,-33.5934,0.0],[-70.6751,-33.5927],[-70.6766,-33.5911],[-70.678,-33.5895],[-70.6784,-33.5889,0.0],[-70.6785,-33.5889,0.0],[-70.6813,-33.5899,0.0],[-70.6846,-33.5912],[-70.6846,-33.5913],[-70.685,-33.5931],[-70.6852,-33.5938]]]}"
694,"{""type"":""Polygon"",""coordinates"":[[[-70.772,-33.4435],[-70.7682,-33.4456,0.0],[-70.7652,-33.4471],[-70.7627,-33.448,0.0],[-70.7618,-33.4482,0.0],[-70.7617,-33.4481],[-70.7598,-33.4464],[-70.7566,-33.4472],[-70.7563,-33.4476],[-70.7559,-33.4481],[-70.7558,-33.4482],[-70.7545,-33.4496,0.0],[-70.7544,-33.4495,0.0],[-70.7519,-33.4477],[-70.7501,-33.4468,0.0],[-70.7471,-33.4446],[-70.7471,-33.4445],[-70.7485,-33.4426],[-70.7515,-33.4396],[-70.7523,-33.4383],[-70.7524,-33.4381,0.0],[-70.7543,-33.4363],[-70.7584,-33.4337,0.0],[-70.7588,-33.4334],[-70.76,-33.4331],[-70.7625,-33.4344],[-70.7659,-33.4367,0.0],[-70.7681,-33.4389],[-70.7709,-33.4421,0.0],[-70.772,-33.4435]]]}"
695,"{""type"":""Polygon"",""coordinates"":[[[-70.6304,-33.5597,0.0],[-70.628,-33.5562],[-70.6268,-33.5549],[-70.6251,-33.5506],[-70.6221,-33.5491],[-70.6185,-33.5474],[-70.6183,-33.5473,0.0],[-70.6162,-33.5488,0.0],[-70.6139,-33.55,0.0],[-70.6107,-33.5503],[-70.6104,-33.5505,0.0],[-70.6099,-33.551],[-70.6062,-33.554,0.0],[-70.6061,-33.5541,0.0],[-70.6056,-33.5548],[-70.6055,-33.5554],[-70.6066,-33.5567,0.0],[-70.6088,-33.5595,0.0],[-70.6098,-33.5619,0.0],[-70.6112,-33.5634,0.0],[-70.6116,-33.5638],[-70.6122,-33.5645],[-70.6132,-33.5653],[-70.6138,-33.5657],[-70.6165,-33.5643],[-70.6201,-33.5643],[-70.6204,-33.5643],[-70.6223,-33.564],[-70.625,-33.5626],[-70.6286,-33.5609],[-70.6304,-33.5597,0.0]]]}"
696,"{""type"":""Polygon"",""coordinates"":[[[-70.5752,-33.6092,0.0],[-70.5726,-33.6124],[-70.572,-33.6124],[-70.5676,-33.6136],[-70.5644,-33.6155],[-70.5637,-33.616],[-70.5631,-33.6163,0.0],[-70.5609,-33.6154],[-70.5604,-33.6149],[-70.56,-33.6143],[-70.559,-33.6128],[-70.5568,-33.61],[-70.5589,-33.6071],[-70.5577,-33.6048],[-70.5581,-33.6039,0.0],[-70.5618,-33.6012,0.0],[-70.5658,-33.5989,0.0],[-70.5687,-33.6018],[-70.5695,-33.6029],[-70.5695,-33.6029],[-70.5701,-33.6035],[-70.5738,-33.6056],[-70.5752,-33.6092,0.0]]]}"
697,"{""type"":""Polygon"",""coordinates"":[[[-70.7289,-33.4323],[-70.7266,-33.4292,0.0],[-70.7226,-33.4269],[-70.7217,-33.4263],[-70.7189,-33.4253],[-70.7166,-33.4242],[-70.714,-33.4243],[-70.7122,-33.4266],[-70.712,-33.4269],[-70.7093,-33.4304],[-70.7081,-33.4315],[-70.707,-33.4325,0.0],[-70.706,-33.4335],[-70.7055,-33.4355],[-70.7057,-33.4362],[-70.7088,-33.4395],[-70.7131,-33.4416],[-70.7155,-33.4418],[-70.7194,-33.4437,0.0],[-70.7194,-33.4437,0.0],[-70.7224,-33.4416],[-70.723,-33.4412,0.0],[-70.7237,-33.4403],[-70.7265,-33.437],[-70.727,-33.4364],[-70.7289,-33.4323]]]}"
698,"{""type"":""Polygon"",""coordinates"":[[[-70.6341,-33.5561],[-70.6323,-33.5599,0.0],[-70.6312,-33.5609,0.0],[-70.6283,-33.5625],[-70.6246,-33.5642],[-70.6227,-33.5653],[-70.6223,-33.5652],[-70.6221,-33.5652],[-70.6215,-33.5651],[-70.6181,-33.5626],[-70.618,-33.5626],[-70.6172,-33.5613],[-70.6165,-33.5603,0.0],[-70.6158,-33.5593],[-70.6156,-33.5591,0.0],[-70.6122,-33.5557],[-70.6119,-33.554,0.0],[-70.6133,-33.552],[-70.6142,-33.5512,0.0],[-70.6183,-33.5489],[-70.6222,-33.5472],[-70.6232,-33.5463],[-70.6244,-33.5448,0.0],[-70.6255,-33.5455],[-70.6273,-33.5468,0.0],[-70.6296,-33.5485],[-70.6326,-33.5515],[-70.6336,-33.554,0.0],[-70.6341,-33.5561]]]}"
699,"{""type"":""Polygon"",""coordinates"":[[[-70.6393,-33.5821],[-70.6383,-33.5807],[-70.6345,-33.5781],[-70.6335,-33.5768],[-70.6308,-33.5751],[-70.6296,-33.5737],[-70.6295,-33.5739],[-70.6294,-33.5758,0.0],[-70.6293,-33.5761,0.0],[-70.6293,-33.5772],[-70.629,-33.5793],[-70.6261,-33.5818],[-70.6249,-33.5829],[-70.6222,-33.5847],[-70.6198,-33.5822],[-70.6197,-33.5822],[-70.6173,-33.5818],[-70.6145,-33.5814],[-70.617,-33.5841],[-70.6193,-33.5865],[-70.6236,-33.5886],[-70.624,-33.589],[-70.6243,-33.5893],[-70.6251,-33.5902],[-70.6257,-33.591,0.0],[-70.6261,-33.5914,0.0],[-70.6277,-33.593,0.0],[-70.6303,-33.5905],[-70.6309,-33.5899],[-70.6348,-33.5882,0.0],[-70.6355,-33.5881],[-70.6357,-33.5879],[-70.6388,-33.585],[-70.6393,-33.5821]]]}"
700,"{""type"":""Polygon"",""coordinates"":[[[-70.6957,-33.5045],[-70.6946,-33.5022],[-70.694,-33.501],[-70.6934,-33.4998],[-70.6916,-33.4961],[-70.69,-33.4927],[-70.6892,-33.4918],[-70.6871,-33.4904,0.0],[-70.6832,-33.4934],[-70.6822,-33.4941],[-70.6794,-33.4975,0.0],[-70.6808,-33.4981],[-70.6833,-33.5014],[-70.6826,-33.5057,0.0],[-70.6823,-33.5064,0.0],[-70.6846,-33.5073],[-70.6857,-33.5077],[-70.6904,-33.509,0.0],[-70.6926,-33.5087],[-70.6954,-33.5051,0.0],[-70.6957,-33.5045]]]}"
701,"{""type"":""Polygon"",""coordinates"":[[[-70.6598,-33.4789,0.0],[-70.6589,-33.4775],[-70.6553,-33.4742],[-70.6551,-33.4737,0.0],[-70.6546,-33.4733,0.0],[-70.6544,-33.4733],[-70.6505,-33.4712],[-70.65,-33.4705,0.0],[-70.6486,-33.4696,0.0],[-70.6482,-33.4698,0.0],[-70.6453,-33.4719,0.0],[-70.6438,-33.4731,0.0],[-70.642,-33.4742],[-70.639,-33.4771,0.0],[-70.6375,-33.4802],[-70.6366,-33.4824],[-70.6372,-33.4822,0.0],[-70.641,-33.4852,0.0],[-70.6411,-33.486,0.0],[-70.6437,-33.4868],[-70.6473,-33.4883],[-70.6483,-33.4889],[-70.6489,-33.4892],[-70.6493,-33.4894],[-70.6511,-33.4904,0.0],[-70.6536,-33.4872],[-70.6553,-33.485],[-70.6575,-33.4825],[-70.6598,-33.4789,0.0]]]}"
702,"{""type"":""Polygon"",""coordinates"":[[[-70.6217,-33.532,0.0],[-70.62,-33.5332,0.0],[-70.6175,-33.5354],[-70.6175,-33.5354],[-70.6166,-33.536],[-70.6161,-33.5363],[-70.6144,-33.5377,0.0],[-70.6126,-33.5402,0.0],[-70.6119,-33.5407],[-70.6104,-33.5407,0.0],[-70.6075,-33.5391],[-70.6059,-33.5385,0.0],[-70.6033,-33.5356],[-70.6014,-33.5324],[-70.602,-33.5303,0.0],[-70.6031,-33.5266],[-70.6062,-33.523],[-70.6062,-33.5229,0.0],[-70.6073,-33.522],[-70.6104,-33.5199],[-70.6137,-33.5231],[-70.6152,-33.5246],[-70.6182,-33.5277],[-70.6193,-33.5288],[-70.6198,-33.5294],[-70.6217,-33.532,0.0]]]}"
703,"{""type"":""Polygon"",""coordinates"":[[[-70.7875,-33.5326],[-70.7872,-33.5335],[-70.7863,-33.536,0.0],[-70.7847,-33.5377],[-70.7827,-33.5386,0.0],[-70.7782,-33.5391],[-70.7761,-33.5392],[-70.7756,-33.5392],[-70.7754,-33.5392],[-70.7713,-33.5377,0.0],[-70.7682,-33.5378],[-70.767,-33.5334],[-70.7665,-33.5315],[-70.7661,-33.5297],[-70.7661,-33.5281],[-70.767,-33.5251],[-70.7707,-33.5235,0.0],[-70.7753,-33.5215,0.0],[-70.7792,-33.5213],[-70.7815,-33.523,0.0],[-70.7832,-33.5247],[-70.7843,-33.5262],[-70.7843,-33.5296],[-70.7875,-33.5326]]]}"
704,"{""type"":""Polygon"",""coordinates"":[[[-70.54,-33.4764],[-70.5399,-33.4763],[-70.5375,-33.4753],[-70.5342,-33.4734],[-70.5335,-33.4733,0.0],[-70.5333,-33.4733],[-70.5288,-33.4713,0.0],[-70.5286,-33.4711],[-70.5285,-33.471,0.0],[-70.5276,-33.4711],[-70.5256,-33.4713],[-70.5243,-33.4723],[-70.5241,-33.474],[-70.525,-33.4765,0.0],[-70.5241,-33.4797,0.0],[-70.5204,-33.483],[-70.522,-33.4848],[-70.5245,-33.4855],[-70.5254,-33.4843],[-70.53,-33.4828],[-70.5305,-33.4829],[-70.5307,-33.4829],[-70.535,-33.4831,0.0],[-70.5364,-33.4833],[-70.5384,-33.479,0.0],[-70.539,-33.478],[-70.5399,-33.4767,0.0],[-70.54,-33.4764]]]}"
